index_token,index_sentence,string,pos,lemma,stem,dependency_relation,governor,features,category,syllables,phonetic_transcription,book_num,chapter_num,line_num,doc_token_index
20,207,liquentia,verb,liquento,liquent,csubj,25,"{Aspect: [imperfective], Case: [nominative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['li', 'quen', 'ti', 'a']",[lɪkʷɛn̪t̪ɪ̣ja],1,\N,432,3414
21,207,mella,noun,mella,mell,nsubj,25,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['mel', 'la']",[mɛɫla],1,\N,432,3415
22,207,stipant,noun,stipans,stipa,xcomp,25,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['sti', 'pant']",[st̪ɪpan̪t̪],1,\N,433,3416
23,207,et,coordinating_conjunction,et,et,cc,24,\N,{F: [pos]},['et'],[ɛt̪],1,\N,433,3417
24,207,dulci,adjective,dulcus,dulc,conj,22,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['dul', 'ci']",[d̪ʊɫkɪ],1,\N,433,3418
25,207,distendunt,verb,distendo,distendu,conj,15,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['dis', 'ten', 'dunt']",[d̪ɪst̪ɛn̪d̪ʊn̪t̪],1,\N,433,3419
26,207,nectare,verb,necto,nectar,xcomp,25,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['nec', 'ta', 're']",[n̪ɛkt̪arɛ],1,\N,433,3420
27,207,cellas,noun,cella,cell,obj,26,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['cel', 'las']",[kɛɫlas],1,\N,433,3421
28,207,",",punctuation,",",",",punct,31,\N,\N,"[',']",\N,1,\N,433,3422
29,207,aut,coordinating_conjunction,aut,aut,cc,31,\N,{F: [pos]},['aut'],[awt̪],1,\N,434,3423
30,207,onera,noun,onus,oner,obj,31,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['o', 'ne', 'ra']",[ɔn̪ɛra],1,\N,434,3424
31,207,accipiunt,verb,accipio,accipiu,conj,25,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ac', 'ci', 'pi', 'unt']",[akkɪpɪ̣jʊn̪t̪],1,\N,434,3425
32,207,venientum,verb,venio,venient,ccomp,31,"{Aspect: [imperfective], Case: [genitive], Gender: [masculine], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ve', 'ni', 'en', 'tum']",[wɛn̪ɪ̣jɛn̪t̪ũː],1,\N,434,3426
33,207,",",punctuation,",",",",punct,42,\N,\N,"[',']",\N,1,\N,434,3427
34,207,aut,coordinating_conjunction,aut,aut,cc,42,\N,{F: [pos]},['aut'],[awt̪],1,\N,434,3428
35,207,agmine,noun,agmus,agmin,nsubj:pass,36,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ag', 'mi', 'ne']",[agmɪn̪ɛ],1,\N,434,3429
36,207,facto,verb,facio,fact,advcl:abs,42,"{Aspect: [perfective], Case: [ablative], Gender: [neuter], InflClass: [lat_i2, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['fac', 'to']",[fakt̪ɔ],1,\N,434,3430
37,207,ignavom,noun,ignava,ignavo,nsubj,42,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ig', 'na', 'vom']",[ɪŋn̪awɔ̃ː],1,\N,435,3431
38,207,fucos,noun,fucus,fuc,obl,42,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['fu', 'cos']",[fʊkɔs],1,\N,435,3432
39,207,pecus,noun,pecus,pec,obj,42,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pe', 'cus']",[pɛkʊs],1,\N,435,3433
40,207,a,adposition,ab,\N,case,41,\N,"{F: [pos], N: [neg], V: [neg]}",['a'],[a],1,\N,435,3434
41,207,praesepibus,noun,praesep,praesep,obl:arg,42,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['prae', 'se', 'pi', 'bus']",[prajsɛpɪbʊs],1,\N,435,3435
42,207,arcent,verb,arceo,arce,conj,25,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ar', 'cent']",[arkɛn̪t̪],1,\N,435,3436
43,207,:,punctuation,:,:,punct,7,\N,\N,[':'],\N,1,\N,435,3437
0,208,fervet,verb,fero,ferve,root,-1,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['fer', 'vet']",[fɛrwɛt̪],1,\N,436,3438
1,208,opus,noun,opus,op,nsubj,0,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['o', 'pus']",[ɔpʊs],1,\N,436,3439
2,208,",",punctuation,",",",",punct,3,\N,\N,"[',']",\N,1,\N,436,3440
3,208,redolentque,verb,redolo,redole,conj,0,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['re', 'do', 'len', 'tque']",[rɛd̪ɔlɛn̪t̪kʷɛ],1,\N,436,3441
4,208,thymo,noun,thymo,thym,obl:arg,3,"{Case: [dative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['thy', 'mo']",[t̪ʰymɔ],1,\N,436,3442
5,208,fragrantia,verb,fragro,fragrant,advcl,3,"{Aspect: [imperfective], Case: [nominative], Gender: [neuter], InflClass: [lat_a, nominal], Number: [plural], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['fra', 'gran', 'ti', 'a']",[fragran̪t̪ɪ̣ja],1,\N,436,3443
6,208,mella,noun,mella,mell,obl,5,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['mel', 'la']",[mɛɫla],1,\N,436,3444
7,208,.,punctuation,.,.,punct,0,\N,\N,['.'],\N,1,\N,436,3445
0,209,"""O",verb,"""O","""O",root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [imperative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['""o']",[ɔ],1,\N,437,3446
1,209,fortunati,verb,fortuno,fortunat,advcl,0,"{Aspect: [perfective], Case: [nominative], Gender: [masculine], InflClass: [lat_a, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['for', 'tu', 'na', 'ti']",[fɔrt̪ʊn̪at̪ɪ],1,\N,437,3447
2,209,",",punctuation,",",",",punct,6,\N,\N,"[',']",\N,1,\N,437,3448
3,209,quorum,pronoun,qui,quor,nmod,5,"{Case: [genitive], Gender: [masculine], InflClass: [lat_pron], Number: [plural], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}","['quo', 'rum']",[kʷɔrũː],1,\N,437,3449
4,209,iam,adverb,iam,iam,advmod:emph,6,{AdverbialType: [time]},"{F: [neg], N: [pos], V: [pos]}",['iam'],[jãː],1,\N,437,3450
5,209,moenia,noun,moenia,moen,nsubj,6,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['moe', 'ni', 'a']",[mojn̪ɪ̣ja],1,\N,437,3451
6,209,"surgunt!""",verb,surgo,"surgunt!""",acl:relcl,1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['sur', 'gun', 't!""']","[sʊrgʷn̪t̪ !""]",1,\N,437,3452
7,209,Aeneas,adjective,aeneus,Aene,nsubj,6,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['ae', 'ne', 'as']",[ajn̪ɛ̣jas],1,\N,438,3453
8,209,ait,verb,aio,ai,conj,6,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['a', 'it']",[ajɪt̪],1,\N,438,3454
9,209,",",punctuation,",",",",punct,12,\N,\N,"[',']",\N,1,\N,438,3455
10,209,et,coordinating_conjunction,et,et,cc,12,\N,{F: [pos]},['et'],[ɛt̪],1,\N,438,3456
11,209,fastigia,noun,fastigia,fastig,obj,12,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['fas', 'ti', 'gi', 'a']",[fast̪ɪgɪ̣ja],1,\N,438,3457
12,209,suspicit,verb,suspicio,suspici,conj,8,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['sus', 'pi', 'cit']",[sʊspɪkɪt̪],1,\N,438,3458
13,209,urbis,noun,urbis,urb,nmod,11,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ur', 'bis']",[ʊrbɪs],1,\N,438,3459
14,209,.,punctuation,.,.,punct,0,\N,\N,['.'],\N,1,\N,438,3460
0,210,Infert,verb,infero,Infer,root,-1,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['in', 'fert']",[iːn̪fɛrt̪],1,\N,439,3461
1,210,se,pronoun,sui,s,obj,0,"{Case: [accusative], InflClass: [lat_anom], Person: [third], PronominalType: [personal], Reflexive: [pos]}","{F: [pos], N: [pos], V: [neg]}",['se'],[sɛ],1,\N,439,3462
2,210,saeptus,noun,saeptus,saept,nsubj,0,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_u], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['saep', 'tus']",[sajpt̪ʊs],1,\N,439,3463
3,210,nebula,noun,nebula,nebul,nsubj,0,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ne', 'bu', 'la']",[n̪ɛbʊla],1,\N,439,3464
4,210,",",punctuation,",",",",punct,6,\N,\N,"[',']",\N,1,\N,439,3465
5,210,mirabile,adjective,mirabilis,mirabil,xcomp,6,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['mi', 'ra', 'bi', 'le']",[mɪrabɪlɛ],1,\N,439,3466
6,210,dictu,verb,dico,dict,conj,0,"{Aspect: [perfective], Case: [nominative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['dic', 'tu']",[d̪ɪkt̪ʊ],1,\N,439,3467
7,210,",",punctuation,",",",",punct,9,\N,\N,"[',']",\N,1,\N,439,3468
8,210,per,adposition,per,per,case,9,\N,"{F: [pos], N: [neg], V: [neg]}",['per'],[pɛr],1,\N,440,3469
9,210,medios,adjective,medius,medi,obl,6,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['me', 'di', 'os']",[mɛd̪ɪ̣jɔs],1,\N,440,3470
10,210,",",punctuation,",",",",punct,11,\N,\N,"[',']",\N,1,\N,440,3471
11,210,miscetque,verb,misceo,misce,conj,0,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['mis', 'cet', 'que']",[mɪskɛt̪kʷɛ],1,\N,440,3472
12,210,viris,noun,vir,vir,obl:arg,11,"{Case: [dative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['vi', 'ris']",[wɪrɪs],1,\N,440,3473
13,210,",",punctuation,",",",",punct,15,\N,\N,"[',']",\N,1,\N,440,3474
14,210,neque,coordinating_conjunction,neque,neque,cc,15,{Polarity: [neg]},{F: [pos]},"['ne', 'que']",[n̪ɛkʷɛ],1,\N,440,3475
15,210,cernitur,verb,cerno,cerni,conj,11,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['cer', 'ni', 'tur']",[kɛrn̪ɪt̪ʊr],1,\N,440,3476
16,210,ulli,pronoun,ullus,ull,obl:arg,15,"{Case: [dative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}","['ul', 'li']",[ʊɫlɪ],1,\N,440,3477
17,210,.,punctuation,.,.,punct,0,\N,\N,['.'],\N,1,\N,440,3478
0,211,Lucus,noun,Lucus,Luc,nsubj,4,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['lu', 'cus']",[lʊkʊs],1,\N,441,3479
1,211,in,adposition,in,in,case,2,\N,"{F: [pos], N: [neg], V: [neg]}",['in'],[ɪn̪],1,\N,441,3480
2,211,urbe,noun,urbs,urb,obl,4,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ur', 'be']",[ʊrbɛ],1,\N,441,3481
3,211,fuit,auxiliary,sum,fui,cop,4,"{Aspect: [perfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}","['fu', 'it']",[fujt̪],1,\N,441,3482
4,211,media,adjective,medius,med,root,-1,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['me', 'di', 'a']",[mɛd̪ɪ̣ja],1,\N,441,3483
5,211,",",punctuation,",",",",punct,7,\N,\N,"[',']",\N,1,\N,441,3484
6,211,laetissimus,adjective,laetus,laetissim,conj,4,"{Case: [nominative], Degree: [absolute_superlative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['lae', 'tis', 'si', 'mus']",[lajt̪ɪssɪmʊs],1,\N,441,3485
7,211,umbra,noun,umbrum,umbr,conj,4,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['um', 'bra']",[ʊmbra],1,\N,441,3486
8,211,",",punctuation,",",",",punct,11,\N,\N,"[',']",\N,1,\N,441,3487
9,211,quo,pronoun,qui,quo,obl,11,"{Case: [ablative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['quo'],[kʷɔ],1,\N,442,3488
10,211,primum,adjective,primus,prim,nsubj:pass,11,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Numeral: [ordinal], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['pri', 'mum']",[prɪmũː],1,\N,442,3489
11,211,iactati,verb,iacto,iactat,acl:relcl,7,"{Aspect: [perfective], Case: [nominative], Gender: [masculine], InflClass: [lat_a, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['iac', 'ta', 'ti']",[jakt̪at̪ɪ],1,\N,442,3490
12,211,undis,noun,uns,und,obl,11,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['un', 'dis']",[ʊn̪d̪ɪs],1,\N,442,3491
13,211,et,coordinating_conjunction,et,et,cc,14,\N,{F: [pos]},['et'],[ɛt̪],1,\N,442,3492
14,211,turbine,noun,turbinus,turbin,conj,12,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['tur', 'bi', 'ne']",[t̪ʊrbɪn̪ɛ],1,\N,442,3493
15,211,Poeni,noun,poenus,Poen,nmod,12,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['poe', 'ni']",[pojn̪ɪ],1,\N,442,3494
16,211,effodere,verb,effodio,effoder,conj,11,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ef', 'fo', 'de', 're']",[ɛffɔd̪ɛrɛ],1,\N,443,3495
17,211,loco,noun,locus,loc,obl,16,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['lo', 'co']",[lɔkɔ],1,\N,443,3496
18,211,signum,noun,signum,sign,xcomp,16,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['sig', 'num']",[sɪŋn̪ũː],1,\N,443,3497
19,211,",",punctuation,",",",",punct,23,\N,\N,"[',']",\N,1,\N,443,3498
20,211,quod,subordinating_conjunction,quod,quod,mark,23,\N,{F: [pos]},['quod'],[kʷɔd̪],1,\N,443,3499
21,211,regia,adjective,regeus,reg,amod,22,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['re', 'gi', 'a']",[rɛgɪ̣ja],1,\N,443,3500
22,211,Iuno,noun,iunus,Iun,nsubj,23,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['iu', 'no']",[jʊn̪ɔ],1,\N,443,3501
23,211,monstrarat,verb,monstraro,monstrara,conj,18,"{Aspect: [perfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['mon', 'stra', 'rat']",[mɔːn̪st̪rarat̪],1,\N,444,3502
24,211,",",punctuation,",",",",punct,25,\N,\N,"[',']",\N,1,\N,444,3503
25,211,caput,noun,caput,capu,conj,23,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ca', 'put']",[kapʊt̪],1,\N,444,3504
26,211,acris,noun,acr,acr,nmod,25,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['a', 'cris']",[akrɪs],1,\N,444,3505
27,211,equi,noun,equus,equ,nmod,26,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['e', 'qui']",[ɛkʷɪ],1,\N,444,3506
28,211,;,punctuation,;,;,punct,4,\N,\N,[';'],\N,1,\N,444,3507
0,212,sic,adverb,sic,sic,advmod,4,\N,"{F: [neg], N: [pos], V: [pos]}",['sic'],[sɪk],1,\N,444,3508
1,212,nam,particle,nam,nam,discourse,0,\N,{F: [pos]},['nam'],[n̪ãː],1,\N,444,3509
2,212,fore,auxiliary,sum,for,cop,4,"{Aspect: [imperfective], InflClass: [lat_anom], VerbForm: [infinitive]}","{F: [pos], N: [neg], V: [pos]}","['fo', 're']",[fɔrɛ],1,\N,444,3510
3,212,bello,noun,bellus,bell,obl,4,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['bel', 'lo']",[bɛɫlɔ],1,\N,444,3511
4,212,egregiam,adjective,egregius,egregi,root,-1,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['e', 'gre', 'gi', 'am']",[ɛgrɛgɪ̣jãː],1,\N,445,3512
5,212,et,coordinating_conjunction,et,et,cc,6,\N,{F: [pos]},['et'],[ɛt̪],1,\N,445,3513
6,212,facilem,adjective,facilis,facil,conj,4,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['fa', 'ci', 'lem']",[fakɪɫẽː],1,\N,445,3514
7,212,victu,noun,victus,vict,obl,4,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_u], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['vic', 'tu']",[wɪkt̪ʊ],1,\N,445,3515
8,212,per,adposition,per,per,case,9,\N,"{F: [pos], N: [neg], V: [neg]}",['per'],[pɛr],1,\N,445,3516
9,212,saecula,noun,saeculum,saecul,obl,4,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['sae', 'cu', 'la']",[sajkʊla],1,\N,445,3517
10,212,gentem,noun,gens,gent,nsubj,4,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['gen', 'tem']",[gɛn̪t̪ẽː],1,\N,445,3518
11,212,.,punctuation,.,.,punct,0,\N,\N,['.'],\N,1,\N,445,3519
0,213,Hic,determiner,hic,Hic,det,1,"{Case: [nominative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}",['hic'],[hɪk],1,\N,446,3520
1,213,templum,noun,templum,templ,nsubj,6,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['tem', 'plum']",[t̪ɛmpɫũː],1,\N,446,3521
2,213,Iunoni,noun,iuno,Iunon,obl:arg,6,"{Case: [dative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['iu', 'no', 'ni']",[jʊn̪ɔn̪ɪ],1,\N,446,3522
3,213,ingens,adjective,ingens,inge,amod,1,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['in', 'gens']",[ɪŋgeːn̪s],1,\N,446,3523
4,213,Sidonia,noun,Sidonia,Sidon,nsubj,6,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['si', 'do', 'ni', 'a']",[sɪd̪ɔn̪ɪ̣ja],1,\N,446,3524
5,213,Dido,noun,didus,Did,xcomp,6,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['di', 'do']",[d̪ɪd̪ɔ],1,\N,446,3525
6,213,condebat,verb,condo,condeba,root,-1,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['con', 'de', 'bat']",[kɔn̪d̪ɛbat̪],1,\N,447,3526
7,213,",",punctuation,",",",",punct,8,\N,\N,"[',']",\N,1,\N,447,3527
8,213,donis,noun,donum,don,obl,6,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['do', 'nis']",[d̪ɔn̪ɪs],1,\N,447,3528
9,213,opulentum,adjective,opulens,opulent,amod,8,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['o', 'pu', 'len', 'tum']",[ɔpʊlɛn̪t̪ũː],1,\N,447,3529
10,213,et,coordinating_conjunction,et,et,cc,11,\N,{F: [pos]},['et'],[ɛt̪],1,\N,447,3530
11,213,numine,noun,numen,numin,conj,8,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['nu', 'mi', 'ne']",[n̪ʊmɪn̪ɛ],1,\N,447,3531
12,213,divae,noun,diva,div,nmod,11,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['di', 'vae']",[d̪ɪwaj],1,\N,447,3532
13,213,",",punctuation,",",",",punct,14,\N,\N,"[',']",\N,1,\N,447,3533
14,213,aerea,adjective,aereus,aere,conj,6,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['ae', 're', 'a']",[ajrɛ̣ja],1,\N,448,3534
15,213,cui,pronoun,qui,cu,obl:arg,17,"{Case: [dative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['cui'],[kuj],1,\N,448,3535
16,213,gradibus,noun,gradus,grad,obl,17,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_u], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['gra', 'di', 'bus']",[grad̪ɪbʊs],1,\N,448,3536
17,213,surgebant,verb,surgo,surgeba,acl:relcl,14,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [plural], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['sur', 'ge', 'bant']",[sʊrgɛban̪t̪],1,\N,448,3537
18,213,limina,noun,limen,limin,obj,17,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['li', 'mi', 'na']",[lɪmɪn̪a],1,\N,448,3538
19,213,",",punctuation,",",",",punct,22,\N,\N,"[',']",\N,1,\N,448,3539
20,213,nexaeque,adverb,nexaeque,nex,advmod,26,\N,"{F: [neg], N: [pos], V: [pos]}","['ne', 'xae', 'que']",[n̪ɛksajkʷɛ],1,\N,448,3540
21,213,aere,noun,aer,aer,nmod,22,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ae', 're']",[ajrɛ],1,\N,449,3541
22,213,trabes,noun,trabs,trab,conj,17,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['tra', 'bes']",[t̪rabɛs],1,\N,449,3542
