index_token,index_sentence,string,pos,lemma,stem,dependency_relation,governor,features,category,syllables,phonetic_transcription,book_num,chapter_num,line_num,doc_token_index
7,172,tollit,verb,tollo,tolli,conj,2,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['tol', 'lit']",[t̪ɔɫlɪt̪],5,\N,375,47187
8,172,",",punctuation,",",",",punct,9,\N,\N,"[',']",\N,5,\N,375,47188
9,172,ostenditque,verb,ostendo,ostendi,conj,2,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [future], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['os', 'ten', 'dit', 'que']",[ɔst̪ɛn̪d̪ɪt̪kʷɛ],5,\N,376,47189
10,172,umeros,noun,umerus,umer,obj,9,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['u', 'me', 'ros']",[ʊmɛrɔs],5,\N,376,47190
11,172,latos,adjective,latus,lat,amod,10,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['la', 'tos']",[lat̪ɔs],5,\N,376,47191
12,172,",",punctuation,",",",",punct,14,\N,\N,"[',']",\N,5,\N,376,47192
13,172,alternaque,determiner,alternus,altern,nsubj,14,"{Case: [accusative], Gender: [neuter], InflClass: [lat_pron], Number: [plural], PronominalType: [indefinite]}","{F: [pos], N: [pos], V: [neg]}","['al', 'ter', 'na', 'que']",[aɫt̪ɛrn̪akʷɛ],5,\N,376,47193
14,172,iactat,verb,iacto,iacta,conj,9,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['iac', 'tat']",[jakt̪at̪],5,\N,376,47194
15,172,brachia,noun,brachia,brach,obj,16,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['brac', 'hi', 'a']",[brakʰɪ̣ja],5,\N,377,47195
16,172,protendens,verb,protendo,protende,advcl,14,"{Aspect: [imperfective], Case: [nominative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['pro', 'ten', 'dens']",[prɔt̪ɛn̪d̪eːn̪s],5,\N,377,47196
17,172,",",punctuation,",",",",punct,19,\N,\N,"[',']",\N,5,\N,377,47197
18,172,et,coordinating_conjunction,et,et,cc,19,\N,{F: [pos]},['et'],[ɛt̪],5,\N,377,47198
19,172,verberat,verb,verbero,verbera,conj,14,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ver', 'be', 'rat']",[wɛrbɛrat̪],5,\N,377,47199
20,172,ictibus,noun,ictus,ict,obl,19,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_u], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ic', 'ti', 'bus']",[ɪkt̪ɪbʊs],5,\N,377,47200
21,172,auras,noun,aurra,aur,obj,19,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['au', 'ras']",[awras],5,\N,377,47201
22,172,.,punctuation,.,.,punct,2,\N,\N,['.'],\N,5,\N,377,47202
0,173,Quaeritur,verb,quaero,Quaeri,root,-1,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['quae', 'ri', 'tur']",[kʷajrɪt̪ʊr],5,\N,378,47203
1,173,huic,determiner,hic,huic,obl:arg,0,"{Case: [dative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}",['huic'],[hujk],5,\N,378,47204
2,173,alius,determiner,alius,al,nsubj:pass,0,"{Case: [nominative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [contrastive]}","{F: [pos], N: [pos], V: [neg]}","['a', 'li', 'us']",[alɪ̣jʊs],5,\N,378,47205
3,173,;,punctuation,;,;,punct,0,\N,\N,[';'],\N,5,\N,378,47206
0,174,nec,coordinating_conjunction,nec,nec,cc,5,\N,{F: [pos]},['nec'],[n̪ɛk],5,\N,378,47207
1,174,quisquam,determiner,quisquam,quisquam,nsubj,5,"{Case: [nominative], <class 'NoneType'>: [None], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [indefinite]}","{F: [pos], N: [pos], V: [neg]}","['quis', 'quam']",[kʷɪskʷãː],5,\N,378,47208
2,174,ex,adposition,ex,ex,case,3,\N,"{F: [pos], N: [neg], V: [neg]}",['ex'],[ɛks],5,\N,378,47209
3,174,agmine,noun,agmus,agmin,obl,5,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ag', 'mi', 'ne']",[agmɪn̪ɛ],5,\N,378,47210
4,174,tanto,adverb,tanto,tant,advmod:emph,5,\N,"{F: [neg], N: [pos], V: [pos]}","['tan', 'to']",[t̪an̪t̪ɔ],5,\N,378,47211
5,174,audet,verb,audeo,aude,root,-1,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['au', 'det']",[awd̪ɛt̪],5,\N,379,47212
6,174,adire,verb,adiriscor,adir,xcomp,5,"{Aspect: [imperfective], InflClass: [lat_anom], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['a', 'di', 're']",[ad̪ɪrɛ],5,\N,379,47213
7,174,virum,adjective,virus,vir,amod,8,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['vi', 'rum']",[wɪrũː],5,\N,379,47214
8,174,manibusque,noun,manibus,man,obj,9,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_u], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ma', 'ni', 'bus', 'que']",[man̪ɪbʊskʷɛ],5,\N,379,47215
9,174,inducere,verb,induco,inducer,conj,6,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['in', 'du', 'ce', 're']",[ɪn̪d̪ʊkɛrɛ],5,\N,379,47216
10,174,caestus,noun,caestus,caest,obj,9,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['caes', 'tus']",[kajst̪ʊs],5,\N,379,47217
11,174,.,punctuation,.,.,punct,5,\N,\N,['.'],\N,5,\N,379,47218
0,175,Ergo,adverb,ergo,Erg,discourse,9,{AdverbialType: [location]},"{F: [neg], N: [pos], V: [pos]}","['er', 'go']",[ɛrgɔ],5,\N,380,47219
1,175,alacris,adjective,alacer,alacr,nsubj,9,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['a', 'la', 'cris']",[alakrɪs],5,\N,380,47220
2,175,",",punctuation,",",",",punct,1,\N,\N,"[',']",\N,5,\N,380,47221
3,175,cunctosque,determiner,cunctusque,cunct,obj,4,"{Case: [accusative], Gender: [masculine], InflClass: [lat_pron], Number: [plural], PronominalType: [indefinite]}","{F: [pos], N: [pos], V: [neg]}","['cun', 'ctos', 'que']",[kʊŋkt̪ɔskʷɛ],5,\N,380,47222
4,175,putans,verb,puto,puta,advcl,9,"{Aspect: [imperfective], Case: [nominative], Gender: [masculine], InflClass: [lat_a, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['pu', 'tans']",[pʊt̪aːn̪s],5,\N,380,47223
5,175,excedere,verb,excedo,exceder,xcomp,4,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ex', 'ce', 'de', 're']",[ɛkskɛd̪ɛrɛ],5,\N,380,47224
6,175,palma,noun,palma,palm,xcomp,4,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pal', 'ma']",[paɫma],5,\N,380,47225
7,175,",",punctuation,",",",",punct,4,\N,\N,"[',']",\N,5,\N,380,47226
8,175,Aeneae,adjective,aenex,Aene,nmod,11,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['ae', 'ne', 'ae']",[ajn̪ɛ̣jaj],5,\N,381,47227
9,175,stetit,verb,sisto,steti,root,-1,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ste', 'tit']",[st̪ɛt̪ɪt̪],5,\N,381,47228
10,175,aute,determiner,autes,aut,det,11,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular], Possessive: [pos], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}","['au', 'te']",[awt̪ɛ],5,\N,381,47229
11,175,pedes,noun,pes,ped,obj,9,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['pe', 'des']",[pɛd̪ɛs],5,\N,381,47230
12,175,",",punctuation,",",",",punct,20,\N,\N,"[',']",\N,5,\N,381,47231
13,175,nec,coordinating_conjunction,nec,nec,cc,20,\N,{F: [pos]},['nec'],[n̪ɛk],5,\N,381,47232
14,175,plura,determiner,multus,plur,obj,15,"{Case: [accusative], Degree: [comparative], Gender: [neuter], InflClass: [ind_eur_x], Numeral: [cardinal], Number: [plural], PronominalType: [indefinite]}","{F: [pos], N: [pos], V: [neg]}","['plu', 'ra']",[plʊra],5,\N,381,47233
15,175,moratus,verb,moror,morat,advcl,20,"{Aspect: [perfective], Case: [nominative], Gender: [masculine], InflClass: [lat_a, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['mo', 'ra', 'tus']",[mɔrat̪ʊs],5,\N,381,47234
16,175,tum,coordinating_conjunction,tum,tum,cc,17,\N,{F: [pos]},['tum'],[t̪ũː],5,\N,382,47235
17,175,laeva,noun,laeva,laev,conj,15,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['lae', 'va']",[lajwa],5,\N,382,47236
18,175,taurum,noun,taura,taur,obj,20,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['tau', 'rum']",[t̪awrũː],5,\N,382,47237
19,175,cornu,noun,cornus,corn,obj,20,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_u], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['cor', 'nu']",[kɔrn̪ʊ],5,\N,382,47238
20,175,tenet,verb,teneo,tene,conj,9,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['te', 'net']",[t̪ɛn̪ɛt̪],5,\N,382,47239
21,175,",",punctuation,",",",",punct,24,\N,\N,"[',']",\N,5,\N,382,47240
22,175,atque,coordinating_conjunction,atque,atque,cc,24,\N,{F: [pos]},"['at', 'que']",[at̪kʷɛ],5,\N,382,47241
23,175,ita,adverb,ita,ita,advmod,24,\N,"{F: [neg], N: [pos], V: [pos]}","['i', 'ta']",[ɪt̪a],5,\N,382,47242
24,175,fatur,verb,fatuo,fa,conj,20,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['fa', 'tur']",[fat̪ʊr],5,\N,382,47243
25,175,:,punctuation,:,:,punct,9,\N,\N,[':'],\N,5,\N,382,47244
0,176,"""Nate",verb,"""nateo","""Nat",root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [imperative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['""na', 'te']",[n̪at̪ɛ],5,\N,383,47245
1,176,dea,noun,dea,de,nsubj,0,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['de', 'a']",[d̪ɛ̣ja],5,\N,383,47246
2,176,",",punctuation,",",",",punct,5,\N,\N,"[',']",\N,5,\N,383,47247
3,176,si,subordinating_conjunction,si,si,mark,5,\N,{F: [pos]},['si'],[sɪ],5,\N,383,47248
4,176,nemo,pronoun,nemo,nem,nsubj,5,"{Case: [nominative], InflClass: [ind_eur_x], Polarity: [neg], PronominalType: [indefinite]}","{F: [pos], N: [pos], V: [neg]}","['ne', 'mo']",[n̪ɛmɔ],5,\N,383,47249
5,176,audet,verb,audeo,aude,advcl,0,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['au', 'det']",[awd̪ɛt̪],5,\N,383,47250
6,176,se,pronoun,sui,s,obj,7,"{Case: [accusative], InflClass: [lat_anom], Person: [third], PronominalType: [personal], Reflexive: [pos]}","{F: [pos], N: [pos], V: [neg]}",['se'],[sɛ],5,\N,383,47251
7,176,credere,verb,credo,creder,xcomp,5,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['cre', 'de', 're']",[krɛd̪ɛrɛ],5,\N,383,47252
8,176,pugnae,noun,pugna,pugn,obl:arg,7,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pug', 'nae']",[pʊŋn̪aj],5,\N,383,47253
9,176,",",punctuation,",",",",punct,11,\N,\N,"[',']",\N,5,\N,383,47254
10,176,quae,pronoun,qui,quae,nsubj,11,"{Case: [nominative], Gender: [feminine], InflClass: [lat_pron], Number: [singular], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['quae'],[kʷaj],5,\N,384,47255
11,176,finis,noun,finis,fin,acl:relcl,8,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['fi', 'nis']",[fɪn̪ɪs],5,\N,384,47256
12,176,standi,verb,stando,stand,acl,11,"{Aspect: [prospective], Case: [genitive], Gender: [neuter], InflClass: [lat_a, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['stan', 'di']",[st̪an̪d̪ɪ],5,\N,384,47257
13,176,?,punctuation,?,?,punct,0,\N,\N,['?'],\N,5,\N,384,47258
0,177,Quo,pronoun,qui,Qu,obl,2,"{Case: [ablative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['quo'],[kʷɔ],5,\N,384,47259
1,177,me,pronoun,ego,m,obj,2,"{Case: [accusative], InflClass: [lat_anom], Number: [singular], Person: [first], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}",['me'],[mɛ],5,\N,384,47260
2,177,decet,verb,decet,dece,root,-1,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['de', 'cet']",[d̪ɛkɛt̪],5,\N,384,47261
3,177,usque,adposition,usque,usque,mark,4,\N,"{F: [pos], N: [neg], V: [neg]}","['us', 'que']",[ʊskʷɛ],5,\N,384,47262
4,177,teneri,verb,teneo,tener,xcomp,2,"{Aspect: [imperfective], InflClass: [lat_e], VerbForm: [infinitive], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['te', 'ne', 'ri']",[t̪ɛn̪ɛrɪ],5,\N,384,47263
5,177,?,punctuation,?,?,punct,2,\N,\N,['?'],\N,5,\N,384,47264
0,178,Ducere,verb,duco,Ducer,csubj,7,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['du', 'ce', 're']",[d̪ʊkɛrɛ],5,\N,385,47265
1,178,dona,noun,donum,don,obj,0,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['do', 'na']",[d̪ɔn̪a],5,\N,385,47266
2,178,iube.,noun,iubea,iube.,obl,0,{Abbreviation: [pos]},"{F: [neg], N: [pos], V: [neg]}","['iu', 'be.']",[jʊbɛ],5,\N,385,47267
3,178,"""",other,),"""",advmod,4,{Abbreviation: [pos]},\N,"['""']",\N,5,\N,385,47268
4,178,Cuncti,verb,cungo,Cunct,csubj,7,"{Aspect: [perfective], Case: [nominative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['cun', 'cti']",[kʊŋkt̪ɪ],5,\N,385,47269
5,178,simul,adverb,simul,simul,advmod,7,\N,"{F: [neg], N: [pos], V: [pos]}","['si', 'mul']",[sɪmʊɫ],5,\N,385,47270
6,178,ore,noun,os,or,obl,7,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['o', 're']",[ɔrɛ],5,\N,385,47271
7,178,fremebant,verb,fremo,fremeba,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [plural], Person: [third], Tense: [future], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['fre', 'me', 'bant']",[frɛmɛban̪t̪],5,\N,385,47272
8,178,Dardanidae,adjective,dardanidus,Dardanid,nsubj,7,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['dar', 'da', 'ni', 'dae']",[d̪ard̪an̪ɪd̪aj],5,\N,386,47273
9,178,",",punctuation,",",",",punct,13,\N,\N,"[',']",\N,5,\N,386,47274
10,178,reddique,verb,reddo,redd,xcomp,13,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['red', 'di', 'que']",[rɛd̪d̪ɪkʷɛ],5,\N,386,47275
11,178,viro,noun,virus,vir,obl:arg,10,"{Case: [dative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['vi', 'ro']",[wɪrɔ],5,\N,386,47276
12,178,promissa,verb,promitto,promiss,xcomp,13,"{Aspect: [perfective], Case: [nominative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['pro', 'mis', 'sa']",[prɔmɪssa],5,\N,386,47277
13,178,iubebant,verb,iubeo,iubeba,conj,7,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [plural], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['iu', 'be', 'bant']",[jʊbɛban̪t̪],5,\N,386,47278
14,178,.,punctuation,.,.,punct,7,\N,\N,['.'],\N,5,\N,386,47279
0,179,Hic,determiner,hic,Hic,det,2,"{Case: [nominative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}",['hic'],[hɪk],5,\N,387,47280
1,179,gravis,adjective,gravus,grav,amod,2,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['gra', 'vis']",[grawɪs],5,\N,387,47281
2,179,Entellum,noun,entellum,Entell,nsubj,4,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['en', 'tel', 'lum']",[ɛn̪t̪ɛɫɫũː],5,\N,387,47282
3,179,dictis,verb,dico,dict,ccomp,4,"{Aspect: [perfective], Case: [ablative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['dic', 'tis']",[d̪ɪkt̪ɪs],5,\N,387,47283
4,179,castigat,verb,castigo,castiga,root,-1,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['cas', 'ti', 'gat']",[kast̪ɪgat̪],5,\N,387,47284
5,179,Acestes,noun,acestis,Acest,nsubj,4,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['a', 'ces', 'tes']",[akɛst̪ɛs],5,\N,387,47285
6,179,",",punctuation,",",",",punct,7,\N,\N,"[',']",\N,5,\N,387,47286
7,179,proximus,adjective,proximus,proxim,conj,4,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['pro', 'xi', 'mus']",[prɔksɪmʊs],5,\N,388,47287
8,179,ut,subordinating_conjunction,ut,ut,mark,11,{PronominalType: [relative]},{F: [pos]},['ut'],[ʊt̪],5,\N,388,47288
9,179,viridante,verb,virido,viridant,advcl:abs,11,"{Aspect: [imperfective], Case: [ablative], Gender: [masculine], InflClass: [lat_a, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['vi', 'ri', 'dan', 'te']",[wɪrɪd̪an̪t̪ɛ],5,\N,388,47289
10,179,toro,noun,torus,tor,nsubj,9,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_u], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['to', 'ro']",[t̪ɔrɔ],5,\N,388,47290
11,179,consederat,verb,consedero,consedera,advcl,4,"{Aspect: [perfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['con', 'se', 'de', 'rat']",[kɔːn̪sɛd̪ɛrat̪],5,\N,388,47291
12,179,herbae,noun,herba,herb,nmod,10,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['her', 'bae']",[hɛrbaj],5,\N,388,47292
13,179,:,punctuation,:,:,punct,4,\N,\N,[':'],\N,5,\N,388,47293
0,180,"""Entelle",noun,"""entellus","""Entell",nsubj,7,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['""en', 'tel', 'le']",[ɛn̪t̪ɛɫlɛ],5,\N,389,47294
1,180,",",punctuation,",",",",punct,0,\N,\N,"[',']",\N,5,\N,389,47295
2,180,heroum,noun,hesous,hero,obl,7,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['he', 'ro', 'um']",[hɛrɔjũː],5,\N,389,47296
3,180,quondam,noun,quonda,quond,nmod,2,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['quon', 'dam']",[kʷɔn̪d̪ãː],5,\N,389,47297
4,180,fortissime,adverb,fortus,fortissim,advmod,5,{Degree: [absolute_superlative]},"{F: [neg], N: [pos], V: [pos]}","['for', 'tis', 'si', 'me']",[fɔrt̪ɪssɪmɛ],5,\N,389,47298
5,180,frustra,adverb,frustra,frustr,advmod,7,\N,"{F: [neg], N: [pos], V: [pos]}","['frus', 'tra']",[frʊst̪ra],5,\N,389,47299
6,180,",",punctuation,",",",",punct,2,\N,\N,"[',']",\N,5,\N,389,47300
7,180,tantane,verb,tanto,tantan,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['tan', 'ta', 'ne']",[t̪an̪t̪an̪ɛ],5,\N,390,47301
8,180,tam,adverb,tam,tam,advmod:emph,9,{PronominalType: [demonstrative]},"{F: [neg], N: [pos], V: [pos]}",['tam'],[t̪ãː],5,\N,390,47302
9,180,patiens,verb,patior,patie,advcl,7,"{Aspect: [imperfective], Case: [accusative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['pa', 'ti', 'ens']",[pat̪ɪ̣jeːn̪s],5,\N,390,47303
10,180,nullo,determiner,nullus,null,det,11,"{Case: [ablative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], Polarity: [neg], PronominalType: [indefinite]}","{F: [pos], N: [pos], V: [neg]}","['nul', 'lo']",[n̪ʊɫlɔ],5,\N,390,47304
11,180,certamine,noun,certamen,certamin,obl,12,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['cer', 'ta', 'mi', 'ne']",[kɛrt̪amɪn̪ɛ],5,\N,390,47305
12,180,tolli,verb,tollo,toll,xcomp,7,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['tol', 'li']",[t̪ɔɫlɪ],5,\N,390,47306
13,180,dona,noun,donum,don,obj,14,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['do', 'na']",[d̪ɔn̪a],5,\N,391,47307
14,180,sines,verb,sisto,sin,xcomp,12,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['si', 'nes']",[sɪn̪ɛs],5,\N,391,47308
15,180,?,punctuation,?,?,punct,7,\N,\N,['?'],\N,5,\N,391,47309
0,181,Ubi,subordinating_conjunction,ubi,Ub,mark,6,\N,{F: [pos]},"['u', 'bi']",[ʊbɪ],5,\N,391,47310
1,181,nunc,adverb,nunc,nunc,advmod:tmod,6,{AdverbialType: [time]},"{F: [neg], N: [pos], V: [pos]}",['nunc'],[n̪ʊŋk],5,\N,391,47311
2,181,nobis,pronoun,nos,nob,obl:arg,6,"{Case: [dative], InflClass: [lat_anom], Number: [plural], Person: [first], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}","['no', 'bis']",[n̪ɔbɪs],5,\N,391,47312
3,181,deus,noun,deus,de,nsubj,6,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}",['deus'],[d̪ews],5,\N,391,47313
