index_token,index_sentence,string,pos,lemma,stem,dependency_relation,governor,features,category,syllables,phonetic_transcription,book_num,chapter_num,line_num,doc_token_index
11,185,tigres,noun,tiger,tigr,flat,10,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ti', 'gres']",[t̪ɪgrɛs],4,\N,367,41598
12,185,.,punctuation,.,.,punct,2,\N,\N,['.'],\N,4,\N,367,41599
0,186,Nam,particle,nam,N,discourse,2,\N,{F: [pos]},['nam'],[n̪ãː],4,\N,368,41600
1,186,quid,pronoun,quis,quid,obj,2,"{Case: [nominative], Gender: [neuter], InflClass: [lat_pron], Number: [singular], PronominalType: [interrogative]}","{F: [pos], N: [pos], V: [neg]}",['quid'],[kʷɪd̪],4,\N,368,41601
2,186,dissimulo,verb,dissimulo,dissimul,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [plural], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['dis', 'si', 'mu', 'lo']",[d̪ɪssɪmʊlɔ],4,\N,368,41602
3,186,",",punctuation,",",",",punct,9,\N,\N,"[',']",\N,4,\N,368,41603
4,186,aut,coordinating_conjunction,aut,aut,cc,9,\N,{F: [pos]},['aut'],[awt̪],4,\N,368,41604
5,186,quae,pronoun,qui,quae,obj,9,"{Case: [nominative], Gender: [neuter], InflClass: [lat_pron], Number: [plural], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['quae'],[kʷaj],4,\N,368,41605
6,186,me,pronoun,ego,m,obj,9,"{Case: [accusative], InflClass: [lat_anom], Number: [singular], Person: [first], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}",['me'],[mɛ],4,\N,368,41606
7,186,ad,adposition,ad,ad,case,8,\N,"{F: [pos], N: [neg], V: [neg]}",['ad'],[ad̪],4,\N,368,41607
8,186,maiora,adjective,magnus,maior,obl:arg,9,"{Case: [accusative], Degree: [comparative], Gender: [neuter], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['ma', 'io', 'ra']",[majjɔra],4,\N,368,41608
9,186,reservo,verb,reservo,reserv,conj,2,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['re', 'ser', 'vo']",[rɛsɛrwɔ],4,\N,368,41609
10,186,?,punctuation,?,?,punct,2,\N,\N,['?'],\N,4,\N,368,41610
0,187,Num,subordinating_conjunction,Num,N,mark,2,\N,{F: [pos]},['num'],[n̪ũː],4,\N,369,41611
1,187,fletu,noun,fletus,flet,obl,2,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_u], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['fle', 'tu']",[flɛt̪ʊ],4,\N,369,41612
2,187,ingemuit,verb,ingemuo,ingemui,root,-1,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['in', 'ge', 'mu', 'it']",[ɪŋgɛmujt̪],4,\N,369,41613
3,187,nostro,determiner,noster,nostr,det,2,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular, psor], Person: [psor], Possessive: [pos], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}","['nos', 'tro']",[n̪ɔst̪rɔ],4,\N,369,41614
4,187,?,punctuation,?,?,punct,2,\N,\N,['?'],\N,4,\N,369,41615
0,188,Num,subordinating_conjunction,Num,N,mark,2,\N,{F: [pos]},['num'],[n̪ũː],4,\N,369,41616
1,188,lumina,noun,lumen,lumin,obj,2,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['lu', 'mi', 'na']",[lʊmɪn̪a],4,\N,369,41617
2,188,flexit,verb,fligo,flexi,root,-1,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['fle', 'xit']",[flɛksɪt̪],4,\N,369,41618
3,188,?,punctuation,?,?,punct,2,\N,\N,['?'],\N,4,\N,369,41619
0,189,Num,subordinating_conjunction,Num,N,mark,3,\N,{F: [pos]},['num'],[n̪ũː],4,\N,370,41620
1,189,lacrimas,noun,lacrima,lacrim,obj,3,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['la', 'cri', 'mas']",[lakrɪmas],4,\N,370,41621
2,189,victus,noun,victus,vict,nsubj,3,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_u], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['vic', 'tus']",[wɪkt̪ʊs],4,\N,370,41622
3,189,dedit,verb,do,dedi,root,-1,"{Aspect: [perfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['de', 'dit']",[d̪ɛd̪ɪt̪],4,\N,370,41623
4,189,",",punctuation,",",",",punct,6,\N,\N,"[',']",\N,4,\N,370,41624
5,189,aut,coordinating_conjunction,aut,aut,cc,6,\N,{F: [pos]},['aut'],[awt̪],4,\N,370,41625
6,189,miseratus,verb,mitero,miserat,conj,3,"{Aspect: [perfective], Case: [nominative], Gender: [masculine], InflClass: [lat_a, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['mi', 'se', 'ra', 'tus']",[mɪsɛrat̪ʊs],4,\N,370,41626
7,189,amantem,verb,amo,amant,ccomp,6,"{Aspect: [imperfective], Case: [accusative], Gender: [masculine], InflClass: [lat_a, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['a', 'man', 'tem']",[aman̪t̪ẽː],4,\N,370,41627
8,189,est,auxiliary,sum,est,aux:pass,6,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}",['est'],[ɛst̪],4,\N,370,41628
9,189,?,punctuation,?,?,punct,3,\N,\N,['?'],\N,4,\N,370,41629
0,190,Quae,pronoun,qui,Qu,nsubj,2,"{Case: [nominative], Gender: [neuter], InflClass: [lat_pron], Number: [plural], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['quae'],[kʷaj],4,\N,371,41630
1,190,quibus,pronoun,qui,qu,obl,2,"{Case: [ablative], Gender: [neuter], InflClass: [lat_pron], Number: [plural], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}","['qui', 'bus']",[kʷɪbʊs],4,\N,371,41631
2,190,anteferam,verb,antefero,antefer,root,-1,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['an', 'te', 'fe', 'ram']",[an̪t̪ɛfɛrãː],4,\N,371,41632
3,190,?,punctuation,?,?,punct,2,\N,\N,['?'],\N,4,\N,371,41633
0,191,Iam,adverb,iam,I,advmod:emph,3,{AdverbialType: [time]},"{F: [neg], N: [pos], V: [pos]}",['iam'],[jãː],4,\N,371,41634
1,191,iam,adverb,iam,iam,advmod:emph,3,{AdverbialType: [time]},"{F: [neg], N: [pos], V: [pos]}",['iam'],[jãː],4,\N,371,41635
2,191,nec,coordinating_conjunction,nec,nec,advmod:emph,4,\N,{F: [pos]},['nec'],[n̪ɛk],4,\N,371,41636
3,191,maxuma,adjective,maxuus,maxum,root,-1,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['ma', 'xu', 'ma']",[maksʊma],4,\N,371,41637
4,191,Iuno,noun,iunus,Iun,nsubj,3,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['iu', 'no']",[jʊn̪ɔ],4,\N,371,41638
5,191,",",punctuation,",",",",punct,11,\N,\N,"[',']",\N,4,\N,371,41639
6,191,nec,coordinating_conjunction,nec,nec,cc,11,\N,{F: [pos]},['nec'],[n̪ɛk],4,\N,372,41640
7,191,Saturnius,adjective,Saturnius,Saturn,nsubj,11,"{Case: [nominative], Degree: [comparative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['sa', 'tur', 'ni', 'us']",[sat̪ʊrn̪ɪ̣jʊs],4,\N,372,41641
8,191,haec,determiner,hic,haec,det,9,"{Case: [accusative], Gender: [neuter], InflClass: [lat_pron], Number: [plural], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}",['haec'],[hajk],4,\N,372,41642
9,191,oculis,noun,oculus,ocul,obl,11,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['o', 'cu', 'lis']",[ɔkʊlɪs],4,\N,372,41643
10,191,pater,noun,pater,pate,nsubj,11,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pa', 'ter']",[pat̪ɛr],4,\N,372,41644
11,191,aspicit,verb,aspicio,aspici,conj,3,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['as', 'pi', 'cit']",[aspɪkɪt̪],4,\N,372,41645
12,191,aequis,adjective,aequus,aequ,obl:arg,11,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['ae', 'quis']",[ajkʷɪs],4,\N,372,41646
13,191,.,punctuation,.,.,punct,3,\N,\N,['.'],\N,4,\N,372,41647
0,192,Nusquam,adverb,nusquam,Nusqu,advmod,1,\N,"{F: [neg], N: [pos], V: [pos]}","['nus', 'quam']",[n̪ʊskʷãː],4,\N,373,41648
1,192,tuta,adjective,tutus,tut,root,-1,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['tu', 'ta']",[t̪ʊt̪a],4,\N,373,41649
2,192,fides,noun,fides,fid,nsubj,1,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_e], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['fi', 'des']",[fɪd̪ɛs],4,\N,373,41650
3,192,.,punctuation,.,.,punct,1,\N,\N,['.'],\N,4,\N,373,41651
0,193,Eiectum,verb,eiicio,Eiect,advcl:abs,4,"{Aspect: [perfective], Case: [accusative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['eiec', 'tum']",[ejɛkt̪ũː],4,\N,373,41652
1,193,litore,noun,litor,litor,nsubj:pass,0,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['li', 'to', 're']",[lɪt̪ɔrɛ],4,\N,373,41653
2,193,",",punctuation,",",",",punct,0,\N,\N,"[',']",\N,4,\N,373,41654
3,193,egentem,verb,ego,egent,ccomp,4,"{Aspect: [imperfective], Case: [accusative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['e', 'gen', 'tem']",[ɛgɛn̪t̪ẽː],4,\N,373,41655
4,193,excepi,verb,excepio,excep,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [first], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ex', 'ce', 'pi']",[ɛkskɛpɪ],4,\N,374,41656
5,193,",",punctuation,",",",",punct,8,\N,\N,"[',']",\N,4,\N,374,41657
6,193,et,coordinating_conjunction,et,et,cc,8,\N,{F: [pos]},['et'],[ɛt̪],4,\N,374,41658
7,193,regni,noun,regnum,regn,nmod,8,"{Case: [genitive], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['reg', 'ni']",[rɛŋn̪ɪ],4,\N,374,41659
8,193,demens,noun,demens,deme,conj,4,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['de', 'mens']",[d̪ɛmeːn̪s],4,\N,374,41660
9,193,in,adposition,in,in,case,10,\N,"{F: [pos], N: [neg], V: [neg]}",['in'],[ɪn̪],4,\N,374,41661
10,193,parte,noun,pars,part,orphan,8,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['par', 'te']",[part̪ɛ],4,\N,374,41662
11,193,locavi,noun,locavus,locav,nmod,10,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['lo', 'ca', 'vi']",[lɔkawɪ],4,\N,374,41663
12,193,;,punctuation,;,;,punct,4,\N,\N,[';'],\N,4,\N,374,41664
0,194,amissam,verb,amitto,amiss,acl,1,"{Aspect: [perfective], Case: [accusative], Gender: [feminine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['a', 'mis', 'sam']",[amɪssãː],4,\N,375,41665
1,194,classem,noun,classa,class,obj,6,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['clas', 'sem']",[klassẽː],4,\N,375,41666
2,194,",",punctuation,",",",",punct,6,\N,\N,"[',']",\N,4,\N,375,41667
3,194,socios,noun,socius,soci,obj,6,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['so', 'ci', 'os']",[sɔkɪ̣jɔs],4,\N,375,41668
4,194,a,adposition,ab,\N,case,5,\N,"{F: [pos], N: [neg], V: [neg]}",['a'],[a],4,\N,375,41669
5,194,morte,noun,mors,mort,obl:arg,6,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['mor', 'te']",[mɔrt̪ɛ],4,\N,375,41670
6,194,reduxi,verb,reduxo,redux,root,-1,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['re', 'du', 'xi']",[rɛd̪ʊksɪ],4,\N,375,41671
7,194,.,punctuation,.,.,punct,6,\N,\N,['.'],\N,4,\N,375,41672
0,195,Heu,verb,heor,He,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}",['heu'],[hew],4,\N,376,41673
1,195,furiis,noun,furia,furi,obl,0,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['fu', 'ri', 'is']",[fʊrɪ̣jɪs],4,\N,376,41674
2,195,incensa,adjective,incensus,incens,amod,1,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['in', 'cen', 'sa']",[ɪŋkeːn̪sa],4,\N,376,41675
3,195,feror!,noun,feror!,feror!,nsubj,0,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['fe', 'ror!']",[fɛrɔr],4,\N,376,41676
4,195,Nunc,adverb,nunc,Nunc,advmod:tmod,0,{AdverbialType: [time]},"{F: [neg], N: [pos], V: [pos]}",['nunc'],[n̪ʊŋk],4,\N,376,41677
5,195,augur,noun,augur,augu,flat,3,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['au', 'gur']",[awgʷr],4,\N,376,41678
6,195,Apollo,noun,apollus,Apoll,flat,5,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['a', 'pol', 'lo']",[apɔɫlɔ],4,\N,376,41679
7,195,",",punctuation,",",",",punct,10,\N,\N,"[',']",\N,4,\N,376,41680
8,195,nunc,adverb,nunc,nunc,conj,0,{AdverbialType: [time]},"{F: [neg], N: [pos], V: [pos]}",['nunc'],[n̪ʊŋk],4,\N,377,41681
9,195,Lyciae,noun,lycia,Lyci,nmod,10,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ly', 'ci', 'ae']",[lykɪ̣jaj],4,\N,377,41682
10,195,sortes,noun,sors,sort,obj,0,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['sor', 'tes']",[sɔrt̪ɛs],4,\N,377,41683
11,195,",",punctuation,",",",",punct,20,\N,\N,"[',']",\N,4,\N,377,41684
12,195,nunc,adverb,nunc,nunc,advmod:tmod,20,{AdverbialType: [time]},"{F: [neg], N: [pos], V: [pos]}",['nunc'],[n̪ʊŋk],4,\N,377,41685
13,195,et,coordinating_conjunction,et,et,cc,14,\N,{F: [pos]},['et'],[ɛt̪],4,\N,377,41686
14,195,Iove,noun,iov,Iov,obl,15,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['io', 've']",[jɔwɛ],4,\N,377,41687
15,195,missus,verb,mitto,miss,advcl,20,"{Aspect: [perfective], Case: [nominative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['mis', 'sus']",[mɪssʊs],4,\N,377,41688
16,195,ab,adposition,ab,ab,case,17,\N,"{F: [pos], N: [neg], V: [neg]}",['ab'],[ab],4,\N,377,41689
17,195,ipso,determiner,ipse,ips,obl:agent,15,"{Case: [ablative], Form: [pos], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['ip', 'so']",[ɪpsɔ],4,\N,377,41690
18,195,interpres,noun,interper,interpr,nsubj,20,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['in', 'ter', 'pres']",[ɪn̪t̪ɛrprɛs],4,\N,378,41691
19,195,divom,noun,divus,divo,flat,18,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['di', 'vom']",[d̪ɪwɔ̃ː],4,\N,378,41692
20,195,fert,verb,fero,fer,conj,0,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}",['fert'],[fɛrt̪],4,\N,378,41693
21,195,horrida,adjective,horridus,horrid,amod,22,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['hor', 'ri', 'da']",[hɔrrɪd̪a],4,\N,378,41694
22,195,iussa,noun,iussa,iuss,obj,20,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ius', 'sa']",[jʊssa],4,\N,378,41695
23,195,per,adposition,per,per,case,24,\N,"{F: [pos], N: [neg], V: [neg]}",['per'],[pɛr],4,\N,378,41696
24,195,auras,noun,aurra,aur,obl,20,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['au', 'ras']",[awras],4,\N,378,41697
25,195,.,punctuation,.,.,punct,0,\N,\N,['.'],\N,4,\N,378,41698
0,196,Scilicet,coordinating_conjunction,scilicet,Scilice,cc,3,{<class 'NoneType'>: [None]},{F: [pos]},"['sci', 'li', 'cet']",[skɪlɪkɛt̪],4,\N,379,41699
1,196,is,noun,is,is,nsubj,3,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}",['is'],[ɪs],4,\N,379,41700
2,196,Superis,noun,superior,Super,obl,3,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['su', 'pe', 'ris']",[sʊpɛrɪs],4,\N,379,41701
3,196,labor,noun,labor,labi,root,-1,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['la', 'bor']",[labɔr],4,\N,379,41702
4,196,est,auxiliary,sum,est,cop,3,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}",['est'],[ɛst̪],4,\N,379,41703
5,196,",",punctuation,",",",",punct,9,\N,\N,"[',']",\N,4,\N,379,41704
6,196,ea,pronoun,is,e,det,7,"{Case: [ablative], Gender: [feminine], InflClass: [lat_pron], Number: [singular], Person: [third], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}","['e', 'a']",[ɛ̣ja],4,\N,379,41705
7,196,cura,noun,cura,cur,obl,9,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['cu', 'ra']",[kʊra],4,\N,379,41706
8,196,quietos,verb,quio,quiet,ccomp,9,"{Aspect: [perfective], Case: [accusative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['quie', 'tos']",[kʷɪ̣jɛt̪ɔs],4,\N,379,41707
9,196,sollicitat,verb,sollicito,sollicita,conj,3,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['sol', 'li', 'ci', 'tat']",[sɔɫlɪkɪt̪at̪],4,\N,380,41708
10,196,.,punctuation,.,.,punct,3,\N,\N,['.'],\N,4,\N,380,41709
0,197,Neque,coordinating_conjunction,neque,N,cc,2,{Polarity: [neg]},{F: [pos]},"['ne', 'que']",[n̪ɛkʷɛ],4,\N,380,41710
1,197,te,pronoun,tu,t,obj,2,"{Case: [accusative], InflClass: [lat_anom], Number: [singular], Person: [second], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}",['te'],[t̪ɛ],4,\N,380,41711
2,197,teneo,verb,teneo,tene,root,-1,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [singular], Person: [first], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['te', 'ne', 'o']",[t̪ɛn̪ɛ̣jɔ],4,\N,380,41712
3,197,",",punctuation,",",",",punct,6,\N,\N,"[',']",\N,4,\N,380,41713
4,197,neque,coordinating_conjunction,neque,neque,cc,6,{Polarity: [neg]},{F: [pos]},"['ne', 'que']",[n̪ɛkʷɛ],4,\N,380,41714
5,197,dicta,verb,dico,dict,ccomp,6,"{Aspect: [perfective], Case: [accusative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['dic', 'ta']",[d̪ɪkt̪a],4,\N,380,41715
6,197,refello,verb,refello,refell,conj,2,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['re', 'fel', 'lo']",[rɛfɛɫlɔ],4,\N,380,41716
7,197,.,punctuation,.,.,punct,2,\N,\N,['.'],\N,4,\N,380,41717
0,198,I,numeral,i,I,obl,2,\N,"{F: [pos], N: [pos], V: [neg]}",['i'],[ɪ],4,\N,381,41718
1,198,",",punctuation,",",",",punct,0,\N,\N,"[',']",\N,4,\N,381,41719
2,198,sequere,verb,sequor,sequer,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [imperative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['se', 'que', 're']",[sɛkʷɛrɛ],4,\N,381,41720
3,198,Italiam,noun,italia,Itali,obj,2,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['i', 'ta', 'li', 'am']",[ɪt̪alɪ̣jãː],4,\N,381,41721
4,198,ventis,noun,vens,vent,obl:arg,2,"{Case: [dative], Gender: [feminine], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ven', 'tis']",[wɛn̪t̪ɪs],4,\N,381,41722
5,198,",",punctuation,",",",",punct,6,\N,\N,"[',']",\N,4,\N,381,41723
6,198,pete,verb,pesum,pet,conj,2,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [imperative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['pe', 'te']",[pɛt̪ɛ],4,\N,381,41724
7,198,regna,noun,regnum,regn,obj,6,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['reg', 'na']",[rɛŋn̪a],4,\N,381,41725
8,198,per,adposition,per,per,case,9,\N,"{F: [pos], N: [neg], V: [neg]}",['per'],[pɛr],4,\N,381,41726
9,198,undas,noun,unda,und,obl,6,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['un', 'das']",[ʊn̪d̪as],4,\N,381,41727
10,198,.,punctuation,.,.,punct,2,\N,\N,['.'],\N,4,\N,381,41728
0,199,Spero,verb,Spero,Sper,ccomp,1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [first], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['spe', 'ro']",[spɛrɔ],4,\N,382,41729
1,199,equidem,verb,equideo,equid,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['e', 'qui', 'dem']",[ɛkʷɪd̪ẽː],4,\N,382,41730
2,199,mediis,adjective,medius,medi,obl:arg,1,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['me', 'di', 'is']",[mɛd̪ɪ̣jɪs],4,\N,382,41731
3,199,",",punctuation,",",",",punct,8,\N,\N,"[',']",\N,4,\N,382,41732
4,199,si,subordinating_conjunction,si,si,mark,8,\N,{F: [pos]},['si'],[sɪ],4,\N,382,41733
