index_token,index_sentence,string,pos,lemma,stem,dependency_relation,governor,features,category,syllables,phonetic_transcription,book_num,chapter_num,line_num,doc_token_index
13,207,spirans,verb,spiro,spira,advcl,10,"{Aspect: [imperfective], Case: [nominative], Gender: [masculine], InflClass: [lat_a, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['spi', 'rans']",[spɪraːn̪s],7,\N,510,61980
14,207,immane,noun,imman,imman,obj,13,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['im', 'ma', 'ne']",[ɪmman̪ɛ],7,\N,510,61981
15,207,securi,noun,securus,secur,nmod,14,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['se', 'cu', 'ri']",[sɛkʊrɪ],7,\N,510,61982
16,207,.,punctuation,.,.,punct,0,\N,\N,['.'],\N,7,\N,510,61983
0,208,At,verb,at,A,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}",['at'],[at̪],7,\N,511,61984
1,208,saeva,adjective,saevus,saev,obj,0,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['sae', 'va']",[sajwa],7,\N,511,61985
2,208,e,adposition,ex,\N,case,3,\N,"{F: [pos], N: [neg], V: [neg]}",['e'],[ɛ],7,\N,511,61986
3,208,speculis,noun,speculum,specul,obl,0,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['spe', 'cu', 'lis']",[spɛkʊlɪs],7,\N,511,61987
4,208,tempus,noun,tempus,temp,nsubj,0,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['tem', 'pus']",[t̪ɛmpʊs],7,\N,511,61988
5,208,dea,noun,dea,de,nsubj:pass,6,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['de', 'a']",[d̪ɛ̣ja],7,\N,511,61989
6,208,nacta,verb,nango,nact,acl,4,"{Aspect: [perfective], Case: [nominative], Gender: [feminine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['nac', 'ta']",[n̪akt̪a],7,\N,511,61990
7,208,nocendi,verb,noceo,nocend,acl,5,"{Aspect: [prospective], Case: [genitive], Gender: [neuter], InflClass: [lat_e, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['no', 'cen', 'di']",[n̪ɔkɛn̪d̪ɪ],7,\N,511,61991
8,208,ardua,adjective,arduus,ardu,amod,9,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['ar', 'du', 'a']",[ard̪ʊja],7,\N,512,61992
9,208,tecta,noun,tectus,tect,obj,7,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['tec', 'ta']",[t̪ɛkt̪a],7,\N,512,61993
10,208,petit,verb,peto,peti,conj,0,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['pe', 'tit']",[pɛt̪ɪt̪],7,\N,512,61994
11,208,stabuli,noun,stabulus,stabul,obl:arg,10,"{Case: [genitive], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['sta', 'bu', 'li']",[st̪abʊlɪ],7,\N,512,61995
12,208,et,coordinating_conjunction,et,et,cc,17,\N,{F: [pos]},['et'],[ɛt̪],7,\N,512,61996
13,208,de,adposition,de,de,case,14,\N,"{F: [pos], N: [neg], V: [neg]}",['de'],[d̪ɛ],7,\N,512,61997
14,208,culmine,noun,culminus,culmin,obl,17,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['cul', 'mi', 'ne']",[kʊɫmɪn̪ɛ],7,\N,512,61998
15,208,summo,adjective,summus,summ,amod,14,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['sum', 'mo']",[sʊmmɔ],7,\N,512,61999
16,208,pastorale,adjective,pastoralis,pastoral,nsubj,17,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['pas', 'to', 'ra', 'le']",[past̪ɔralɛ],7,\N,513,62000
17,208,canit,verb,canio,cani,conj,10,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ca', 'nit']",[kan̪ɪt̪],7,\N,513,62001
18,208,signum,noun,signum,sign,obj,17,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['sig', 'num']",[sɪŋn̪ũː],7,\N,513,62002
19,208,cornuque,adposition,cornuque,corn,case,20,\N,"{F: [pos], N: [neg], V: [neg]}","['cor', 'nu', 'que']",[kɔrn̪ʊkʷɛ],7,\N,513,62003
20,208,recurvo,noun,recurvo,recurv,obj,22,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['re', 'cur', 'vo']",[rɛkʊrwɔ],7,\N,513,62004
21,208,Tartaream,adjective,tartareus,Tartare,amod,20,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['tar', 'ta', 're', 'am']",[t̪art̪arɛ̣jãː],7,\N,514,62005
22,208,intendit,verb,intendo,intendi,conj,17,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['in', 'ten', 'dit']",[ɪn̪t̪ɛn̪d̪ɪt̪],7,\N,514,62006
23,208,vocem,noun,vocus,voc,obj,22,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['vo', 'cem']",[wɔkẽː],7,\N,514,62007
24,208,",",punctuation,",",",",punct,28,\N,\N,"[',']",\N,7,\N,514,62008
25,208,qua,pronoun,qui,qu,obl,28,"{Case: [ablative], Gender: [feminine], InflClass: [lat_pron], Number: [singular], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['qua'],[kʷa],7,\N,514,62009
26,208,protinus,noun,protinus,protin,nsubj,28,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pro', 'ti', 'nus']",[prɔt̪ɪn̪ʊs],7,\N,514,62010
27,208,omne,determiner,omnis,omn,det,26,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_i], Number: [singular], PronominalType: [total]}","{F: [pos], N: [pos], V: [neg]}","['om', 'ne']",[ɔmn̪ɛ],7,\N,514,62011
28,208,contremuit,verb,contremuo,contremui,acl:relcl,23,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['con', 'tre', 'mu', 'it']",[kɔn̪t̪rɛmujt̪],7,\N,515,62012
29,208,nemus,noun,nemus,nem,obj,28,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ne', 'mus']",[n̪ɛmʊs],7,\N,515,62013
30,208,et,coordinating_conjunction,et,et,cc,32,\N,{F: [pos]},['et'],[ɛt̪],7,\N,515,62014
31,208,silvae,noun,silva,silv,conj,29,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['sil', 'vae']",[sɪɫwaj],7,\N,515,62015
32,208,insonuere,verb,insonuo,insonuer,conj,28,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [imperative], Number: [plural], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['in', 'so', 'nu', 'e', 're']",[iːn̪sɔn̪ʊjɛrɛ],7,\N,515,62016
33,208,profundae,adjective,profundus,profund,xcomp,32,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['pro', 'fun', 'dae']",[prɔfʊn̪d̪aj],7,\N,515,62017
34,208,;,punctuation,;,;,punct,0,\N,\N,[';'],\N,7,\N,515,62018
0,209,audiit,verb,audio,audii,root,-1,"{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['au', 'di', 'it']",[awd̪ɪ̣jɪt̪],7,\N,516,62019
1,209,et,coordinating_conjunction,et,et,cc,2,\N,{F: [pos]},['et'],[ɛt̪],7,\N,516,62020
2,209,Triviae,noun,trivia,Trivi,conj,0,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['tri', 'vi', 'ae']",[t̪rɪwɪ̣jaj],7,\N,516,62021
3,209,longe,adverb,longe,long,advmod,0,\N,"{F: [neg], N: [pos], V: [pos]}","['lon', 'ge']",[lɔŋgɛ],7,\N,516,62022
4,209,lacus,noun,lacus,lac,nsubj,0,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['la', 'cus']",[lakʊs],7,\N,516,62023
5,209,",",punctuation,",",",",punct,6,\N,\N,"[',']",\N,7,\N,516,62024
6,209,audiit,verb,audio,audii,conj,0,"{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['au', 'di', 'it']",[awd̪ɪ̣jɪt̪],7,\N,516,62025
7,209,amnis,noun,amnis,amn,nsubj,6,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['am', 'nis']",[amn̪ɪs],7,\N,516,62026
8,209,sulfurea,adjective,sulfureus,sulfure,amod,7,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['sul', 'fu', 're', 'a']",[sʊɫfʊrɛ̣ja],7,\N,517,62027
9,209,Nar,noun,Nar,Na,nsubj,6,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}",['nar'],[n̪ar],7,\N,517,62028
10,209,albus,adjective,albus,alb,amod,9,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['al', 'bus']",[aɫbʊs],7,\N,517,62029
11,209,aqua,noun,aqua,aqu,flat,9,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['a', 'qua']",[akʷa],7,\N,517,62030
12,209,fontesque,noun,fontesqui,font,flat,11,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['fon', 'tes', 'que']",[fɔn̪t̪ɛskʷɛ],7,\N,517,62031
13,209,Velini,noun,velinum,Velin,nmod,12,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ve', 'li', 'ni']",[wɛlɪn̪ɪ],7,\N,517,62032
14,209,",",punctuation,",",",",punct,18,\N,\N,"[',']",\N,7,\N,517,62033
15,209,et,coordinating_conjunction,et,et,cc,18,\N,{F: [pos]},['et'],[ɛt̪],7,\N,518,62034
16,209,trepidae,adjective,trepidus,trepid,amod,17,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['tre', 'pi', 'dae']",[t̪rɛpɪd̪aj],7,\N,518,62035
17,209,matres,noun,mater,matr,nsubj,18,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ma', 'tres']",[mat̪rɛs],7,\N,518,62036
18,209,pressere,verb,pressum,presser,conj,6,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [imperative], Number: [plural], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['pres', 'se', 're']",[prɛssɛrɛ],7,\N,518,62037
19,209,ad,adposition,ad,ad,case,20,\N,"{F: [pos], N: [neg], V: [neg]}",['ad'],[ad̪],7,\N,518,62038
20,209,pectora,noun,pectora,pector,obl:arg,18,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['pec', 'to', 'ra']",[pɛkt̪ɔra],7,\N,518,62039
21,209,natos,verb,nascor,nat,acl,20,"{Aspect: [perfective], Case: [accusative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['na', 'tos']",[n̪at̪ɔs],7,\N,518,62040
22,209,.,punctuation,.,.,punct,0,\N,\N,['.'],\N,7,\N,518,62041
0,210,Tum,coordinating_conjunction,tum,T,cc,13,\N,{F: [pos]},['tum'],[t̪ũː],7,\N,519,62042
1,210,vero,particle,vero,ver,discourse,13,\N,{F: [pos]},"['ve', 'ro']",[wɛrɔ],7,\N,519,62043
2,210,ad,adposition,ad,ad,case,3,\N,"{F: [pos], N: [neg], V: [neg]}",['ad'],[ad̪],7,\N,519,62044
3,210,vocem,noun,vocus,voc,obl,13,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['vo', 'cem']",[wɔkẽː],7,\N,519,62045
4,210,celeres,noun,celum,celer,nsubj,13,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ce', 'le', 'res']",[kɛlɛrɛs],7,\N,519,62046
5,210,",",punctuation,",",",",punct,10,\N,\N,"[',']",\N,7,\N,519,62047
6,210,qua,pronoun,qui,qu,obl,10,"{Case: [ablative], Gender: [feminine], InflClass: [lat_pron], Number: [singular], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['qua'],[kʷa],7,\N,519,62048
7,210,bucina,noun,bucenum,bucin,nsubj,10,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['bu', 'ci', 'na']",[bʊkɪn̪a],7,\N,519,62049
8,210,signum,noun,signum,sign,obj,10,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['sig', 'num']",[sɪŋn̪ũː],7,\N,519,62050
9,210,dira,adjective,dirus,dir,amod,8,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['di', 'ra']",[d̪ɪra],7,\N,520,62051
10,210,dedit,verb,do,dedi,acl:relcl,4,"{Aspect: [perfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['de', 'dit']",[d̪ɛd̪ɪt̪],7,\N,520,62052
11,210,",",punctuation,",",",",punct,3,\N,\N,"[',']",\N,7,\N,520,62053
12,210,raptis,verb,rapio,rapt,advcl:abs,13,"{Aspect: [perfective], Case: [ablative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['rap', 'tis']",[rapt̪ɪs],7,\N,520,62054
13,210,concurrunt,verb,concurro,concurru,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['con', 'cur', 'runt']",[kɔŋkʊrrʊn̪t̪],7,\N,520,62055
14,210,undique,adverb,undique,undique,advmod,13,\N,"{F: [neg], N: [pos], V: [pos]}","['un', 'di', 'que']",[ʊn̪d̪ɪkʷɛ],7,\N,520,62056
15,210,telis,noun,telis,tel,obl,13,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['te', 'lis']",[t̪ɛlɪs],7,\N,520,62057
16,210,indomiti,adjective,indomitus,indomit,amod,17,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['in', 'do', 'mi', 'ti']",[ɪn̪d̪ɔmɪt̪ɪ],7,\N,521,62058
17,210,agricolae,adjective,agricolus,agricol,nsubj,13,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['a', 'gri', 'co', 'lae']",[agrɪkɔlaj],7,\N,521,62059
18,210,;,punctuation,;,;,punct,13,\N,\N,[';'],\N,7,\N,521,62060
0,211,nec,coordinating_conjunction,nec,nec,cc,8,\N,{F: [pos]},['nec'],[n̪ɛk],7,\N,521,62061
1,211,non,particle,non,non,advmod:neg,8,{Polarity: [neg]},{F: [pos]},['non'],[n̪ɔn̪],7,\N,521,62062
2,211,et,coordinating_conjunction,et,et,advmod:emph,3,\N,{F: [pos]},['et'],[ɛt̪],7,\N,521,62063
3,211,Troa,noun,Troa,Tro,nsubj,8,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['tro', 'a']",[t̪rɔja],7,\N,521,62064
4,211,pubes,noun,pubes,pub,flat,3,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pu', 'bes']",[pʊbɛs],7,\N,521,62065
5,211,Ascanio,adjective,ascanius,Ascani,amod,6,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['as', 'ca', 'ni', 'o']",[askan̪ɪ̣jɔ],7,\N,522,62066
6,211,auxilium,noun,auxilium,auxili,obj,8,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['au', 'xi', 'li', 'um']",[awksɪlɪ̣jũː],7,\N,522,62067
7,211,castris,noun,castr,castr,obl,8,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['cas', 'tris']",[kast̪rɪs],7,\N,522,62068
8,211,effundit,verb,effundo,effundi,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ef', 'fun', 'dit']",[ɛffʊn̪d̪ɪt̪],7,\N,522,62069
9,211,apertis,verb,aperio,apert,advcl:abs,8,"{Aspect: [perfective], Case: [ablative], Gender: [neuter], InflClass: [nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['a', 'per', 'tis']",[apɛrt̪ɪs],7,\N,522,62070
10,211,.,punctuation,.,.,punct,8,\N,\N,['.'],\N,7,\N,522,62071
0,212,Direxere,verb,direxo,Direxer,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['di', 're', 'xe', 're']",[d̪ɪrɛksɛrɛ],7,\N,523,62072
1,212,acies,noun,acies,aci,obj,0,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_e], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['a', 'ci', 'es']",[akɪ̣jɛs],7,\N,523,62073
2,212,.,punctuation,.,.,punct,0,\N,\N,['.'],\N,7,\N,523,62074
0,213,Non,particle,non,Non,advmod:neg,2,{Polarity: [neg]},{F: [pos]},['non'],[n̪ɔn̪],7,\N,523,62075
1,213,iam,adverb,iam,iam,advmod:emph,7,{AdverbialType: [time]},"{F: [neg], N: [pos], V: [pos]}",['iam'],[jãː],7,\N,523,62076
2,213,certamine,noun,certamen,certamin,obl,7,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['cer', 'ta', 'mi', 'ne']",[kɛrt̪amɪn̪ɛ],7,\N,523,62077
3,213,agresti,adjective,agrestus,agrest,amod,2,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['a', 'gres', 'ti']",[agrɛst̪ɪ],7,\N,523,62078
4,213,",",punctuation,",",",",punct,7,\N,\N,"[',']",\N,7,\N,523,62079
5,213,stipitibus,noun,stipitus,stipit,obl,7,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_u], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['sti', 'pi', 'ti', 'bus']",[st̪ɪpɪt̪ɪbʊs],7,\N,524,62080
6,213,duris,adjective,durus,dur,amod,5,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['du', 'ris']",[d̪ʊrɪs],7,\N,524,62081
7,213,agitur,verb,ago,agi,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['a', 'gi', 'tur']",[agɪt̪ʊr],7,\N,524,62082
8,213,sudibusve,noun,sudebus,sudibusv,obl,7,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['su', 'di', 'bus', 've']",[sʊd̪ɪbʊswɛ],7,\N,524,62083
9,213,praeustis,other,praeustus,praeust,advmod,7,{Abbreviation: [pos]},\N,"['praeus', 'tis']",[prewst̪ɪs],7,\N,524,62084
10,213,",",punctuation,",",",",punct,14,\N,\N,"[',']",\N,7,\N,524,62085
11,213,sed,coordinating_conjunction,sed,sed,cc,14,\N,{F: [pos]},['sed'],[sɛd̪],7,\N,525,62086
12,213,ferro,noun,ferrum,ferr,obl,14,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['fer', 'ro']",[fɛrrɔ],7,\N,525,62087
13,213,ancipiti,verb,ancipio,ancipit,acl,12,"{Aspect: [perfective], Case: [ablative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['an', 'ci', 'pi', 'ti']",[aŋkɪpɪt̪ɪ],7,\N,525,62088
14,213,decernunt,verb,decerno,decernu,conj,7,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['de', 'cer', 'nunt']",[d̪ɛkɛrn̪ʊn̪t̪],7,\N,525,62089
15,213,atraque,noun,atraqum,atr,nsubj,14,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['a', 'tra', 'que']",[at̪rakʷɛ],7,\N,525,62090
16,213,late,noun,latus,lat,nsubj,14,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['la', 'te']",[lat̪ɛ],7,\N,525,62091
17,213,horrescit,verb,horresco,horresci,conj,14,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['hor', 'res', 'cit']",[hɔrrɛskɪt̪],7,\N,526,62092
18,213,strictis,verb,stricio,strict,obl,17,"{Aspect: [perfective], Case: [ablative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['stric', 'tis']",[st̪rɪkt̪ɪs],7,\N,526,62093
19,213,seges,noun,seges,seg,nsubj,22,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['se', 'ges']",[sɛgɛs],7,\N,526,62094
20,213,ensibus,noun,ens,ens,obl,22,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_u], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['en', 'si', 'bus']",[eːn̪sɪbʊs],7,\N,526,62095
21,213,aeraque,adjective,aeraqus,aer,amod,19,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['ae', 'ra', 'que']",[ajrakʷɛ],7,\N,526,62096
22,213,fulgent,verb,fulgo,fulge,conj,17,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ful', 'gent']",[fʊɫgɛn̪t̪],7,\N,526,62097
23,213,sole,noun,sol,sol,obl,22,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['so', 'le']",[sɔlɛ],7,\N,527,62098
24,213,lacessita,noun,lacessitus,lacessit,obl,22,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['la', 'ces', 'si', 'ta']",[lakɛssɪt̪a],7,\N,527,62099
25,213,et,coordinating_conjunction,et,et,cc,29,\N,{F: [pos]},['et'],[ɛt̪],7,\N,527,62100
26,213,lucem,noun,lux,luc,obj,29,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['lu', 'cem']",[lʊkẽː],7,\N,527,62101
27,213,sub,adposition,sub,sub,case,28,\N,"{F: [pos], N: [neg], V: [neg]}",['sub'],[sʊb],7,\N,527,62102
28,213,nubila,noun,nubila,nubil,obl,29,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['nu', 'bi', 'la']",[n̪ʊbɪla],7,\N,527,62103
29,213,iactant,verb,iacto,iacta,conj,22,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['iac', 'tant']",[jakt̪an̪t̪],7,\N,527,62104
30,213,:,punctuation,:,:,punct,7,\N,\N,[':'],\N,7,\N,527,62105
