index_token,index_sentence,string,pos,lemma,stem,dependency_relation,governor,features,category,syllables,phonetic_transcription,book_num,chapter_num,line_num
12,146,silvestribus,adjective,silvestris,silvestr,orphan,14,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['sil', 'ves', 'tri', 'bus']",[sɪɫwɛst̪rɪbʊs],8,\N,348
13,146,horrida,adjective,horridus,horrid,amod,14,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['hor', 'ri', 'da']",[hɔrrɪd̪a],8,\N,348
14,146,dumis,noun,duma,dum,conj,6,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['du', 'mis']",[d̪ʊmɪs],8,\N,348
15,146,.,punctuation,.,.,punct,6,\N,\N,['.'],\N,8,\N,348
0,147,Iam,adverb,iam,I,advmod:emph,4,{AdverbialType: [time]},"{F: [neg], N: [pos], V: [pos]}",['iam'],[jãː],8,\N,349
1,147,tum,coordinating_conjunction,tum,tum,cc,4,\N,{F: [pos]},['tum'],[t̪ũː],8,\N,349
2,147,religio,noun,religio,religi,nsubj,4,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['re', 'li', 'gi', 'o']",[rɛlɪgɪ̣jɔ],8,\N,349
3,147,pavidos,noun,pavidus,pavid,obj,4,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['pa', 'vi', 'dos']",[pawɪd̪ɔs],8,\N,349
4,147,terrebat,verb,terro,terreba,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ter', 're', 'bat']",[t̪ɛrrɛbat̪],8,\N,349
5,147,agrestis,noun,agrestus,agrest,nsubj,4,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['a', 'gres', 'tis']",[agrɛst̪ɪs],8,\N,349
6,147,dira,adjective,dirus,dir,amod,5,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['di', 'ra']",[d̪ɪra],8,\N,350
7,147,loci,noun,locus,loc,nmod,5,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['lo', 'ci']",[lɔkɪ],8,\N,350
8,147,",",punctuation,",",",",punct,13,\N,\N,"[',']",\N,8,\N,350
9,147,iam,adverb,iam,iam,advmod:emph,13,{AdverbialType: [time]},"{F: [neg], N: [pos], V: [pos]}",['iam'],[jãː],8,\N,350
10,147,tum,coordinating_conjunction,tum,tum,cc,13,\N,{F: [pos]},['tum'],[t̪ũː],8,\N,350
11,147,silvam,noun,silva,silv,obj,13,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['sil', 'vam']",[sɪɫwãː],8,\N,350
12,147,saxumque,adjective,saxumqeus,sax,amod,11,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['sa', 'xum', 'que']",[saksʊmkʷɛ],8,\N,350
13,147,tremebant,verb,tremo,tremeba,conj,4,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [plural], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['tre', 'me', 'bant']",[t̪rɛmɛban̪t̪],8,\N,350
14,147,.,punctuation,.,.,punct,4,\N,\N,['.'],\N,8,\N,350
0,148,Hoc,determiner,hic,Hoc,det,1,"{Case: [nominative], Gender: [neuter], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}",['hoc'],[hɔk],8,\N,351
1,148,nemus,noun,nemus,nem,nsubj,17,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ne', 'mus']",[n̪ɛmʊs],8,\N,351
2,148,",",punctuation,",",",",punct,1,\N,\N,"[',']",\N,8,\N,351
3,148,hunc,determiner,hic,hunc,det,1,"{Case: [accusative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}",['hunc'],[hʊŋk],8,\N,351
4,148,",",punctuation,",",",",punct,6,\N,\N,"[',']",\N,8,\N,351
5,148,"""",other,),"""",cc,6,{Abbreviation: [pos]},\N,"['""']",\N,8,\N,351
6,148,inquit,verb,inquam,inqui,conj,1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['in', 'quit']",[ɪŋkʷɪt̪],8,\N,351
7,148,",",punctuation,",",",",punct,8,\N,\N,"[',']",\N,8,\N,351
8,148,"""frondoso",noun,"""frondosus","""frondos",obl,6,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['""fron', 'do', 'so']",[frɔn̪d̪ɔsɔ],8,\N,351
9,148,vertice,noun,vertix,vertic,obl,6,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ver', 'ti', 'ce']",[wɛrt̪ɪkɛ],8,\N,351
10,148,collem,noun,collis,coll,obj,6,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['col', 'lem']",[kɔɫɫẽː],8,\N,351
11,148,(,punctuation,(,(,punct,14,\N,\N,['('],\N,8,\N,352
12,148,quis,pronoun,quis,quis,nsubj,14,"{Case: [nominative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [interrogative]}","{F: [pos], N: [pos], V: [neg]}",['quis'],[kʷɪs],8,\N,352
13,148,deus,noun,deus,de,nsubj,14,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}",['deus'],[d̪ews],8,\N,352
14,148,incertum,adjective,incertus,incert,ccomp,6,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['in', 'cer', 'tum']",[ɪŋkɛrt̪ũː],8,\N,352
15,148,est,auxiliary,sum,est,cop,14,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}",['est'],[ɛst̪],8,\N,352
16,148,),punctuation,),),punct,14,\N,\N,[')'],\N,8,\N,352
17,148,habitat,verb,habito,habita,root,-1,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ha', 'bi', 'tat']",[habɪt̪at̪],8,\N,352
18,148,deus,noun,deus,de,nsubj,17,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}",['deus'],[d̪ews],8,\N,352
19,148,:,punctuation,:,:,punct,17,\N,\N,[':'],\N,8,\N,352
0,149,Arcades,noun,arca,Arcad,obl:arg,2,"{Case: [nominative], Foreign: [pos], Gender: [masculine], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ar', 'ca', 'des']",[arkad̪ɛs],8,\N,352
1,149,ipsum,determiner,ipse,ips,nsubj,4,"{Case: [accusative], Form: [pos], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['ip', 'sum']",[ɪpsũː],8,\N,352
2,149,credunt,verb,credo,credu,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['cre', 'dunt']",[krɛd̪ʊn̪t̪],8,\N,353
3,149,se,pronoun,sui,s,nsubj,4,"{Case: [accusative], InflClass: [lat_anom], Person: [third], PronominalType: [personal], Reflexive: [pos]}","{F: [pos], N: [pos], V: [neg]}",['se'],[sɛ],8,\N,353
4,149,vidisse,verb,vido,vidiss,xcomp,2,"{Aspect: [perfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['vi', 'dis', 'se']",[wɪd̪ɪssɛ],8,\N,353
5,149,Iovem,proper_noun,ioves,Iov,obj,4,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_i], NameType: [person_given_name], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['io', 'vem']",[jɔwẽː],8,\N,353
6,149,",",punctuation,",",",",punct,11,\N,\N,"[',']",\N,8,\N,353
7,149,cum,subordinating_conjunction,cum,cum,mark,11,{PronominalType: [relative]},{F: [pos]},['cum'],[kũː],8,\N,353
8,149,saepe,adverb,saepe,saep,advmod:emph,11,\N,"{F: [neg], N: [pos], V: [pos]}","['sae', 'pe']",[sajpɛ],8,\N,353
9,149,nigrantem,verb,nigro,nigrant,csubj,11,"{Aspect: [imperfective], Case: [accusative], Gender: [masculine], InflClass: [lat_a, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ni', 'gran', 'tem']",[n̪ɪgran̪t̪ẽː],8,\N,353
10,149,aegida,noun,aegidus,aegid,obj,9,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ae', 'gi', 'da']",[ajgɪd̪a],8,\N,354
11,149,concuteret,verb,concuto,concutere,advcl,2,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['con', 'cu', 'te', 'ret']",[kɔŋkʊt̪ɛrɛt̪],8,\N,354
12,149,dextra,adjective,dexter,dextr,obj,14,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['dex', 'tra']",[d̪ɛkst̪ra],8,\N,354
13,149,nimbosque,noun,nimbosqus,nimb,obj,14,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['nim', 'bos', 'que']",[n̪ɪmbɔskʷɛ],8,\N,354
14,149,cieret,verb,cio,ciere,conj,11,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ci', 'e', 'ret']",[kɪ̣jɛrɛt̪],8,\N,354
15,149,.,punctuation,.,.,punct,2,\N,\N,['.'],\N,8,\N,354
0,150,Haec,determiner,hic,Haec,nsubj,9,"{Case: [nominative], Gender: [neuter], InflClass: [lat_pron], Number: [plural], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}",['haec'],[hajk],8,\N,355
1,150,duo,numeral,duo,du,nummod,0,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], NumForm: [word], Numeral: [cardinal], Number: [plural]}","{F: [pos], N: [pos], V: [neg]}","['du', 'o']",[d̪ʊjɔ],8,\N,355
2,150,praeterea,adverb,praeterea,praetere,advmod,9,{<class 'NoneType'>: [None]},"{F: [neg], N: [pos], V: [pos]}","['prae', 'te', 're', 'a']",[prajt̪ɛrɛ̣ja],8,\N,355
3,150,disiectis,verb,disicco,disiect,advcl:abs,9,"{Aspect: [perfective], Case: [ablative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['di', 'si', 'ec', 'tis']",[d̪ɪsɪ̣jɛkt̪ɪs],8,\N,355
4,150,oppida,noun,oppida,oppid,nsubj,9,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['op', 'pi', 'da']",[ɔppɪd̪a],8,\N,355
5,150,muris,noun,mus,mur,nsubj:pass,3,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['mu', 'ris']",[mʊrɪs],8,\N,355
6,150,",",punctuation,",",",",punct,9,\N,\N,"[',']",\N,8,\N,355
7,150,reliquias,noun,reliquia,reliqui,obj,9,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['re', 'li', 'quias']",[rɛlɪkʷɪ̣jas],8,\N,356
8,150,veterumque,adjective,veterus,veter,nmod,7,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['ve', 'te', 'rum', 'que']",[wɛt̪ɛrʊmkʷɛ],8,\N,356
9,150,vides,verb,video,vid,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['vi', 'des']",[wɪd̪ɛs],8,\N,356
10,150,monimenta,noun,monimentum,moniment,obj,9,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['mo', 'ni', 'men', 'ta']",[mɔn̪ɪmɛn̪t̪a],8,\N,356
11,150,virorum,noun,virum,viror,nmod,10,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['vi', 'ro', 'rum']",[wɪrɔrũː],8,\N,356
12,150,.,punctuation,.,.,punct,9,\N,\N,['.'],\N,8,\N,356
0,151,Hanc,determiner,hic,Hanc,det,1,"{Case: [accusative], Gender: [feminine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}",['hanc'],[haŋk],8,\N,357
1,151,Ianus,noun,Ianus,Ian,nsubj,6,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ia', 'nus']",[jan̪ʊs],8,\N,357
2,151,pater,noun,pater,pate,flat,1,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pa', 'ter']",[pat̪ɛr],8,\N,357
3,151,",",punctuation,",",",",punct,1,\N,\N,"[',']",\N,8,\N,357
4,151,hanc,determiner,hic,hanc,det,7,"{Case: [accusative], Gender: [feminine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}",['hanc'],[haŋk],8,\N,357
5,151,Saturnus,noun,Saturnus,Saturn,nsubj,6,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['sa', 'tur', 'nus']",[sat̪ʊrn̪ʊs],8,\N,357
6,151,condidit,verb,condo,condidi,root,-1,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['con', 'di', 'dit']",[kɔn̪d̪ɪd̪ɪt̪],8,\N,357
7,151,arcem,noun,arx,arc,obj,6,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ar', 'cem']",[arkẽː],8,\N,357
8,151,:,punctuation,:,:,punct,6,\N,\N,[':'],\N,8,\N,357
0,152,Ianiculum,noun,ianiculus,Ianicul,nsubj,5,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ia', 'ni', 'cu', 'lum']",[jan̪ɪkʊɫũː],8,\N,358
1,152,huic,determiner,hic,huic,advcl,0,"{Case: [dative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}",['huic'],[hujk],8,\N,358
2,152,",",punctuation,",",",",punct,5,\N,\N,"[',']",\N,8,\N,358
3,152,illi,determiner,ille,ill,nmod,5,"{Case: [dative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['il', 'li']",[ɪɫlɪ],8,\N,358
4,152,fuerat,auxiliary,sum,fuera,cop,5,"{Aspect: [perfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [pluperfect], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}","['fu', 'e', 'rat']",[fʊjɛrat̪],8,\N,358
5,152,Saturnia,adjective,saturnis,Saturn,root,-1,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['sa', 'tur', 'ni', 'a']",[sat̪ʊrn̪ɪ̣ja],8,\N,358
6,152,nomen.,noun,nomen,nomen.,obl,5,{Abbreviation: [pos]},"{F: [neg], N: [pos], V: [neg]}","['no', 'men.']",[n̪ɔmɛn̪],8,\N,358
7,152,"""",other,),"""",obl,5,{Abbreviation: [pos]},\N,"['""']",\N,8,\N,358
0,153,Talibus,determiner,talis,Tal,obl:arg,6,"{Case: [dative], Gender: [neuter], InflClass: [ind_eur_i], Number: [plural], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['ta', 'li', 'bus']",[t̪alɪbʊs],8,\N,359
1,153,inter,adposition,inter,inter,case,2,\N,"{F: [pos], N: [neg], V: [neg]}","['in', 'ter']",[ɪn̪t̪ɛr],8,\N,359
2,153,se,pronoun,sui,s,obl,3,"{Case: [accusative], InflClass: [lat_anom], Person: [third], PronominalType: [personal], Reflexive: [pos]}","{F: [pos], N: [pos], V: [neg]}",['se'],[sɛ],8,\N,359
3,153,dictis,verb,dico,dict,advcl:abs,6,"{Aspect: [perfective], Case: [ablative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['dic', 'tis']",[d̪ɪkt̪ɪs],8,\N,359
4,153,ad,adposition,ad,ad,case,5,\N,"{F: [pos], N: [neg], V: [neg]}",['ad'],[ad̪],8,\N,359
5,153,tecta,noun,tectus,tect,obl,3,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['tec', 'ta']",[t̪ɛkt̪a],8,\N,359
6,153,subibant,verb,subeo,subiba,root,-1,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['su', 'bi', 'bant']",[sʊbɪban̪t̪],8,\N,359
7,153,pauperis,noun,pauper,pauper,nmod,10,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pau', 'pe', 'ris']",[pawpɛrɪs],8,\N,360
8,153,Euandri,verb,euando,Euandr,acl,7,"{Aspect: [prospective], Case: [genitive], Gender: [neuter], InflClass: [lat_a, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['eu', 'an', 'dri']",[ewan̪d̪rɪ],8,\N,360
9,153,passimque,adverb,passimque,passi,advmod,11,\N,"{F: [neg], N: [pos], V: [pos]}","['pas', 'sim', 'que']",[passɪmkʷɛ],8,\N,360
10,153,armenta,noun,armentum,arment,obj,11,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ar', 'men', 'ta']",[armɛn̪t̪a],8,\N,360
11,153,videbant,verb,video,videba,advcl,6,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [plural], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['vi', 'de', 'bant']",[wɪd̪ɛban̪t̪],8,\N,360
12,153,Romanoque,adjective,romanus,Roman,amod,13,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['ro', 'ma', 'no', 'que']",[rɔman̪ɔkʷɛ],8,\N,361
13,153,foro,noun,forum,for,obl,16,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['fo', 'ro']",[fɔrɔ],8,\N,361
14,153,et,coordinating_conjunction,et,et,cc,15,\N,{F: [pos]},['et'],[ɛt̪],8,\N,361
15,153,lautis,noun,lauta,laut,conj,13,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['lau', 'tis']",[lawt̪ɪs],8,\N,361
16,153,mugire,verb,mugio,mugir,xcomp,11,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['mu', 'gi', 're']",[mʊgɪrɛ],8,\N,361
17,153,Carinis,noun,caro,Carin,obl,16,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ca', 'ri', 'nis']",[karɪn̪ɪs],8,\N,361
18,153,.,punctuation,.,.,punct,6,\N,\N,['.'],\N,8,\N,361
0,154,Ut,subordinating_conjunction,ut,U,mark,1,{PronominalType: [relative]},{F: [pos]},['ut'],[ʊt̪],8,\N,362
1,154,ventum,noun,ventus,vent,root,-1,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ven', 'tum']",[wɛn̪t̪ũː],8,\N,362
2,154,ad,adposition,ad,ad,case,3,\N,"{F: [pos], N: [neg], V: [neg]}",['ad'],[ad̪],8,\N,362
3,154,sedes,noun,sedes,sed,advcl,1,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['se', 'des']",[sɛd̪ɛs],8,\N,362
4,154,:,punctuation,:,:,punct,1,\N,\N,[':'],\N,8,\N,362
0,155,"""Haec",noun,"""Haec","""Haec",nsubj,13,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['""haec']",[hajk],8,\N,362
1,155,",",punctuation,",",",",punct,0,\N,\N,"[',']",\N,8,\N,362
2,155,"""",other,),"""",mark,3,{Abbreviation: [pos]},\N,"['""']",\N,8,\N,362
3,155,inquit,verb,inquam,inqui,advcl,13,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['in', 'quit']",[ɪŋkʷɪt̪],8,\N,362
4,155,",",punctuation,",",",",punct,8,\N,\N,"[',']",\N,8,\N,362
5,155,"""limina",noun,"""limenus","""limin",nsubj,8,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['""li', 'mi', 'na']",[lɪmɪn̪a],8,\N,362
6,155,victor,noun,victor,victo,flat,5,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['vic', 'tor']",[wɪkt̪ɔr],8,\N,362
7,155,Alcides,noun,alces,Alcid,nsubj,8,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular], Proper: [yes]}","{F: [neg], N: [pos], V: [neg]}","['al', 'ci', 'des']",[aɫkɪd̪ɛs],8,\N,363
8,155,subiit,verb,subeo,subii,ccomp,3,"{Aspect: [perfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['su', 'bi', 'it']",[sʊbɪ̣jɪt̪],8,\N,363
9,155,",",punctuation,",",",",punct,3,\N,\N,"[',']",\N,8,\N,363
10,155,haec,determiner,hic,haec,nsubj,13,"{Case: [nominative], Gender: [neuter], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}",['haec'],[hajk],8,\N,363
11,155,illum,determiner,ille,ill,det,12,"{Case: [accusative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['il', 'lum']",[ɪɫɫũː],8,\N,363
12,155,regia,noun,regia,reg,nsubj,13,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['re', 'gi', 'a']",[rɛgɪ̣ja],8,\N,363
13,155,cepit,verb,cepio,cepi,root,-1,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ce', 'pit']",[kɛpɪt̪],8,\N,363
14,155,.,punctuation,.,.,punct,13,\N,\N,['.'],\N,8,\N,363
0,156,Aude,verb,audeo,Aud,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [imperative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['au', 'de']",[awd̪ɛ],8,\N,364
1,156,",",punctuation,",",",",punct,2,\N,\N,"[',']",\N,8,\N,364
2,156,hospes,noun,hospis,hosp,vocative,0,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['hos', 'pes']",[hɔspɛs],8,\N,364
3,156,",",punctuation,",",",",punct,4,\N,\N,"[',']",\N,8,\N,364
4,156,contemnere,verb,contemno,contemner,conj,0,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['con', 'tem', 'ne', 're']",[kɔn̪t̪ɛmn̪ɛrɛ],8,\N,364
5,156,opes,noun,opis,op,obj,4,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['o', 'pes']",[ɔpɛs],8,\N,364
6,156,et,coordinating_conjunction,et,et,cc,10,\N,{F: [pos]},['et'],[ɛt̪],8,\N,364
7,156,te,pronoun,tu,t,obj,10,"{Case: [accusative], InflClass: [lat_anom], Number: [singular], Person: [second], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}",['te'],[t̪ɛ],8,\N,364
8,156,quoque,adverb,quoque,quoque,advmod,10,\N,"{F: [neg], N: [pos], V: [pos]}","['quo', 'que']",[kʷɔkʷɛ],8,\N,364
9,156,dignum,adjective,dignus,dign,xcomp,10,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['dig', 'num']",[d̪ɪŋn̪ũː],8,\N,364
