lemma_id,lemma,sense_num,page_num,type,ipa,orthography,pos,gender,etymology,entry,entry_str,gloss
1,a-cwelan,\N,6,main,ɑkwelɑn,"a-cwelan, he -cwilþ, pl. -cwelaþ; p. -cwæl, pl. -cwǽlon; pp. -cwolen, -cwelen",v. n.,\N,\N,"<div class=""oldenglish bodytext""><I>die, perish;</I> mori :-- Ða fixas acwelaþ <I>pisces morientur,</I> Ex. 7, 18. Ofercumen biþ he ǽr he acwele <I>he will be overcome ere he dies,</I> Exon, 90b; Th. 340, 10; Gn. Ex. 114. Monige men hungre acwǽlon <I>many men died of hunger,</I> Chr. 918; Erl. 104,13.</div>","die, perish; mori :-- Ða fixas acwelaþ pisces morientur, Ex. 7, 18. Ofercumen biþ he ǽr he acwele he will be overcome ere he dies, Exon, 90b; Th. 340, 10; Gn. Ex. 114. Monige men hungre acwǽlon many men died of hunger, Chr. 918; Erl. 104,13.","die, perish"
1,a-cwellan,\N,6,main,ɑkwelːɑn,a-cwellan; p. -cwealde; pp. -cweald,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cwelledness,\N,6,main,ɑkwelːednesː,"a-cwelledness, e",n.,f.,\N,"<div class=""oldenglish bodytext""><I>quelling, killing;</I> occisio. DER. cwellan.</div>","quelling, killing; occisio. DER. cwellan.","quelling, killing"
1,a-cwencan,\N,6,main,ɑkwenkɑn,"a-cwencan; p. de, te, pl. don, ton; pp. ed, d, t",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cweorran,\N,6,main,ɑkweorˠɑn,"a-cweorran; p. -cwear, pl. -cwurron; pp. -cworren",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,ác-wern,\N,6,main,ákwerˠn,"ác-wern, es; n.",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cwerren,\N,6,main,ɑkwerˠen,"a-cwerren, -cworren",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cweðan,\N,6,main,ɑkweðɑn,"a-cweðan, he -cwyþ; p. -cwæþ, pl. -cwǽdon; pp. -cweden",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cwician,\N,6,main,ɑkwikiɑn,a-cwician; p. ode; pp. od,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cwilþ,\N,6,main,ɑkwiɫθ,a-cwilþ,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cwínan:,\N,6,main,ɑkwínɑn:,"a-cwínan: p. -cwán, pl. -cwinon; pp. -cwinen",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cwincan,\N,6,main,ɑkwinkɑn,"a-cwincan; p. -cwanc, pl. -cwuncon; pp. -cwuncen",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cwinen,\N,6,main,ɑkwinen,a-cwinen,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cwolen,\N,6,main,ɑkwolen,a-cwolen,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cworren,\N,6,main,ɑkworˠen,a-cworren,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cwucian,\N,6,main,ɑkwukiɑn,a-cwucian,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cwylan,\N,6,main,ɑkwylɑn,a-cwylan,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,acxan,\N,6,main,ɑkxɑn,acxan,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cýd,\N,6,main,ɑkýd,a-cýd,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cyrran,\N,6,main,ɑkyrˠɑn,"a-cyrran; p. -cyrde; pp. -cyrred, -cyrd",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cyrrednes,\N,6,main,ɑkyrˠednes,"a-cyrrednes, -cerrednes, -ness, t",n.,f.,\N,"<div class=""oldenglish bodytext""><I>turning, aversion, a turning from, apostacy, revolting;</I> aversio. DER. a-cyrred. v. a-cyrran.</div>","turning, aversion, a turning from, apostacy, revolting; aversio. DER. a-cyrred. v. a-cyrran.","turning, aversion, a turning from, apostacy, revolting"
1,a-cýðan,\N,6,main,ɑkýðɑn,"a-cýðan; p. -cýðde; pp. -cýðed, -cýd",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,ÁD,\N,6,main,ád,"ÁD, aad, es",n.,m.,\N,"<div class=""oldenglish bodytext""><I>funeral pile, pile, heap;</I> rogus, congeries :-- Ðá on-bærnde he ðone ád <I>then kindled he the pile,</I> Bd. 3, 16; S. 542, 25. Ád stód onæled <I>the pile was</I> [<I>stood</I>] <I>kindled,</I> Cd. 141; Th. 176, 35; Gen. 2922. Hét ád onælan <I>he commanded to kindle the funeral pile,</I> Exon. 74a; Th. 277, 13; Jul. 580. Mycelne aad [ád MS. B.T.] gesomnode on beámum <I>advexit plurimam congeriem trabium,</I> Bd. 3, 16; S. 542, 22. [<I>Kath.</I> ad: <I>O. Ger.</I> eit <I>ignis, rogus.</I> v. <I>Lat.</I> æs-tus: <I>Grk. GREEK: Sansk.</I> edh-as <I>wood for fuel,</I> from the <I>Sansk.</I> root indh <I>to light, kindle.</I>] DER. ád-fær, -fýr, -lég, -loma.</div>","funeral pile, pile, heap; rogus, congeries :-- Ðá on-bærnde he ðone ád then kindled he the pile, Bd. 3, 16; S. 542, 25. Ád stód onæled the pile was [stood] kindled, Cd. 141; Th. 176, 35; Gen. 2922. Hét ád onælan he commanded to kindle the funeral pile, Exon. 74a; Th. 277, 13; Jul. 580. Mycelne aad [ád MS. B.T.] gesomnode on beámum advexit plurimam congeriem trabium, Bd. 3, 16; S. 542, 22. [Kath. ad: O. Ger. eit ignis, rogus. v. Lat. æs-tus: Grk. GREEK: Sansk. edh-as wood for fuel, from the Sansk. root indh to light, kindle.] DER. ád-fær, -fýr, -lég, -loma.","funeral pile, pile, heap"
1,a-dǽlan,\N,6,main,ɑdǽlɑn,a-dǽlan; p. ede; pp. ed,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-deádan,\N,6,main,ɑdeádɑn,"a-deádan, -deádian; p. ode; pp. od",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-deáf,\N,6,main,ɑdeáf,a-deáf,adj.,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-deaflan,\N,6,main,ɑdæːɑflɑn,"a-deaflan; p. ode, ede; pp. od, ed",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-deáfung,\N,6,main,ɑdeáfuŋg,a-deáfung eárena,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,ádel,\N,6,main,ádel,ádel,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,adela,\N,6,main,ɑdelɑ,"adela, an",n.,m.,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-delfan,\N,6,main,ɑdeɫfɑn,"a-delfan; p. -dealf, -dylf, pl. -dulfon; pp. -dolfen",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,adeliht,\N,6,main,ɑdeliçt,adeliht,adj.,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,adel-seaþ,\N,6,main,ɑdelsæːɑθ,"adel-seaþ, es",n.,m.,\N,"<div class=""oldenglish bodytext""><I>sewer, gutter, sink;</I> cloaca, v. adul-seáþ.</div>","sewer, gutter, sink; cloaca, v. adul-seáþ.","sewer, gutter, sink"
1,adelyng,\N,6,main,ɑdelyŋg,adelyng,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-dérnan,\N,6,main,ɑdérˠnɑn,a-dérnan; p. de; pp. ed,,\N,\N,"<div class=""oldenglish bodytext""></div><xml_line>S. 595, 15. Ðú adémest me fram duguðe <I>thou deprivest me of good,</I> Cd. 49; Th. 63, 14; Gen. 1032. v. déman.</xml_line>","\NS. 595, 15. Ðú adémest me fram duguðe thou deprivest me of good, Cd. 49; Th. 63, 14; Gen. 1032. v. déman.",\N
1,a-deorcian,\N,7,main,ɑdeorˠkiɑn,"a-deorcian; p. ode, ade; pp. od, ad",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,adesa,\N,7,main,ɑdezɑ,"adesa, eadesa, an",n.,m.,\N,"<div class=""oldenglish bodytext""><I>addice</I> or <I>adze, a cooper's instrument;</I> ascia, Bd. 4, 3; S. 567, 26: Wrt. Voc. p. 84, 62.</div>","addice or adze, a cooper's instrument; ascia, Bd. 4, 3; S. 567, 26: Wrt. Voc. p. 84, 62.",addice
1,ád-fær,\N,7,main,ádfær,ád-fær,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,ád-fýr,\N,7,main,ádfýr,"ád-fýr, es; n.",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-dihtan,\N,7,main,ɑdiçtɑn,"a-dihtan; p. -dihte, -dihtode; pp. -dihtod, -diht",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-dilegian,\N,7,main,ɑdilegiɑn,"a-dilegian, -dilgian, -dylegian; p. ode; pp. od",v. a.,\N,"[a, dilgian v. a. [a, dilgian to destroy]","<div class=""oldenglish bodytext""></div>",\N,\N
1,a-dimmian,\N,7,main,ɑdimːiɑn,"a-dimmian; p. ode; pp. od, ad",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,ÁDL,\N,7,main,ádl,"ÁDL, ádel",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,ádle,\N,7,main,ádle,"ádle, an",n.,f.,\N,"<div class=""oldenglish bodytext""><I>disease;</I> morbus :-- Ne yldo ne ádle <I>neither age nor disease,</I> Exon. 112a; Th. 430, 7; Rä. 44, 4. v. ádl.</div>","disease; morbus :-- Ne yldo ne ádle neither age nor disease, Exon. 112a; Th. 430, 7; Rä. 44, 4. v. ádl.",disease
1,ád-lég,\N,7,main,ádlég,"ád-lég, es",n.,m.,\N,"<div class=""oldenglish bodytext""><I>flame of the funeral pile;</I> flamma rogi :-- Ádlég æleþ flǽsc and bán <I>the flame of the pile burns flesh and bones,</I> Exon. 59a; Th. 213, 9; Ph. 222.</div>","flame of the funeral pile; flamma rogi :-- Ádlég æleþ flǽsc and bán the flame of the pile burns flesh and bones, Exon. 59a; Th. 213, 9; Ph. 222.",flame of the funeral pile
1,ádlian,\N,7,main,ádliɑn,"ádlian, -igan; p. ode; pp. od",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,ádlíc,\N,7,main,ádlík,"ádlíc, ádlig",adj.,\N,"[ádl adj. [ádl disease, líc like]","<div class=""oldenglish bodytext""></div>",\N,\N
1,ád-loma,\N,7,main,ádlomɑ,"ád-loma, -lama? an",n.,m.,\N,"<div class=""oldenglish bodytext""><I>crippled by the flame?</I> cui flamma claudicationem attulit? -- Earme ádloman <I>poor wretches, i.e.</I> diaboli, Exon. 46a; Th. 156, 33; Gú. 884.</div>","crippled by the flame? cui flamma claudicationem attulit? -- Earme ádloman poor wretches, i.e. diaboli, Exon. 46a; Th. 156, 33; Gú. 884.",crippled by the flame?
1,ádl-þracu,\N,7,main,ádlθrɑku,ádl-þracu,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,ádl-wérig,\N,7,main,ádlwérig,ádl-wérig,adj.,\N,\N,"<div class=""oldenglish bodytext""><I>with sickness;</I> morbo fatigatus :-- Fonde his mon-dryhten ádlwérigne <I>he found his master weary with sickness,</I> Exon. 47b; Th. 162, 25; Gú. 981.</div>","with sickness; morbo fatigatus :-- Fonde his mon-dryhten ádlwérigne he found his master weary with sickness, Exon. 47b; Th. 162, 25; Gú. 981.",with sickness
1,a-dolfen,\N,7,main,ɑdoɫfen,a-dolfen,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-dón,\N,7,main,ɑdón,a-dón; p. -dyde; impert. -dó,v. a.,\N,\N,"<div class=""oldenglish bodytext""><I>take away, remove, banish;</I> tollere, ejicere :-- Ne mágon ðé nú heonan adón hyrste ða reádan <I>the red ornaments may not now take thee hence,</I> Exon. 99a; Th. 370, 14; Seel. 57. Ðæt hý God ðanon adó to heora ágnum lande <I>that God will bring them thence to their own land,</I> Ors. 3, 5; Bos. 56, 37. Adó ða buteran <I>remove the butter,</I> L. M. 1, 36; Lchdm. ii. 86, 22. Adó of ða buteran <I>take off the butter,</I> 86, 19. Flód adyde mancinn <I>a flood destroyed mankind,</I> Ælfc. T. 5, 25: Gen. 7, 23: 9, 11, Adó ðas wylne <I>ejice ancillam hanc,</I> Gen. 21, 10: Bt. 16, 1; Fox 50, 10: Ps. Th. 68, 14.</div>","take away, remove, banish; tollere, ejicere :-- Ne mágon ðé nú heonan adón hyrste ða reádan the red ornaments may not now take thee hence, Exon. 99a; Th. 370, 14; Seel. 57. Ðæt hý God ðanon adó to heora ágnum lande that God will bring them thence to their own land, Ors. 3, 5; Bos. 56, 37. Adó ða buteran remove the butter, L. M. 1, 36; Lchdm. ii. 86, 22. Adó of ða buteran take off the butter, 86, 19. Flód adyde mancinn a flood destroyed mankind, Ælfc. T. 5, 25: Gen. 7, 23: 9, 11, Adó ðas wylne ejice ancillam hanc, Gen. 21, 10: Bt. 16, 1; Fox 50, 10: Ps. Th. 68, 14.","take away, remove, banish"
1,a-drǽdan,\N,7,main,ɑdrǽdɑn,a-drǽdan; p. -dréd; pp. -drǽden,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-drǽfan,\N,7,main,ɑdrǽfɑn,"a-drǽfan, -dréfan; p. de; pp. ed",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-dreág,\N,7,main,ɑdreág,"a-dreág, -dreáh",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-dréd,\N,7,main,ɑdréd,a-dréd,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-dréfed,\N,7,main,ɑdréfed,a-dréfed,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,adreminte,\N,7,main,ɑdreminte,"adreminte, an",n.,f.,\N,"<div class=""oldenglish bodytext""><I>herb feverfew:</I> parthenium = GREEK, Prior 78.</div>","herb feverfew: parthenium = GREEK, Prior 78.",herb feverfew:
1,a-drencan,\N,7,main,ɑdrenkɑn,a-drencan; p. -drencte; pp. -drenced,v. a.,\N,\N,"<div class=""oldenglish bodytext""><I>plunge under, to immerse, drown;</I> immergere :-- Wolde hine adrencan on ðære eá <I>would drown him in the river,</I> Bt. 16, 2; Fox 52, 36. Caines ofspring eall wearþ adrenced on ðam deópan flód, ðe adyde mancinn <I>Cain's offspring were all drowned in the deep flood, which destroyed mankind,</I> Ælfc. T. 5, 24. Heora feóndas flód adrencte, Ps. Th. 105, 10: Ex. 14, 28.</div>","plunge under, to immerse, drown; immergere :-- Wolde hine adrencan on ðære eá would drown him in the river, Bt. 16, 2; Fox 52, 36. Caines ofspring eall wearþ adrenced on ðam deópan flód, ðe adyde mancinn Cain's offspring were all drowned in the deep flood, which destroyed mankind, Ælfc. T. 5, 24. Heora feóndas flód adrencte, Ps. Th. 105, 10: Ex. 14, 28.","plunge under, to immerse, drown"
