rt_ref_link_id,rt_ref_link_id_old,orig_lang_abbrev,lex_ref_link_id,ref_id,ref_rt_index,word_id,ref_wd_index,reflex,category,gloss_orig,gloss_eng,questionable,notes,expanded_notes,original_text,created_by,last_updated_by,last_updated,rt_master_id,derivation,rt_index
1043,,lit.,42646,pok,,,23420,gurùs ,,bröckelig,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,652
1043,,lit.,42647,pok,,,23421,gùrti ,,zerbröckeln,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,652
1043,,ai. ,42648,pok,,,23422,gharṣati ,,reibt,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,652
1043,,ai. ,42649,pok,,,23423,ghr̥ṣṭa-ḥ ,,gerieben,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,652
1043,,russ. ,42650,pok,,,23424,goróchъ,,Erbse,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,652
1044,,skr. ,42651,pok,,,23425,grȁh,,"Bohne, Erbse",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,652
1044,,gr.,42652,pok,,,23426,χαρία,,βουνός ,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,653
1044,,gr.,42653,pok,,,23427,χάρμη,,obere Lanzenspitze,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,653
1044,,gr.,42654,pok,,,23428,ἄγ-χαρμον,,ἀνωφερῆ τήν αἰχμήν,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,653
1044,,gr.,42655,pok,,,23429,χοιράς,,"emporstehend, hervorragend; hervorragende Klippe im Meer",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,653
1044,,norw. dial.,42656,pok,,,23430,gare,,Spitze,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,653
1045,,norw. dial.,42657,pok,,,23431,gara,,"stechen, stoßen",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,653
1045,,mhd.,42658,pok,,,23432,grāt,,"Fischgräte, Ährenspitze, Bergspitze, Berggrat",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,653
1045,,nhd.,42659,pok,,,23433,Grat,,,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,653
1045,,nhd.,42660,pok,,,23434,Gräte ,,,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,653
1045,,poln.,42661,pok,,,23435,grot,,"Pfeilspitze, Wurfspieß",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,653
1045,,čech.,42662,pok,,,23436,hrot,,"Pfeilspitze, Wurfspieß",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,653
1045,,ahd. mhd.,42663,pok,,,23437,graz,,"Schößling, Zweig von Nadelhölzern",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,653
1045,,ahd. ,42664,pok,,,23438,grazzo ,,"heftig, streng",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,653
1045,,mhd.,42665,pok,,,23439,graz,,"wütend, zornig",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,653
1045,,mhd.,42666,pok,,,23440,graz,,Wut,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,653
1046,,mhd.,42667,pok,,,23441,grāz,,Wut,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,653
1046,,got.,42668,pok,,,23442,*granō,,"Schnurrbart; Mund, Fichte",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,653
1046,,ahd.,42669,pok,,,23443,grana,,"Schnurrbart; Mund, Fichte",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,653
1046,,ags.,42670,pok,,,23444,granu,,"Schnurrbart; Mund, Fichte",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,653
1046,,aisl.,42671,pok,,,23445,grǫn,,"Schnurrbart; Mund, Fichte",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,653
1046,,mhd.,42672,pok,,,23446,gran,,"Spitze des Haares, Barthaar, Gräte",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,653
1046,,mhd.,42673,pok,,,23447,grane,,"Spitze des Haares, Barthaar, Gräte",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,653
1046,,nhd.,42674,pok,,,23448,Granne,,Ährenstachel,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,653
1046,,russ.,42675,pok,,,23449,granь,,Grenze; Markstein; Facette,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,653
1046,,čech.,42676,pok,,,23450,hrana,,"Ecke, Kante",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,653
1046,,russ.,42677,pok,,,23451,gránka,,Büschel,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,653
1046,,klr.,42678,pok,,,23452,hránok ,,"Ast, Zweig",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,653
1046,,bg. skr. ,42679,pok,,,23453,grána ,,Zweig,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,653
1046,,alb.,42680,pok,,,23454,krande,,"Strohhalm, Splitter, Reisig",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,653
1046,,tosk.,42681,pok,,,23455,krende,,Zweig,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,653
1046,,gall.,42682,pok,,,23456,grennos,,Bart,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,653
1046,,mir.,42683,pok,,,23457,grenn,,Bart,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,653
1046,,cymr.,42684,pok,,,23458,grann,,"Augenlid, Wange",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,653
1046,,bret.,42685,pok,,,23459,grann,,Augenbraue,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,653
1046,,ai.,42686,pok,,,23460,háryati,,"findet Gefallen, begehrt",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1046,,av.,42687,pok,,,23461,zara- ,,"Streben, Ziel",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1046,,gr.,42688,pok,,,23462,χαίρω ,,sich freuen,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1046,,gr.,42689,pok,,,23463,χαρῆναι,,sich freuen,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1048,,gr.,42690,pok,,,23464,χάρις ,,"Anmut, Gunst",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1048,,gr.,42691,pok,,,23465,χαρά̄,,Freude,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1048,,gr.,42692,pok,,,23466,χαροπός,,Kampfesfreude blitzend,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1048,,gr.,42693,pok,,,23467,χάρμα ,,"Freude, Vergnügen",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1048,,gr.,42694,pok,,,23468,χάρμη,,Kampf,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1048,,gr.,42695,pok,,,23469,χαρτός,,erfreulich,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1048,,gr.,42696,pok,,,23470,χρή,,,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,gr.,42697,pok,,,23471,δυσχερής,,"unfreundlich, unangenehm",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,gr.,42698,pok,,,23472,εὐχερής,,"sorglos, ungestört, leicht",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,osk.,42699,pok,,,23473,herest,,volet,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,umbr.,42700,pok,,,23474,heriest ,,volet,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,osk.,42701,pok,,,23475,heris-heris,,vel-vel,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,osk.,42702,pok,,,23476,heriam,,"arbitrium, potestatem",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,osk.,42703,pok,,,23477,Herentateís,,Veneris,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,pälign.,42704,pok,,,23478,Herentas,,,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,sabin. ,42705,pok,,,23479,hiretum,,decretum,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,lat.,42706,pok,,,23480,horior,,"antreiben, ermuntern",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,lat.,42707,pok,,,23481,horitor,,"antreiben, ermuntern",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,lat.,42708,pok,,,23482,hortor,,"antreiben, ermuntern",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,air.,42709,pok,,,23483,gor,,fromm,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,air.,42710,pok,,,23484,goire,,"Frömmigkeit, Pietät",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,mir.,42711,pok,,,23485,do-gar,,unglücklich,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,mir.,42712,pok,,,23486,so-gar,,sehr glücklich,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,cymr.,42713,pok,,,23487,dyar,,traurig,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,cymr.,42714,pok,,,23488,hyar,,angenehm,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,ahd.,42715,pok,,,23489,ger,,begehrend,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,ahd.,42716,pok,,,23490,gerōn,,begehren,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,ahd.,42717,pok,,,23491,girīg,,gierig,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,as.,42718,pok,,,23492,gerag,,gierig,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,got.,42719,pok,,,23493,faíhu-gaírns,,geldgierig,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,aisl.,42720,pok,,,23494,gjarn,,"wozu geneigt, worauf begierig",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,ags.,42721,pok,,,23495,georn,,"wozu geneigt, worauf begierig",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,ahd. as.,42722,pok,,,23496,gern,,"begierig, eifrig nach etwas",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,ahd.,42723,pok,,,23497,gerno,,gern,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,nhd.,42724,pok,,,23498,gern,,,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,got.,42725,pok,,,23499,gaírnjan,,begehren,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,aisl.,42726,pok,,,23500,girna,,begehren,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,ags.,42727,pok,,,23501,giernan,,begehren,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,as.,42728,pok,,,23502,girnean,,begehren,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,got.,42729,pok,,,23503,grēdus,,Hunger,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,got.,42730,pok,,,23504,grēdags,,hungrig,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,aisl.,42731,pok,,,23505,grāðr,,"Gier, Hunger",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,aisl.,42732,pok,,,23506,grāði ,,"Gier, Hunger",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,ags.,42733,pok,,,23507,gnǣd,,Gier,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,nhd.,42734,pok,,,23508,jrāt,,Hunger,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,ags.,42735,pok,,,23509,grǣdig,,gierig,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,ahd.,42736,pok,,,23510,grātag,,gierig,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,aisl. ,42737,pok,,,23511,graðr,,nicht verschnitten,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,aisl. ,42738,pok,,,23512,graðungr ,,Stier,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,mhd. ,42739,pok,,,23513,grīt ,,Begierde,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,mhd. ,42740,pok,,,23514,grītec ,,begierig,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,aisl. ,42741,pok,,,23515,grīð,,Heftigkeit,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,aisl. ,42742,pok,,,23516,griðjungr ,,Stier,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,,42743,pok,,,23517,,,,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,654
1049,,gr.,42744,pok,,,23518,χαράδρᾱ,,"Erdriß, Erdspalte, Schlucht",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,655
1049,,gr.,42745,pok,,,23519,χαράσσω,,"spitze, schärfe, kerbe, schneide ein",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,655
1049,,att.,42746,pok,,,23520,χαράττω,,"spitze, schärfe, kerbe, schneide ein",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,655
1049,,gr.,42747,pok,,,23521,χάραξ,,"Pfahl, Spitzpfahl, Weinpfahl; Schnittling vom Ölbaum",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,655
1049,,gr.,42748,pok,,,23522,χαρακτήρ,,Präger,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,655
1049,,lit.,42749,pok,,,23523,žeriù,,"kratzen, scharren",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,655
1049,,lit.,42750,pok,,,23524,žarstýti,,"oft kratzen, scharren",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,655
1049,,aisl.,42751,pok,,,23525,grár,,grau,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1049,,ags.,42752,pok,,,23526,grǣg,,grau,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1049,,engl.,42753,pok,,,23527,gray,,grau,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1049,,afries.,42754,pok,,,23528,grē,,grau,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1049,,as.,42755,pok,,,23529,grā,,grau,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1049,,as.,42756,pok,,,23530,grē,,grau,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1049,,ahd.,42757,pok,,,23531,grāo,,grau,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1049,,lit.,42758,pok,,,23532,žeriù,,im Glanze strahlen,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1049,,lit.,42759,pok,,,23533,žėruóti ,,"glühen, funkeln",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1049,,lit.,42760,pok,,,23534,žarĳà,,glühende Kohle,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1049,,apr.,42761,pok,,,23535,sari,,Glut,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1049,,aksl.,42762,pok,,,23536,zьrjǫ,,"sehen, blicken",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1049,,russ.,42763,pok,,,23537,zrětь,,"sehen, blicken",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1049,,sloven.,42764,pok,,,23538,zrẹ́ti,,"sehen, blicken",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1049,,čech.,42765,pok,,,23539,zřiti,,"sehen, blicken",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1049,,poln.,42766,pok,,,23540,źrzeć,,"sehen, blicken",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1049,,aksl.,42767,pok,,,23541,zorja,,"Schein, Glanz",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1049,,aksl.,42768,pok,,,23542,zarja,,Strahl,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1049,,klruss.,42769,pok,,,23543,zórja,,"Stern, Gestirn, Morgenrote",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1049,,russ.,42770,pok,,,23544,zaŕá,,Röte am Himmel,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1049,,skr.,42771,pok,,,23545,zòra,,Morgenrot,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1049,,čech.,42772,pok,,,23546,zoře,,Morgenröte,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1049,,čech.,42773,pok,,,23547,záře,,"Schein, Glanz, Strahl",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1049,,poln.,42774,pok,,,23548,zorza,,Morgenröte,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1049,,aksl.,42775,pok,,,23549,pozorъ ,,θεωρία,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1049,,russ.,42776,pok,,,23550,pozór,,"Anblick, Schande",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1049,,russ.,42777,pok,,,23551,nadzór,,Aufsicht,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1049,,čech.,42778,pok,,,23552,pozor,,"Aufmerksamkeit, Acht",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1049,,čech.,42779,pok,,,23553,názor,,"Anschauung, Ansicht",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1049,,aksl.,42780,pok,,,23554,zrakъ,,"Anblick, Form, Art",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1049,,russ. dial.,42781,pok,,,23555,zórok,,"Blick, Angesicht",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1049,,skr.,42782,pok,,,23556,zrâk,,Licht,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1049,,čech.,42783,pok,,,23557,zrak,,"Sehen, Gesicht, Sehkraft",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1049,,poln.,42784,pok,,,23558,wzrok,,"Sehkraft, Gesicht",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1049,,aksl.,42785,pok,,,23559,zrьcalo,,Spiegel,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1049,,skr. dial.,42786,pok,,,23560,zȑcalo,,Spiegel,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1050,,čech.,42787,pok,,,23561,zrcadlo,,Spiegel,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1050,,,42788,pok,,,23562,,,,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1050,,air.,42789,pok,,,23563,grían,,Sonne,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1050,,afries. as. ahd. mhd.,42790,pok,,,23564,grīs,,grau,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1050,,nhd.,42791,pok,,,23565,greis,,"grau, alt",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1050,,aisl.,42792,pok,,,23566,grīss,,Ferkel,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1050,,aschwed.,42793,pok,,,23567,grīs,,Ferkel,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1050,,schwed. dän.,42794,pok,,,23568,grīs,,"Ferkel, Schwein",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1050,,aisl.,42795,pok,,,23569,grȳiandi,,Morgenröte,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1050,,aschwed. dän.,42796,pok,,,23570,gry,,(vom Tage) grauen,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1050,,dän.,42797,pok,,,23571,gry,,das Grauen,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1050,,aisl.,42798,pok,,,23572,grey,,"Hündin, Feigling",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1050,,aisl.,42799,pok,,,23573,greyhundr,,Windhund,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1050,,ags.,42800,pok,,,23574,grīeghund,,Windhund,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,656
1050,,ai.,42801,pok,,,23575,hárati,,"bringt, trägt, holt, nimmt",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,657
1050,,ai.,42802,pok,,,23576,háraṇa-,,"das Bringen, Nehmen, Spenden",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,657
1050,,ai.,42803,pok,,,23577,háras-,,"Nehmen, Ergreifen, Griff, Kraft, Gewalt",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,657
1050,,gr.,42804,pok,,,23578,χόρτος,,"eingelegter Platz, Hof, Weideplatz",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,657
1050,,gr.,42805,pok,,,23579,χορός ,,"Tanzplatz, Chortanz",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,657
1050,,,42806,pok,,,23580,,,,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,657
1050,,osk.,42807,pok,,,23581,heriiad,,velit,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,657
1050,,osk.,42808,pok,,,23582,[h]erríns,,caperent,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,657
1050,,lat. ,42809,pok,,,23583,cohors,,"eingezäunter Hofraum, Viehhof, Schar, Gefolge",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,657
1050,,lat. ,42810,pok,,,23584,hortus ,,Garten als eingezäunter Ort,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,657
1050,,osk.,42811,pok,,,23585,húrz ,,hortus lucus,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,657
1050,,lat.,42812,pok,,,23586,hīr,,"θέναρ, vola",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,657
1050,,lat.,42813,pok,,,23587,īr ,,"θέναρ, vola",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,657
1050,,ir.,42814,pok,,,23588,gort,,seges,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,657
1050,,gall.,42815,pok,,,23589,gorto-,,Hecke,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,657
1050,,gall.,42816,pok,,,23590,gortiā,,Hecke,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,657
1050,,cymr.,42817,pok,,,23591,garth,,"Pferch, Hürde, Gehege",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,657
1050,,bret.,42818,pok,,,23592,garz,,"Hecke, Zaun",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,657
1050,,ir.,42819,pok,,,23593,lub-gort,,Garten,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,657
1050,,acymr.,42820,pok,,,23594,luird,,Garten,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,657
1050,,ncymr.,42821,pok,,,23595,lluarth,,Garten,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,657
1050,,acorn.,42822,pok,,,23596,luworch-guit,,wilder Garten,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,657
1050,,mcorn.,42823,pok,,,23597,lowarth,,Garten,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,657
1050,,bret.,42824,pok,,,23598,liorz,,Garten,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,657
1050,,got.,42825,pok,,,23599,garda,,"Hürde, Viehhof",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,657
1050,,afries.,42826,pok,,,23600,garda,,Garten,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,657
1052,,as.,42827,pok,,,23601,gardo,,Garten,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,657
1052,,ahd.,42828,pok,,,23602,garto,,Garten,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,657
1052,,norw.,42829,pok,,,23603,gaare,,Jahresring im Holze,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,657
1052,,schwed.,42830,pok,,,23604,gåra,,Spalte im Holz,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,657
1052,,nisl.,42831,pok,,,23605,gāri,,Spalte im Holz,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,657
1052,,lit.,42832,pok,,,23606,žãras,,"Lauf, Weg, Runde, Wendung",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,657
1053,,hitt.,42833,pok,,,23607,gurtas,,Festung,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,657
1053,,ai.,42834,pok,,,23608,híra-ḥ,,Band,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,658
1053,,ai.,42835,pok,,,23609,hirā́,,Ader,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,658
1053,,gr.,42836,pok,,,23610,χορδή,,"Darm, Darmsaite, Wurst",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,658
1053,,gr.,42837,pok,,,23611,χόριον,,"Nachgeburt, Speise aus Milch und Honig, Haut, Leder",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,658
1053,,lat.,42838,pok,,,23612,haru-spex,,Opferschauer,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,658
1053,,lat.,42839,pok,,,23613,hīra,,Leerdarm,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,658
1053,,lat.,42840,pok,,,23614,hillae,,die kleineren vorderen Därme ,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,658
1053,,lat.,42841,pok,,,23615,hernia,,Bruch,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,658
1053,,aisl.,42842,pok,,,23616,gǫrn,,Darm,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,658
1053,,aisl.,42843,pok,,,23617,garnar,,Eingeweide,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,658
1053,,ags.,42844,pok,,,23618,micgern,,arvina,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,658
1053,,as.,42845,pok,,,23619,midgarni,,arvina,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,658
1053,,ahd.,42846,pok,,,23620,mitti(la)-garni,,arvina,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,658
1053,,aisl.,42847,pok,,,23621,garn,,"Garn, Aufzug (beim Weben)",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,658
1053,,ags.,42848,pok,,,23622,gearn,,"Garn, Aufzug (beim Weben)",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,658
1053,,mnd.,42849,pok,,,23623,garn,,Garn,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,658
1053,,ahd.,42850,pok,,,23624,garn,,Garn,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,658
1053,,lit.,42851,pok,,,23625,žarnà,,"Darm, Dünndarm",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,658
1053,,lett.,42852,pok,,,23626,zar̂na,,Darm,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,658
1053,,arm.,42853,pok,,,23627,jaṙ,,gedreht,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,658
1053,,gr.,42854,pok,,,23628,χείρων,,schlechter,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,659
1053,,äol.,42855,pok,,,23629,χέρρων,,schlechter,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,659
1053,,gr.,42856,pok,,,23630,χείριστος,,schlechtest,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,659
1053,,hom.,42857,pok,,,23631,χερείων,,schlechter,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,659
