index_token,index_sentence,string,pos,lemma,stem,dependency_relation,governor,features,category,syllables,phonetic_transcription,book_num,chapter_num,line_num
10,33,longe,adverb,longe,long,advmod,12,\N,"{F: [neg], N: [pos], V: [pos]}","['lon', 'ge']",[lɔŋgɛ],\N,\N,125-9
11,33,postmodum,adverb,postmodum,postmod,advmod,12,\N,"{F: [neg], N: [pos], V: [pos]}","['pos', 'tmo', 'dum']",[pɔst̪mɔd̪ũː],\N,\N,125-9
12,33,proferendi,verb,profero,proferend,acl,8,"{Aspect: [prospective], Case: [genitive], Gender: [neuter], InflClass: [lat_anom, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['pro', 'fe', 'ren', 'di']",[prɔfɛrɛn̪d̪ɪ],\N,\N,125-9
13,33,faciendo,verb,facio,faciend,advcl:abs,16,"{Aspect: [prospective], Case: [ablative], Gender: [neuter], InflClass: [lat_i2, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['fa', 'ci', 'en', 'do']",[fakɪ̣jɛn̪d̪ɔ],\N,\N,125-9
14,33,participes,noun,particeps,particip,obj,13,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['par', 'ti', 'ci', 'pes']",[part̪ɪkɪpɛs],\N,\N,125-9
15,33,perditam,verb,perdo,perdit,acl,14,"{Aspect: [perfective], Case: [accusative], Gender: [feminine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['per', 'di', 'tam']",[pɛrd̪ɪt̪ãː],\N,\N,125-9
16,33,uoluit,verb,uolo,uolui,root,-1,"{Aspect: [perfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['u', 'o', 'lu', 'it']",[wɔlujt̪],\N,\N,125-9
17,33,reparare,verb,reparo,reparar,xcomp,16,"{Aspect: [imperfective], InflClass: [lat_a], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['re', 'pa', 'ra', 're']",[rɛpararɛ],\N,\N,125-9
18,33,naturam,noun,natura,natur,obj,17,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['na', 'tu', 'ram']",[n̪at̪ʊrãː],\N,\N,125-9
19,33,.,punctuation,.,.,punct,16,\N,\N,['.'],\N,\N,\N,125-9
0,34,Impletus,adjective,Impletus,Implet,root,-1,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['im', 'ple', 'tus']",[ɪmplɛt̪ʊs],\N,\N,125-9
1,34,est,auxiliary,sum,est,cop,0,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}",['est'],[ɛst̪],\N,\N,125-9
2,34,ergo,adverb,ergo,ergo,discourse,0,{AdverbialType: [location]},"{F: [neg], N: [pos], V: [pos]}","['er', 'go']",[ɛrgɔ],\N,\N,125-9
3,34,mundus,noun,mundus,mund,nsubj,0,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['mun', 'dus']",[mʊn̪d̪ʊs],\N,\N,125-9
4,34,humano,adjective,humanus,human,amod,5,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['hu', 'ma', 'no']",[hʊman̪ɔ],\N,\N,125-9
5,34,genere,noun,genus,gener,obl,0,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ge', 'ne', 're']",[gɛn̪ɛrɛ],\N,\N,125-9
6,34,atque,coordinating_conjunction,atque,atque,cc,7,\N,{F: [pos]},"['at', 'que']",[at̪kʷɛ],\N,\N,125-9
7,34,ingressus,verb,ingredior,ingress,conj,0,"{Aspect: [perfective], Case: [nominative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['in', 'gres', 'sus']",[ɪŋgrɛssʊs],\N,\N,125-9
8,34,est,auxiliary,sum,est,cop,0,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}",['est'],[ɛst̪],\N,\N,125-9
9,34,homo,noun,homo,hom,nsubj,0,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ho', 'mo']",[hɔmɔ],\N,\N,125-9
10,34,uias,noun,uia,ui,obj,7,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['u', 'ias']",[wɪ̣jas],\N,\N,125-9
11,34,suas,determiner,suus,su,det,10,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural], Person: [psor], Possessive: [pos], PronominalType: [personal], Reflexive: [pos]}","{F: [pos], N: [pos], V: [neg]}","['su', 'as']",[sʊjas],\N,\N,125-9
12,34,qui,pronoun,qui,qui,nsubj,16,"{Case: [nominative], Gender: [masculine], InflClass: [lat_pron], Number: [plural], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['qui'],[kʷɪ],\N,\N,125-9
13,34,malitia,noun,malitia,malit,nsubj,16,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ma', 'li', 'ti', 'a']",[malɪt̪ɪ̣ja],\N,\N,125-9
14,34,propriae,adjective,proprius,propri,amod,15,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['pro', 'pri', 'ae']",[prɔprɪ̣jaj],\N,\N,125-9
15,34,contumaciae,noun,contuma,contumaci,nmod,13,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['con', 'tu', 'ma', 'ci', 'ae']",[kɔn̪t̪ʊmakɪ̣jaj],\N,\N,125-9
16,34,despexerat,verb,despimero,despexera,acl:relcl,10,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [pluperfect], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['des', 'pe', 'xe', 'rat']",[d̪ɛspɛksɛrat̪],\N,\N,125-9
17,34,conditorem,noun,conditor,conditor,obj,16,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['con', 'di', 'to', 'rem']",[kɔn̪d̪ɪt̪ɔrẽː],\N,\N,125-9
18,34,.,punctuation,.,.,punct,0,\N,\N,['.'],\N,\N,\N,125-9
0,35,Hinc,adverb,hinc,Hinc,advmod:lmod,34,"{AdverbialType: [location], Case: [locative], PronominalType: [demonstrative]}","{F: [neg], N: [pos], V: [pos]}",['hinc'],[hɪŋk],\N,\N,125-9
1,35,uolens,verb,uolo,uole,advcl,34,"{Aspect: [imperfective], Case: [nominative], Gender: [masculine], InflClass: [lat_anom, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['u', 'o', 'lens']",[wɔɫeːn̪s],\N,\N,125-9
2,35,deus,noun,deus,de,nsubj,34,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}",['deus'],[d̪ews],\N,\N,125-9
3,35,per,adposition,per,per,case,4,\N,"{F: [pos], N: [neg], V: [neg]}",['per'],[pɛr],\N,\N,125-9
4,35,iustum,adjective,iustus,iust,obl,7,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['ius', 'tum']",[jʊst̪ũː],\N,\N,130-4
5,35,potius,adverb,pote,pot,advmod,7,{Degree: [comparative]},"{F: [neg], N: [pos], V: [pos]}","['po', 'ti', 'us']",[pɔt̪ɪ̣jʊs],\N,\N,130-4
6,35,hominem,noun,homo,homin,obj,7,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ho', 'mi', 'nem']",[hɔmɪn̪ẽː],\N,\N,130-4
7,35,reparare,verb,reparo,reparar,xcomp,1,"{Aspect: [imperfective], InflClass: [lat_a], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['re', 'pa', 'ra', 're']",[rɛpararɛ],\N,\N,130-4
8,35,genus,noun,genus,gen,obj,7,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ge', 'nus']",[gɛn̪ʊs],\N,\N,130-4
9,35,humanum,adjective,humanus,human,amod,8,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['hu', 'ma', 'num']",[hʊman̪ũː],\N,\N,130-4
10,35,quam,subordinating_conjunction,quam,quam,mark,11,{PronominalType: [relative]},{F: [pos]},['quam'],[kʷãː],\N,\N,130-4
11,35,manere,verb,maneo,maner,advcl:cmp,5,"{Aspect: [imperfective], InflClass: [lat_e], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ma', 'ne', 're']",[man̪ɛrɛ],\N,\N,130-4
12,35,proteruum,verb,protior,proteru,xcomp,11,"{Aspect: [perfective], Case: [accusative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['pro', 'te', 'ru', 'um']",[prɔt̪ɛrʊjũː],\N,\N,130-4
13,35,",",punctuation,",",",",punct,16,\N,\N,"[',']",\N,\N,\N,130-4
14,35,poenalem,adjective,poenalis,poenal,amod,15,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['poe', 'na', 'lem']",[pojn̪aɫẽː],\N,\N,130-4
15,35,multitudinem,noun,multitudo,multitudin,obj,16,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['mul', 'ti', 'tu', 'di', 'nem']",[mʊɫt̪ɪt̪ʊd̪ɪn̪ẽː],\N,\N,130-4
16,35,effusa,verb,effundo,effus,advcl:abs,34,"{Aspect: [perfective], Case: [ablative], Gender: [feminine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['ef', 'fu', 'sa']",[ɛffʊsa],\N,\N,130-4
17,35,diluuii,noun,diluus,diluui,nmod,18,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['di', 'lu', 'u', 'ii']",[d̪ɪlʊjʊjjɪ],\N,\N,130-4
18,35,inundatione,noun,inundatio,inundation,nsubj:pass,16,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['in', 'un', 'da', 'ti', 'o', 'ne']",[ɪn̪ʊn̪d̪at̪ɪ̣jɔn̪ɛ],\N,\N,130-4
19,35,excepto,verb,excipio,except,conj,16,"{Aspect: [perfective], Case: [ablative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['ex', 'cep', 'to']",[ɛkskɛpt̪ɔ],\N,\N,130-4
20,35,Noc,noun,Noc,Noc,nsubj:pass,19,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}",['noc'],[n̪ɔk],\N,\N,130-4
21,35,iusto,adjective,iustus,iust,amod,22,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['ius', 'to']",[jʊst̪ɔ],\N,\N,130-4
22,35,homine,noun,homo,homin,nsubj:pass,19,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ho', 'mi', 'ne']",[hɔmɪn̪ɛ],\N,\N,130-4
23,35,cum,adposition,cum,cum,case,25,\N,"{F: [pos], N: [neg], V: [neg]}",['cum'],[kũː],\N,\N,130-4
24,35,suis,determiner,suus,su,det,25,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural], Person: [psor], Possessive: [pos], PronominalType: [personal], Reflexive: [pos]}","{F: [pos], N: [pos], V: [neg]}","['su', 'is']",[sujs],\N,\N,130-4
25,35,liberis,noun,liber,liber,obl,19,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['li', 'be', 'ris']",[lɪbɛrɪs],\N,\N,130-4
26,35,atque,coordinating_conjunction,atque,atque,cc,27,\N,{F: [pos]},"['at', 'que']",[at̪kʷɛ],\N,\N,130-4
27,35,his,determiner,hic,h,conj,25,"{Case: [ablative], Gender: [neuter], InflClass: [lat_pron], Number: [plural], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}",['his'],[hɪs],\N,\N,130-4
28,35,quae,pronoun,qui,quae,obj,32,"{Case: [accusative], Gender: [neuter], InflClass: [lat_pron], Number: [plural], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['quae'],[kʷaj],\N,\N,130-4
29,35,secum,pronoun,sui,sec,obj,32,"{Case: [accusative], InflClass: [lat_anom], Person: [third], PronominalType: [personal], Reflexive: [pos]}","{F: [pos], N: [pos], V: [neg]}","['se', 'cum']",[sɛkũː],\N,\N,130-4
30,35,in,adposition,in,in,case,31,\N,"{F: [pos], N: [neg], V: [neg]}",['in'],[ɪn̪],\N,\N,130-4
31,35,arcam,noun,arca,arc,obl,32,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ar', 'cam']",[arkãː],\N,\N,130-4
32,35,introduxerat,verb,introduco,introduxera,acl:relcl,27,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['in', 'tro', 'du', 'xe', 'rat']",[ɪn̪t̪rɔd̪ʊksɛrat̪],\N,\N,130-4
33,35,interire,verb,intereo,interir,xcomp,34,"{Aspect: [imperfective], InflClass: [lat_anom], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['in', 'te', 'ri', 're']",[ɪn̪t̪ɛrɪrɛ],\N,\N,130-4
34,35,permisit,verb,permitto,permisi,root,-1,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['per', 'mi', 'sit']",[pɛrmɪsɪt̪],\N,\N,130-4
35,35,.,punctuation,.,.,punct,34,\N,\N,['.'],\N,\N,\N,130-4
0,36,Cur,subordinating_conjunction,cur,Cu,mark,5,\N,{F: [pos]},['cur'],[kʊr],\N,\N,130-4
1,36,autem,particle,autem,autem,discourse,9,\N,{F: [pos]},"['au', 'tem']",[awt̪ẽː],\N,\N,130-4
2,36,per,adposition,per,per,case,4,\N,"{F: [pos], N: [neg], V: [neg]}",['per'],[pɛr],\N,\N,130-4
3,36,arcae,noun,arca,arc,nmod,4,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ar', 'cae']",[arkaj],\N,\N,130-4
4,36,lignum,noun,lignum,lign,obl,5,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['lig', 'num']",[lɪŋn̪ũː],\N,\N,135-9
5,36,uoluerit,verb,uolo,uolueri,advcl,9,"{Aspect: [perfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['u', 'o', 'lu', 'e', 'rit']",[wɔlʊjɛrɪt̪],\N,\N,135-9
6,36,iustos,adjective,iustus,iust,obj,7,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['ius', 'tos']",[jʊst̪ɔs],\N,\N,135-9
7,36,eripere,verb,eripio,eriper,xcomp,5,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['e', 'ri', 'pe', 're']",[ɛrɪpɛrɛ],\N,\N,135-9
8,36,",",punctuation,",",",",punct,5,\N,\N,"[',']",\N,\N,\N,135-9
9,36,notum,verb,nosco,not,root,-1,"{Aspect: [perfective], Case: [nominative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['no', 'tum']",[n̪ɔt̪ũː],\N,\N,135-9
10,36,est,auxiliary,sum,est,aux:pass,9,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}",['est'],[ɛst̪],\N,\N,135-9
11,36,diuinarum,adjective,diuinus,diuinar,amod,12,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['di', 'u', 'i', 'na', 'rum']",[d̪ɪwɪn̪arũː],\N,\N,135-9
12,36,scripturarum,noun,scriptura,scripturar,nmod,14,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['scrip', 'tu', 'ra', 'rum']",[skrɪpt̪ʊrarũː],\N,\N,135-9
13,36,mentibus,noun,mens,ment,obl:arg,9,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['men', 'ti', 'bus']",[mɛn̪t̪ɪbʊs],\N,\N,135-9
14,36,eruditis,noun,erudo,erudit,obl,9,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['e', 'ru', 'di', 'tis']",[ɛrʊd̪ɪt̪ɪs],\N,\N,135-9
15,36,.,punctuation,.,.,punct,9,\N,\N,['.'],\N,\N,\N,135-9
0,37,Et,coordinating_conjunction,et,E,cc,8,\N,{F: [pos]},['et'],[ɛt̪],\N,\N,135-9
1,37,quasi,adverb,quasi,quas,advmod:emph,5,{<class 'NoneType'>: [None]},"{F: [neg], N: [pos], V: [pos]}","['qua', 'si']",[kʷasɪ],\N,\N,135-9
2,37,prima,adjective,primus,prim,amod,5,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Numeral: [ordinal], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['pri', 'ma']",[prɪma],\N,\N,135-9
3,37,quaedam,determiner,quidam,quaed,det,5,"{Case: [nominative], Gender: [feminine], InflClass: [lat_pron], Number: [singular], PronominalType: [indefinite]}","{F: [pos], N: [pos], V: [neg]}","['quae', 'dam']",[kʷajd̪ãː],\N,\N,135-9
4,37,mundi,noun,mundus,mund,nmod,5,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['mun', 'di']",[mʊn̪d̪ɪ],\N,\N,135-9
5,37,aetas,noun,aetas,aet,nsubj:pass,8,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ae', 'tas']",[ajt̪as],\N,\N,135-9
6,37,diluuio,noun,diluuio,diluui,obl,8,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['di', 'lu', 'u', 'io']",[d̪ɪlʊjʊjjɔ],\N,\N,135-9
7,37,ultore,noun,ultor,ultor,obl,8,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ul', 'to', 're']",[ʊɫt̪ɔrɛ],\N,\N,135-9
8,37,transacta,verb,transfero,transact,root,-1,"{Aspect: [perfective], Case: [nominative], Gender: [feminine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['tran', 'sac', 'ta']",[t̪raːn̪sakt̪a],\N,\N,135-9
9,37,est,auxiliary,sum,est,aux:pass,8,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}",['est'],[ɛst̪],\N,\N,135-9
10,37,.,punctuation,.,.,punct,8,\N,\N,['.'],\N,\N,\N,135-9
0,38,Reparatur,verb,reparo,Repara,root,-1,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['re', 'pa', 'ra', 'tur']",[rɛparat̪ʊr],\N,\N,135-9
1,38,itaque,particle,itaque,itaque,discourse,0,\N,{F: [pos]},"['i', 'ta', 'que']",[ɪt̪akʷɛ],\N,\N,135-9
2,38,humanum,adjective,humanus,human,amod,3,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['hu', 'ma', 'num']",[hʊman̪ũː],\N,\N,135-9
3,38,genus,noun,genus,gen,nsubj:pass,0,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ge', 'nus']",[gɛn̪ʊs],\N,\N,135-9
4,38,atque,coordinating_conjunction,atque,atque,cc,7,\N,{F: [pos]},"['at', 'que']",[at̪kʷɛ],\N,\N,135-9
5,38,propriae,adjective,proprius,propri,amod,6,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['pro', 'pri', 'ae']",[prɔprɪ̣jaj],\N,\N,135-9
6,38,naturae,noun,natura,natur,nmod,7,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['na', 'tu', 'rae']",[n̪at̪ʊraj],\N,\N,135-9
7,38,uitium,noun,uitium,uiti,nsubj:pass,0,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['u', 'i', 'ti', 'um']",[wɪt̪ɪ̣jũː],\N,\N,135-9
8,38,",",punctuation,",",",",punct,13,\N,\N,"[',']",\N,\N,\N,135-9
9,38,quod,subordinating_conjunction,quod,quod,mark,13,\N,{F: [pos]},['quod'],[kʷɔd̪],\N,\N,135-9
10,38,praeuaricationis,noun,praeuaricatio,praeuarication,nmod,12,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['praeu', 'a', 'ri', 'ca', 'ti', 'o', 'nis']",[prewarɪkat̪ɪ̣jɔn̪ɪs],\N,\N,135-9
11,38,primus,adjective,primus,prim,amod,12,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Numeral: [ordinal], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['pri', 'mus']",[prɪmʊs],\N,\N,135-9
12,38,auctor,noun,auctor,aucto,nsubj,13,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['auc', 'tor']",[awkt̪ɔr],\N,\N,135-9
13,38,infuderat,verb,infudero,infudera,csubj:pass,0,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [pluperfect], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['in', 'fu', 'de', 'rat']",[iːn̪fʊd̪ɛrat̪],\N,\N,140-4
14,38,",",punctuation,",",",",punct,17,\N,\N,"[',']",\N,\N,\N,140-4
15,38,amplecti,verb,ampleo,amplect,xcomp,17,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['am', 'plec', 'ti']",[amplɛkt̪ɪ],\N,\N,140-4
16,38,non,particle,non,non,advmod:neg,17,{Polarity: [neg]},{F: [pos]},['non'],[n̪ɔn̪],\N,\N,140-4
17,38,destitit,verb,desisto,destiti,conj,0,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['des', 'ti', 'tit']",[d̪ɛst̪ɪt̪ɪt̪],\N,\N,140-4
18,38,.,punctuation,.,.,punct,0,\N,\N,['.'],\N,\N,\N,140-4
0,39,Creuitque,verb,creuio,Creui,root,-1,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['creu', 'it', 'que']",[krewɪt̪kʷɛ],\N,\N,140-4
1,39,contumacia,noun,contumaxium,contumac,nsubj,0,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['con', 'tu', 'ma', 'ci', 'a']",[kɔn̪t̪ʊmakɪ̣ja],\N,\N,140-4
2,39,quam,subordinating_conjunction,quam,quam,mark,6,{PronominalType: [relative]},{F: [pos]},['quam'],[kʷãː],\N,\N,140-4
3,39,dudum,noun,dus,dud,nsubj,6,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['du', 'dum']",[d̪ʊd̪ũː],\N,\N,140-4
4,39,diluuii,noun,diluus,diluui,nmod,5,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['di', 'lu', 'u', 'ii']",[d̪ɪlʊjʊjjɪ],\N,\N,140-4
5,39,unda,noun,unda,und,obj,6,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['un', 'da']",[ʊn̪d̪a],\N,\N,140-4
6,39,puniuerat,verb,punio,puniuera,advcl,0,"{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['pu', 'ni', 'u', 'e', 'rat']",[pʊn̪ɪwɛrat̪],\N,\N,140-4
7,39,et,coordinating_conjunction,et,et,cc,12,\N,{F: [pos]},['et'],[ɛt̪],\N,\N,140-4
