lex_ref_link_id,reflex,gloss_eng,lemma_id,lemma,gloss,entry_str
64218,furh,pine,12769,FURH,nom. gen. acc; dat.,"nom. gen. acc; dat. fyrh; dat. pl. furum; f. A FURROW; sulcus :-- Furh sulcus, Ælfc. Gl. 1; Som. 55, 17; Wrt. Voc. 15, 17: 289, 80. Ne furh ne fótmǽl neither furrow nor foot-mark, L. O. 13; Th. i. 184, 7. Andlang ðære furh along the furrow, Cod. Dipl. 554; A.D. 969; Kmbl. iii. 38, 34. Andlang weges to ðære gedrifenan fyrh; andlang fyrh along the way to the driven furrow; along the furrow, 1172; A.D. 955; Kmbl. v. 332, 22: Cod. Dipl. Apndx. 441; A.D. 956; Kmbl. iii. 437, 21. On ða furh on the furrow, 356; Kmbl. iii. 409, 5: 441; A.D. 956; Kmbl. iii. 437, 23. Ðám dríum furum in the dry furrows, Bt. 5, 2; Fox 10, 31. [Wyc. forewis, forowis furrows: Piers P. furwe: Plat. fore, fare, f: Frs. furch, furge: O. Frs. furch. f: Dut. vóre, f: Ger. furche, f: M. H. Ger. vurch, f: O. H. Ger. furh, furuh, f: Dan. fure, m. f: Swed. fåra. f: Icel. furask to be furrowed.]"
67376,rēada,animal stomach,25476,reáda,tolia,"tolia vel porunula :-- Smæle þearmas ilia, reáda tolia vel porunula, bæcþearm entales, Wrt. Voc. i. 44, 46-48."
71684,herðan,testicle (*skin sack),18800,herdan,. v. hyrdan.,. v. hyrdan.
73285,smācian,flatter,27715,smacian,"To smack, pat, caress","To smack, pat, caress :-- Ic smacige demulceo. Hpt. Gl. 476, 72. [Cf. Du. smak a loud noise: Dan. smække to smack, slap: Swed. smacka.] v. ge-smacian."
74080,spade,spade,27988,spade,eunuchus:--Eviratus,"eunuchus:--Eviratus, i. effeminatus, eunuchus, enervus spade, Wrt. Voc. ii. 144, 37."
74125,spīc,pointed piece of land,28083,spic,"Bacon, lard, the fat flesh of swine","Bacon, lard, the fat flesh of swine :-- Hi lares ðás hús; ðanon ys gecweden lardum spic, forðan ðe hit on húsum hangaþ lange, Ælfc. Gr. 9, 17; Zup. 42, 17. Spic lardum, Wrt. Voc. i. 82, 25 : larda, 286, 52 : ii. 52, 1: tanea, i. 26, 47. Spices snǽd offella vel particula, 27, 19: ii. 65, 7 : Homl. Skt. ii. 25, 87. Man nime áne cuppan huniges and healfe cuppan clǽnes gemyltes spices, and mængc on gemang ðæt hunig and ðæt spic tógædere, Lchdm. iii. 76, 5. Án sconc spices a ham,L. Ath. i. prm.; Th. i. 198, 7. Hé ǽlce gére ágefe ðém hígum .iii. wéga spices, Chart. Th. 471, 14: 473, 28. Speces, 468, 24. Mid ealdan spice oþþe mid ferscre buteran, Lchdm. ii. 354, 5. Gemelte eald spic, 52, 20. Nim clǽne spic, iii. 40, 26. Ðonne hé spic behworfen hæfþ when he has attended to the bacon, L. R. S. 7; Th. i. 436, 23. Etan spice, Homl. Skt. ii. 25, 111. ¶ Spic occurs in names of places where swine were fed, e. g. Holan-spic, Cod. Dip. Kmbl. i. pp. 115, 137, 184, but its meaning here is not evident. Kemble suggests that it may refer to the mast on which the swine were fed. [Þer com spic (fleas, 2nd MS. ), Laym. 24437. Spyk or fet flesche popa, Prompt. Parv. 469, col. 1. O. L. Ger. spec[-suín] : O. H. Ger. spech lardum: Ger. speck: Icel. spik fat of seals, whales, etc. , blubber: Dan. spek blubber, lard: Swed. späk lard.] v. offrung-spic."
77250,ðrōh,rancor,7962,dróh,"dragged, drew; p. of","dragged, drew; p. of dragan."
79663,ðrēa,"suffering, distress; threat",7841,dreá,"a magician, wizard","a magician, wizard, Salm. Kmbl. 89, MS. A; Sal. 44. v. drý."
82703,wāð,"hunt, journey",33288,wád,Wood,"Wood, a plant much used for dyeing, which circumstance may account for the appearance of the word as a gloss to some of the following Latin words :-- Ðis wád hic sandyx, Ælfc. Gr. 9, 69; Zup. 72, 14. Wyrt oððe wád sandix (the passage to which this gloss belongs is Vergil Eclogae, iv. 45, quoted by Aldhelm), Wrt. Voc. ii. 87, 33. Wád sandix, i. 32, 6: 68, 70: 79, 42. Waad fucus, 32, 7. Dolhsealf. Genim wádes croppan, Lchdm. ii. 94, 11. Of wáde ł hǽwenre deáge ex hyacintho (cf. wáde iacincto, Anglia xiii. 29, 52. Cf. O. H. Ger. wenín iacinctus), Hpt. Gl. 431, 26. Wið bryne, wád wyl on buteran, smire mid, Lchdm. ii. 132, 1, and see i. 174, 1-5. Man mæg on hærfeste wád spittan, Anglia ix. 261, 16. ¶ the growth of woad seems marked by the occurrence of the word in such forms as wád-beorh, wád-denu, wád-lond in charters :-- Of ðære díc on wádbeorgas; of wádbeorgan, Cod. Dip, Kmbl., iii. 77, 15. Æt wádbeorhe, 82, 29. On wádbeorh; of wádbeorhge, 232, 36. On wáddene; andlong wáddene, vi. 137, 12. Ðæt wádlond, iii. 390, 17: 381, 5. [O. Frs. wéd: O. H. Ger. weit sandix.]"
84415,weorn,"band, crowd, troop",34160,weorn,an admonition,"an admonition (?) :-- Hét ðá of ðam líge lifgende bearn Nabocodonossor neár æt gangan; ne forhogodon ðæt ða hálgan, siþþan hí woruldcyninges weorn gehýrdon, Exon. Th. 197, 5 ; Az. 185. Cf. warenian, warenung."
85076,weorð,"farmyard, farm",34155,weord,"weored. v. wyrd, weorod.","weored. v. wyrd, weorod."
86216,Ryge,Germ. tribal name,25927,ryge,Rye,"Rye :-- Ryge sicalia, Wrt. Voc. ii. 120, 53 : singula, i. 287, 18. Riges seofoþa, Lchdm, ii. 48, 20. [Icel. rugr; m.: cf. O. L. Ger. roggo : O. H. Ger. rokko.]"
72249,sceaða,"harmer, devil",26338,sceáda,f.,"f. (?)), an; m. The top of the head, parting of the hair :-- Hé tófylleþ feaxes scádan conquassabit verticem capilli, Ps. Th. 67, 21. [Crulle was his heer, and as the gold it schon . . . Ful streyt and evene lay his joly schood. Miller's Tale, 130. The nayl y-dryven in the schode a-nyght. Knight's Tale, 1149. v. Halliwell's Dict. shed, and E. D. S. Pub. Lincolnshire, shed the parting of the hair. Cf. Prompt. Parv. schodynge of the heede discrimen: O. L. Ger. scéthlo, sceithlo vertex (capilli): O. H. Ger. sceitila vertex; fahs-sceitila cervix capilli.] v. preceding word."
78227,swefian,"put to sleep, quiet, calm",29087,swefian,to move.,to move. v. passage given under forþ-swebban (-swefian ?) [cf. O.H. Ger. swebén: Ger. schweben]. Cf. swífan.
79381,ðō,clay,7721,dó,do,"do, Elen. Kmbl. 1078; El. 541; impert. of dón."
80537,ðā,"then, thereupon",7286,DÁ,A,"A DOE; dama :-- Dá damma vel dammula, Ælfc. Gl. 13; Wrt. Voc. 78, 28. [Prompt. doo dama: Wyc. doo: Chauc. does, pl: Dan. daa a doe.] v. buc, bucca; m. a buck."
67688,sealh,pasture,26949,sealh,"A sallow, sally, selly","A sallow, sally, selly (v. E. D. S. Pub. Plant Names, p. 607):-- Salch, salh salix, Txts. 94, 892. Sealh amera, Wrt. Voc. i. 285, 61. Seal, ii. 8, 41. Seales rinde, Lchdm. iii. 14, 2. Reádes seales leáf (red sally lythrum salicaria, Plant Names, p. 413), 58, 28. Genim sealh, ii. 18, 26: 86, 7. On salig (saligum, Ps. Lamb.: salum, Ps. Surt.: sealum. Ps. Spl.) wé úre organan up áhéngan in salicibus snspendimus organa nostra, Ps. Th. 136, 2. Salhas salices, Txts. 113, 58. Selas saliunculas, Hpt. Gl. 408, 56. [In selihes (salyhes, MS. H.), Ps. 136, 2. Chauc. salwes: Prompt. Parv. salwhe: O. H. Ger. salaha; gen. -un; f. salix, saliuncula: Ger. sahl-weide: Icel. selga (cf. selly, Yorks.); f.] v. following words."
69509,sīð,"journey, travel, way, time",27312,síd,"wide, broad, spacious, ample, extensive.","wide, broad, spacious, ample, extensive. (a) applied to the world, universe, ocean, etc. :-- Ðiós síde gesceaft þénaþ and þiówaþ the wide world ministers and serves, Met. 29, 76. Eorþe and síd wæter earth and ocean broad, Cd. Th. 7, 2 ; Gen. 100. Geseah sceado swiðrian geond sídne grund, 8, 35 ; Gen. 134. Sǽs sídne grund, Exon. Th. 349, 2 ; Sch. 40. Geond sídne sǽ, 53, 19; Cri. 853. Sǽs sídne fæðin, Elen. Kmbl. 1454; El. 729. Is ðæs fýres frumstól ofer eallum óðrum gesceaftum geond ðisne sídne grund, Met. 20, 127. (b) applied to a tract of land, to a kingdom, etc., v. síd-land :-- Síde ríce a broad realm, Beo. Th. 4404; B. 2199. Nyttade Noe mid sunum sínum sídan ríces, Cd. Th. 96, 24; Gen. 1599. Unlytel dǽl sídre foldan (the district of Sodom and Gomorrah), 154. 5 ; Gen. 2551. Sennar sídne and wídne Shinar's plain broad and wide, 99, 33; Gen. 1655. Síde sǽlwongas, 78, 14; Gen. 1293. Síde sǽnæssas, Beo. Th. 451; B. 223. Hé wealdeþ sídum rícum he shall rule broad realms, Ps. Th. 71, 8. (c) applied to a comparatively small surःface :-- Ic bere sídne scyld, Beo. Th. 879; B. 437. Setton síde scyldas wið weal, 656; B. 325. Síde weallas, Exon. Th. 1, 9; Cri. 5. (d) applied to a number of people who cover a wide space, v. síd-folc :-- Sécan síde herge, Exon. Th. 33, 12; Cri. 524. Weorode, síde herge, Beo. Th. 4683; B. 2347. Síde worude (? worulde, MS.), Cd. Th. 118, 11 ; Gen. 1963. Ofer síd weorod, Elen. Kmbl. 316; El. 158. Síde þeóde, Ps. Th. 117, 10. Síde hergas, Cd. Th. 194, 14; Exod. 260: Andr. Kmbl. 1304; An. 652. (e) figuratively, far-reaching, large :-- Geþolःode wine Scyldinga weána gehwylcne, sídra sorga, Beo. Th. 300; B. 149. Ic worn hæbbe sídra sorga gehýred, Exon. Th. 11, 13; Cri. 170. Ne behwylfan mæg heofon and eorþe his wuldres word wíddra and síddra ðonne befæðman mǽge foldan sceátas (stretching too far and wide to be embraced), Cd. Th. 204, 31 ; Exod. 427."
64338,fæðm,"thread, fathom",10027,FÆÐM,the embracing arms;,"the embracing arms; brachia amplexa, circumdăta :-- Hí fæðmum clyppaþ they will clasp them in their arms, Exon. 107 a; Th. 409, 8; Rä. 27, 25. He wæs upphafen engla fæðmum he was upraised in the arms of angels, Exon. 17 a; Th. 41, 6; Cri. 651. Wæs Gúþláces gǽst gelǽded engla fæðmum the spirit of Guthlac was led in the arms of angels, Exon, 44 a; Th. 148, 33; Gú. 754. Ðá hét lífes brytta englas síne fæðmum ferigean leófne then the giver of life commanded his angels to bear the dear one in their arms, Andr. Kmbl. 1647; An. 825."
55005,līst,"edge, hem, border",21655,list,"Art, skill, craft, cunning, artifice","Art, skill, craft, cunning, artifice :-- Lot sceal mid lyswe list mid gedéfum cunning goes with evil, skill with things proper, i.e. lot and list are the names for a corresponding vice and virtue, Exon. 92 a; Th. 345, 17; Gn. Ex. 189. Ðú miht león and dracan liste gebýgean conculcabis leonem et draconem, Ps. Th. 90. 13. List art (of poetry), Bt. Met. Fox Introd. 5; Met. Einl. 3: Exon. 79 a; Th. 296, 13; Crä. 50. Þurh ealle list, 27 a; Th. 81, 5; Cri. 1319. Ðæs líchoman listas and cræftas of ðæm móde cumaþ the arts and powers of the body come from the mind; intus est hominum vigor arce conditus abdita, Bt. Met. Fox 26, 216; Met. 26, 108. Hé fela onginþ leornian lista many arts doth he learn, 28, 153; Met. 28, 77: Cd. 13; Th. 16, 5; Gen. 239. Mid listum speón idese on ðæt unriht with wiles he lured the woman to that wrong, 28; Th. 37, 12; Gen. 588: 32; Th. 43, 8; Gen. 687. Listum skilfully, craftily, cunningly :-- Him listum áteáh rib of sídan skilfully drew a rib from his side, 9; Th. 11, 19; Gen. 177: 77; Th. 95; 29; Gen. 1586: Judth. 10; Thw. 23, 2; Jud. 101: Bt. Met. Fox 13, 84; Met. 13, 42: 1, 118; Met. 1, 59: Beo. Th. 1566; B. 781: Ps. Th. 87, 10. Wyl tógædere listum boil them skilfully together, L. M. 1, 1; Lchdm. ii. 24, 11: 1, 2; Lchdm. ii. 26, 8. Hé ðé hét listas lǽran he bade teach thee arts, Cd. 25; Th. 33, 8; Gen. 517. [Goth. lists: O. Sax. list: O. Frs. lest: Icel. list; f: O. H. Ger. list; m. f. ars, ingenium, astutia, peritia: Ger. list; f.]"
60070,nōse,promontory,23826,nose,. v. nosu.,. v. nosu.
