lex_ref_link_id,reflex,gloss_eng,lemma_id,lemma,gloss,entry_str
51332,hlēor,cheek,19157,hleór,"A cheek, face","A cheek, face :-- Hleór malæ, Ælfc. Gl. 71; Som. 70, 79; Wrt. Voc. 43, 12. Hleór maxilla, Wrt. Voc. 70, 38: facies, 282, 37: Exon. 90 a; Th. 337, 18; Gn. Ex. 66: 29 a; Th. 88, 5; Cri. 1435. On ðám nósum oððe on ðam hleóre on the nose or on the cheek, Herb. 2, 18; Lchdm. i. 86, 2: L. Ethb. 46; Th. i. 14, 11. Dó his hleór xxx síðum tó eorþan vultum suum xxx vicicus ad terram inclinet, L. Ecg. C. 5; Th. ii. 138, 8: Exon. 37 b; Th. 122, 13; Gú. 305: Elen. Kmbl. 2195; El. 1099: Cd. 107; Th. 140, 33; Gen. 2337. [Laym. leores, pl: A. R. leor: Piers P. lere: O. Sax. hlior, hlier, hlear, hleor: Icel. hlýr cheek.]"
51785,hæslen,of hazel wood,17903,hæslen,Of hazel,"Of hazel :-- Genim æt fruman hæslenne sticcan oððe ellenne wrít ðínne naman on ásleah þrý scearpan on gefylle mid ðý blóde ðone naman weorp ofer eaxle on yrnende wæter and stand ofer ðone man ða scearpan ásleá ðæt eall swíginde gedó take, to begin with, a hazel or an elder stick, cut thy name thereon, cut three scores on the place, fill the name with the blood, throw it over thy shoulder into running water and stand over the man. Strike the scores, and do all that in silence, L. M. 1, 39; Lchdm, ii. 104, 6-11. Lǽt ðæt blód on grénne sticcan hæslenne weorp ðne ofer weg áweg ðonne ne biþ nán yfel let the blood run into a green spoon of hazel-wood, then throw it away over the road; then no harm will come of the bite, 68; Lchdm. ii. 142, 19-21."
52057,hrūse,"earth, ground",19779,hruse,"The earth, ground","The earth, ground :-- Beofaþ middangeard hruse under hæleþum the world shall tremble, the earth under men, Exon. 20 b; Th. 55, 13; Cri. 883: Beo. Th. 5110; B. 2558. Ðǽr mé siteþ hruse on hrycge there the earth presses on my back, Exon. 101 b; Th. 383, 5; Rä. 4, 6. Ic goldwine mínne hrusan heolstre biwráh I buried my lord, 76 b; Th. 287, 32; Wand. 23. Ligeþ him behindan hefig hrusan dǽl there remains behind the heavy earthy part, Bt. Met. Fox 29, 107; Met. 29, 53. Ne gelýfdon ðætte líffruma in monnes hiw from hrusan áhafen wurde did not believe that the author of life had been raised from the ground in the form of a man, Exon. 17 b; Th. 41, 19; Cri. 658. Ne hreósaþ hí tó hrusan non est ruina maceriæ, Ps. Th. 143, 18. Under hrusan under ground, Beo. Th. 4813; B. 2411: Elen. Kmbl. 435; El. 218. Wæs hungor ofer hrusan there was a famine upon the earth, Chr. 975; Erl. 126, 29; Edg. 55. Hreás on hrusan nalles æfter lyfte lácende hwearf, Beo. Th. 5654; B. 2831. Heofonas ðú wealdest hrusan swylce tui sunt cæli et tua est terra, Ps. Th. 88, 10: 120, 2: 133, 4. Under eorþan befeolan hinder under hrusan, Exon. 9l a; Th. 340, 24; Gn. Ex. 116. For ansýne écean Drihtnes heofonas droppetaþ hrusan forhtiaþ terra motu est; etenim cæli distillaverunt a facie Dei, Ps. Th. 67, 9. Heofenas blissiaþ hrusan swylce gefeóþ lætentur cæli et exultet terra, 95, 11. Hyllas and hrusan and heá beorgas ðec wurðiaþ. Cd. 192; Th. 240, 7; Dan. 383. [Grimm D. M. p. 230 says 'mit crusta wird das ags. hruse genau verwandt sein.']"
52349,hwæg,whey,19955,hwæg,n.,"n. [?] Whey: -- Hwæg serum, Wrt. Voc. 290, 36. Ðeówan wífmen hwæig on sumera to a servant maid shall be given whey in summer, L. R. S. 9; Th. i. 436, 32. Sceáphyrdes riht is ðæt hé hæbbe ... blede fulle hweges oððe syringe ealne sumor, 14; Th. i. 438, 25. DER. cýse-, wring-hwæg."
52512,hweorfan,"turn, travel, change",20044,hweorfan,"To turn, change, go, return, depart, go about, wander, roam, hover about","To turn, change, go, return, depart, go about, wander, roam, hover about :-- Nǽfre ic from hweorfe ac ic mid wunige áwa tó ealdre I will never go from you, but I will dwell with you for ever, Exon. 14 b; Th. 30, 8; Cri. 476. Ðú hweorfest of hénþum in gehyld godes thou shalt pass from humiliations into the favour of God, Andr. Kmbl. 233; An. 117. Mín folc hider hweorfeþ revertetur huc populus meus, Ps. Th. 72, 8: Exon. 76 a; Th. 284, 27; Jul. 703. Siððan heó ofer brim hweorfeþ after it [the sun] goes beyond the ocean, 93 b; Th. 351, 17; Sch. 81: 110 a; Th. 422, 13; Rä. 41, 5. Gé tó mé on hyge hweorfaþ ye turn to me in thought, 98 a; Th. 366, 2; Reb. 6. On hinderling hweorfaþ míne feóndas convertentur inimici mei retrorsum, Ps. Th. 55, 8: 69, 3. On heora ágen dust æfter hweorfaþ in pulverem suum revertentur, 103, 27. Hí tówrecene wíde hweorfaþ ipsi dispergentur, 58, 15. Hweorfaþ æfter heorþe they walk along the floor of the furnace, Exon. 55 b; Th. 196, 18; Az. 176. Swá hweorfaþ gleómen so gleemen roam about, 87 a; Th. 326, 28; Víd. 135. Ðá seó scyld ðá tó his heortan hwearf ad cor suum rediit, Bd. 4, 25; S. 599, 35. Ierre hé hwearf ðonan tó his ágnum, Chr. 584; Erl. 18, 25. Hé ána hwearf mondreámum from he went alone from human joys [i.e. died], Beo. Th. 3433; B. 1714. Hwearf geond ðæt healreced Hæreðes dóhtor, 3965; B. 1981. Hé hwearf æfter wegum he went along the roads, Blickl. Homl. 199, 13: Beo. Th. 5657; B. 2832. Hwearf ðǽr Hróðgár sæt, 717; B. 356. Fæder ellor hwearf, 110; B. 55: Judth. 10; Thw. 23, 9; Jud. 112. Hwærf him dá tó heofenum hálig drihten the holy Lord returned to heaven, Cd. 13; Th. 16, 7; Gen. 240. Hwearf eft tó his ágnum biscopdóme, Chr. 813; Erl. 60, 22. Hé hwearf be wealle he went along the wall, Beo. Th. 3150; B. 1573: 2380; B. 1188. Hengest hwearf him on láste Hengest went after them, Fins. Th. 35; Fin. 17. Gástas hwurfon sóhton engla éþel spirits went and sought the angels' country, Andr. Kmbl. 1280; An. 640. Hyssas hále hwurfon in ðam hátan ofne the men walked unharmed in that hot furnace, Cd. 188; Th. 233, 5; Dan. 271. Bláce hworfon sceaþan hwearfdon, 214; Th. 269, 11; Sat. 71. ǽr hí on tú hweorfon before they separated, Andr. Kmbl. 2102; An. 1052. Hweorfon ða hǽðenan hæftas fram ðám hálgan cnihton the heathen slaves went from the holy youths, Cd. 187; Th. 232, 28; Dan. 267. Hweorfaþ eft tó mé return to me, Blickl. Homl. 235, 16. Him his gebed hweorfe tó fyrenun oratio ejus fiat in peccatum, Ps. 108, 6. Ðý læs hé for wlence of gemete hweorfe and forhycge heánspédigran lest from pride he depart from moderation and despise the more scantily endowed, Exon. 78 b; Th. 294, 35; Crä. 25. ǽr hé on weg hwurfe gamol of geardum, Beo. Th. 534; B. 264. Hogedon georne ðæt ǽ godes ealle gelǽste and ne áwácodon wereda drihtne ne ðan má gen [(?) þan mægen, Th: heánmægen, Grem: mægenhwyrfe, Btwk.] hwyrfe in hǽðendóm they strove earnestly to perform all God's law, and not to be apostate from the Lord of hosts any more than to turn to heathendom, Cd. 183; Th. 229, 22; Dan. 221. Hwonne se dæg cume ðæt hé sceolde ðæs ealles ídel hweorfan when the day comes that he must depart having nothing of it at all, Blickl. Homl. 97, 26. Ðæt ic meahte hweorfan ymbe ðinne ðone hálgan alter circumdabo altare tuum, Ps. Th. 25, 6: Cd. 32; Th. 42, 5; Gen. 669. Ðam þegne ongan his hige hweorfan the man's mind began to change, 33; Th. 44, 8; Gen. 706. Hweorfan fram helltrafum tó fægeran gefeán, Andr. Kmbl. 3378; An. 1693. Hé lǽteþ hworfan monnes módgeþonc he lets the mind of man roam, Beo. Th. 3461; B. 1728. Hweorfan, Exon. 77 b; Th. 290, 29; Wand. 72. Hámleás hweorfan to wander homeless, 110 a; Th. 420, 25; Rä. 40, 9. Ic seah searo hweorfan giellende faran, 108 b; Th. 414, 29; Rä. 33, 3: Cd. 219; Th. 281, 11; Sat. 270: 215; Th. 272, 16; Sat. 120. On wræc hweorfan, 43; Th. 57, 15; Gen. 928: 48; Th. 62, 15; Gen. 1014. Of gesyhþe ðínre hweorfan to go from thy presence, 50; Th. 63, 21; Gen. 1035. Ðæt hé in ðone grimman gryre gongan sceolde hweorfan gehýned. Exon. 41 a; Th. 136, 20; Gú. 544. Com on sefan hwurfan swefnes wóma, Cd. 177; Th. 222, 25; Dan. 110. Hie wǽron eft hám hweorfende they were returning home, Blickl. Homl. 67, 10. Ðá wæs Maria eft hweorfende tó hire húse, 139, 3. Hie ymb ðæt fuhton on hweorfendum sigum Samniticum bellum ancipiti statu gestum, Ors. 3, 5; Swt. 106, 3. In the following passage the verb is transitive :-- Fulwiaþ folc hweorfaþ tó heofonum baptize people and turn them to heaven, Exon. 14 b; Th. 30, 25; Cri. 485. [Goth. hwairban to walk; O. Sax. hwerƀ;an to go, wander: O. Frs. hwerva: Icel. hverfa: O. H. Ger. hwerban redire, reverti, remeare, ambulare.] DER. á-, æt-, be-, ge-, geond-, on-, tó-, ymbe-hweorfan; v. hwerfan. [Cf. Mod. E. walk, went.]"
53098,fēower,four,10442,FEÓWER,nom. acc; gen.,"nom. acc; gen. feówera, feówra; dat. feówerum: Sometimes used indecl. FOUR; quătuor :-- Wurdon feówer cyninges þegnas ofslægene four king's thanes were slain, Chr. 896; Erl, 94, 4: Cd. 75; Th. 93, 16; Gen. 1546: Ælfc. T. 25, 19, 20. Feówer síðon four times; quāter, Ælfc. Gr. 38; Som. 40, 67. Felamódigra feówer scoldon geferian to ðæm goldsele Grendles heáfod four of those much daring ones must convey Grendel's head to the gold-hall, Beo. Th. 3279; B. 1637. Hwæt beóþ ða feówere fǽges rápas what are the four ropes of the doomed man? Salm. Kmbl. 663; Sal. 331: 667; Sal. 333. Þrittig wæs and feówere feores onsóhte wígena cynnes there were thirty-four of the race of men bereft of life, Exon. 75 b; Th. 283, 12; Jul. 679. Feówra sum one of four, L. Wih. 19; Th. i. 40, 17: 21; Th. i. 40, 21. Of ðisum feówer bócum of these four books, Ælfc. T. 27, 17. From feówerum foldan sceátum from the four corners of the world, Exon. 20 b; Th. 55, 5; Cri. 879: Menol. Fox 419; Men. 211. Embe feówér wucan after four weeks, 30; Men. 15: 313; Men. 158. Ic sette feówer béc I composed four books, Bd. 5, 24; S. 647, 37. Sylle feówer scép for án restĭtuet quătuor ŏves pro ūna ŏve, Ex. 22, 1: Jn. Bos. 19, 23. Seó hæfde feówere fét under wombe it had four feet under its belly, Exon. 109 b; Th. 418, 10; Rä. 37, 3. [Wyc. foure: Laym. feour, feouwer, feowere, feor, fower, four: Orm. fowwerr, fowwre: Plat. veer: O. Sax. fiwar, fiuwar, fior: Frs. fjouver: O. Frs. fiuwer, fiower, fior: Dut. Ger. M. H. Ger. vier: O. H. Ger. fior: Goth. fidwor: Dan. fire: Swed. fyre: Icel. fjórir: Lat. quătuor: Grk. τέσσαρεs; Æolic πίσυρεs: Wel. pedwar: Lith. keturì: Sansk. ćatur, ćatvāras.]"
54287,linnan,"cease, stop",21639,linnan,"To cease, leave off, desist, part from, lose","To cease, leave off, desist, part from, lose :-- Blǽd his blinniþ blisse linniþ [-aþ MS.] listum [lissum?] linneþ his glory comes to an end, he ceases from joy, desists from delights, Exon. 95 a; Th. 354, 30; Reim. 53. Lunnon sáwlum they parted from their souls i.e. they died, Cd. 167; Th. 209, 9; Exod. 496. Ealdre linnan to die, Exon. 88 a; Th. 330, 21; Vy. 54: An. 2277; An. 1139: Beo. Th. 2960 ; B. 1478. Ealdres linnan, 4878; B. 2443. [Goth. af-linnan: Icel. linna: O. H. Ger. bi-linnan.] DER. á-linnan, blinnan [ = be-linnan], á-, ge-blinnan."
54616,lettan,hinder,21446,lettan,To cause to be slow,"To cause to be slow [læt], to let, hinder, impede, delay :-- Ne leteþ non tricaverit, Wrt. Voc. ii. 60, 75. Ðæs andwearda wela ámerþ and læt [MS. Cot. let] ða men ðe beóþ átihte tó ðám sóþum gesǽlþum, Bt. 32, 1; Fox 114, 3. Ðæt flǽsc oft lett [MS. Hat. lætt] ða geornfulnesse and ðone willan ðæs þeóndan módes hér on worulde. Swǽ swǽ mon oft lett fundiende monnan and his færelt gǽlþ, swá gǽlþ se líchoma ðæt mód, Past. 36, 7; Swt. 256, 4-6. Óþ oreldo hí hine hwílum lettaþ they sometimes defer it (death) until extreme old age, Bt. 41, 2; Fox 246, 10. Ðæt syððan ná brimlíþende láde ne letton so that afterwards they did not hinder seafarers from their course, Beo. Th. 1142; B. 569. Ac ic ðé hálsige ðæt ðú mé nó leng ne lette tu modo quem excitaveris ne moreris, Bt. 36, 3; Fox 174, 32. Gyf ðonne ðissa þreóra þinga ǽnig hwylcne man lette, ðæt hine tó ðam fæstene ne onhagie if any of these three things hinder any man, so that the fast be inconvenient to him, Wulfst. 285, 4. Hwí wille gé lettan úre síþfæt why will ye hinder our journey? Homl. Th. ii. 336, 11. Wé ðé ðæs nú nellaþ lettan ðæs ðú ǽr geþoht hæfdest we will not hinder thee from that which thou didst before purpose, Guthl. 5; Gdwin. 30, 24. [O. Sax. lettian: O. Frs. letta: Icel. letja: O. H. Ger. lezjan retardare.] v. ge-lettan, latian."
54925,lǣstan,"follow, help, execute, endure",20904,lǽstan,"to follow, attend, accompany, do suit and service","to follow, attend, accompany, do suit and service :-- Sóna ða beótunge dǽdum lǽstan neque segnius minas effectibus prosequuntur, Bd. 1, 15; S. 483, 39, MS. C. Allum ðám ðe him lǽstan woldon with all those who would follow him, Chr. 874; Erl. 76, 31. Gif hí leódfruman lǽstan dorsten, Bt. Met. Fox 1, 54; Met. 1, 27. Him se líchoma lǽstan nolde the body would not do him service [of Grendel powerless in the grasp of Beowulf], Beo. Th. 1629; B. 812."
55164,lendenu,loins,21279,lendenu,"The loins, reins","The loins, reins :-- Lendenu renes vel lumbi, Ælfc. Gl. 74; Som. 71, 53; Wrt. Voc. 44, 36. Lændenu lumbi, 65, 26. Lendena renes, 71, 41. Laendino rien, Wrt. Voc. ii. 119, 17. Lendene renes, Ps. Spl. T. 15. 7. Beón eówer lendena ymbgyrde ... On ðám ymbgyrdum lendenum is se mægþhád tó understandenne let your loins be girded ... By the girded loins virginity is to be understood, Homl. Th. ii. 564, 25. Beóþ eówre lændenæ ymbgirde ... on ðá lendenum is getácnad swá swá wé leorniaþ on bócum seó fúle gálnes, L. Ælfc. P. 13-14; Th. ii. 368, 32-35. Begyrdaþ eówer lendenu renes vestros accingetis, Ex. 12, 11: Homl. Th. ii. 264, 8. Se Johannes hæfde fellenne gyrdel embe hys lendenu ipse Joannes habebat zonam pelliciam circa lumbos ejus, Mt. Kmbl. 3, 4. [Cf. O. L. Ger. lenda; f. ren: Icel. lend; f: O. H. Ger. lenti: f: Ger. lende; f.]"
55574,losian,be lost,21754,losian,"To perish, be lost, stray, escape","To perish, be lost, stray, escape :-- 'Drihten ic losige.' Cweþ 'ic losige' ðý læs ðe ðú losige 'Lord, I perish.' Say 'I perish,' lest thou perish, Homl. Th. ii. 394, 1-2. Hwílum losaþ sió stemn sometimes the voice is lost, L. M. 2, 51; Lchdm, ii. 264, 14. Hwæt losaþ ǽfre ðam ælmihtigan Gode what is ever lost to the Almighty God? Homl. Skt. 11, 278. Gif hwylc mann hæfþ hund sceápa and him losaþ án of ðám ... ða nigon and hundnigontig ðe ná ne losedon si fuerint alicui centum oves et erraverit una ex eis ... nonaginta novem, quæ non erraverunt, Mt. Kmbl.18, 12, 13: Homl. Th. i. 338, 27. Nó hé on helm losaþ she shall not escape into shelter, Beo. Th. 2789; B. 1392. Ealra ðæra sáwla ðe þurh ðæt losiaþ all the souls that perish through that, L. I. P. 19; Th. ii. 328, 37. Ðæt sǽd ðe feóll be ðam wege mid twýfealdre dare losode [perished], Homl. Th. ii. 90, 14. Ðá losade hió him sóna she was at once lost to him, Bt. 35, 6; Fox 170, 15. Hé onweg losade he escaped, Beo. Th. 4199; B. 2096. Fíftig þurh fleám onweg losedon quinquaginta fuga lapsos esse, Bd. 2, 2; S. 504, 6. Dý læs ðe ðú losige ne tu pereas, Gen. 19, 15. Gif hé losige and hine mon eft gefó if he escape and be caught a second time, L. Alf. pol. 7; Th. i. 66, 11: 1; Th. i. 60, 17. Gif hit [feoh] him losige, 20; Th. i. 74, 17. Gaderiaþ ða láfe and hí ne losion gather the remnants, and let them not be lost, Homl. Th. i. 182, 21. Ne sceal hé for ðám læssan losian he shall not be lost for the lesser sins, ii. 336, 22. Swá swá seó beó sceal losian, ðonne heó hwæt yrringa stingþ, Bt. 31, 2; Fox 112, 26. Ðætte nú foraldod is ðæt is forneáh losad quod enim antiquatur, prope interitum est, Past. 30; Swt. 205, 9. Ðonne ðé mon ǽrest secge ðæt ðín ceáp sý losod, Lchdm. iii. 60, 9: L. Eth. ii. 8; Th. i. 288, 15. Mé syndon losode fóta gangas effusi sunt gressus mei, Ps. Th. 72, 1. v. ge-losian."
55722,lȳt,"slight, small",21881,lyt,"indecl. used as subst. adj. and adv. Few, little","indecl. used as subst. adj. and adv. Few, little :-- Ðæra is nú tó lyt ðe wile wel tǽcan there are now too few of those that will teach well, Homl. Th. i. 6, 22. Ðæra biþ ealles tó lyt, ðe hé ne beswíce, Wulfst. 97, 7. Is swíðe lyt manna ðæt ne sý mid ðǽm sumum besmiten there are very few men that are not defiled with some of them, L. E. I. 31; Th. ii. 428, 4. Wóp wæs wíde, worulddreáma lyt, Cd. 144; Th. 180, 9; Exod. 42. Ðé eádes tó lyt þuhte, Exon. 28 a; Th. 86, 1; Cri. 1401. Wergendra tó lyt þrong ymbe þeóden, Beo. Th. 5758; B. 2882. Ðæt lyt manna þáh it succeeded with few, 5665; B. 2836. Hé on folce lyt freónda hæfde. Cd. 124; Th. 158, 32; Gen. 2626. Cyning hæfde wígena tó lyt, Elen. Kmbl. 126; El. 63. Hé mid lyt wordum ac geleáffullum his hǽle begeat he obtained his salvation with words few but full of faith, Dóm. L. 6, 61. Ne sceal hé tó lyt þancian heora ælmessan he shall not be too sparing of thanks for their alms, Blickl. Homl. 43, 13. Forðon hé lyt genihtsumede on smeáwunge and on leornunge háligra gewrita hé ðý má mid his handum wonn and worhte nam quo minus sufficiebat meditationi scripturarum, eo amplius operi manuum studium impendebat, Bd. 4, 3; S. 567, 29. Hé lyt ongeat ðæt him swá earme gelamp. Cd. 76; Th. 94, 24; Gen. 1566. Ðæt eów swá lyt gespeów, Andr. Kmbl. 2688; An. 1346. [O. Sax. lut (werodes).]"
55821,lēac,leek,21139,leác,n.,"n. Generally, a garden herb [as in leác-tún, &c.], an alliaceous plant [v. compounds], a leek :-- Ðis léc hoc cepe: ðis leác hoc porrum, Ælfc. Gr. 13; Som. 16, 32, 35. Leác ambila, Wrt. Voc. 284, 24: Wrt. Voc. ii. 8, 49. Láec, Ep. Gl. 2 d, 8. Leáces heáfod cartilago, 17, 40. Ðæt greáta cráuleác; nim ðes leáces heáfda, Lchdm. i. 376, 3. On ðære mycele ðe leáces, Herb. 49; Lchdm. i. 152, 16. Leáces sǽd, Lchdm. i. 104, 26. Gebeát ðæt leác [garlic]. L. M. 2, 32; Lchdm. ii. 234, 21. Leác, 1, 32; Lchdm. ii. 78, 7: iii. 16, 10. Nim forcorfen leác and cnuca hyt, 102, 13. v. bráde-, cráw-, crop-, enne[ynne-], gár-, hot-, hwíte-, por-, secg-leác. [Icel. laukr; m.: O. H. Ger. louch cepa, porrum.]"
56126,lyfesn,magic,21831,lyfesn,. v. lybesn.,. v. lybesn.
56531,ge-mæc,"fitting, suitable",15047,ge-mæc,"Equal, like, well-matched, suited","Equal, like, well-matched, suited :-- Hí wíf habbaþ him gemæc they are well-matched in marriage, Bt. 11, 1; Fox 32, 4. Gemæcca ł gelíco æquales [or v. ge-mæcca?], Lk. Skt. Lind. 20, 36. Ic me ful gemæcne monnan funde I found a man fully equal to me, Exon. 115 a; Th. 442, 25; Kl. 18. [Cf. Grff. ii. 632.]"
57115,metod,fate,22661,metod,m.,"m. A word found only in poetry (the phrase se metoda drihten occurs twice in Ælfric's Homilies, but in alliterative passages). The earlier meaning of the word in heathen times may have been fate, destiny, death (cf. metan), by which Grein would translate metod in Wald. 1, 34; Val. 1, 19 :-- Ðý ic ðé metod ondréd ðæt ðú tó fyrenlíce feohtan sóhtest (Stephens here takes metod as vocative with the meaning of prince); in this sense it seems to be used in its compounds, and in the Icelandic mjötuðr weird, bane, death (Cl. and Vig. mjötuðr, II). Could this be the meaning in the phrase se metoda drihten used of Christ in the following passages?-Ne dorston ða deóflu, ðá ðá hí ádrǽfde wǽron, intó ðám swýnum, gif hé him ne sealde leáfe, ne intó nánum men forðan se metoda drihten úre gecynd hæfde on him sylfum genumen, Homl. Th. ii. 380, 4-7. Gemyndig on móde hú se metoda drihten cwæþ on his godspelle be his godcundan tócyme, 512, 27. But the word, which occurs frequently, is generally an epithet of the Deity as the O. Sax. metod; so too Icel. mjötuðr (Cl. and Vig. mjötuðr, I) is applied to heathen gods :-- Metod engla, lífes brytta, Cd. 6; Th. 8, 9; Gen. 136. Blíðheort cyning, metod alwihta monna cynnes, 10; Th. 12, 29; Gen. 193. Hine forwræc metod mancynne fram, Beo. Th. 220; B. 110. Metud O Lord! Elen. Kmbl. 1634; El. 819. Middangeardes meotud, Exon. 116 b; Th. 449, 2; Dóm. 65. Cyninga wuldor, meotud mancynnes, Andr. Kmbl. 343; An. 172. Sóðfæst meotud, 772; An. 386. Meotod hæfde miht ðá hé gefestnade foldan sceátas, Cd. 213; Th. 265, 3; Sat. 2. Meotod mancynnes, 223; Th. 293, 22; Sat. 459. Meotod alwihta, 228; Th. 308, 24; Sat. 697. Mægencyninga meotod, Exon. 21 b; Th. 58, 29; Cri. 943. Cf. metend, metten."
57190,medeme,mediocris,22435,medeme,. v. medume.,. v. medume.
57562,micga,urine,22685,micga,Urine,"Urine :-- Hlond vel micga lotium, Wrt. Voc. i. 21, 63: urina, 46, 8. Drince buccan micgan ... sélost ys se micga ðæt hé sý oftost mid féded, L. Med. ex Quad. 6, 16; Lchdm. i. 354, 12, 15. Fúles hlondes, miggan foetentis lotii, Hpt. Gl. 483, 19. Stingendum miggan putenti lotio (urina), 487, 65. [A. R. migge.] v. micge."
57616,miscian,mix,22841,miscian,"To mix, to mix in due proportion","To mix, to mix in due proportion :-- Hé of ðæm heán hrófe hit eall gesihþ and ðonan miscaþ and metgaþ ǽlcum be his gewyrhtum qui, cum ex alta providentiae specula respicit, quid unicuique conveniat, agnoscit, et, quod convenire novit, accommodat, Bt. 39, 9; Fox 226, 22. Gehwæðeres sceal mon nyttian and miscian ðæt ðone líchoman hǽle each method (treatment by hot or by cold remedies) shall be used and applied in due proportion, that the body may be cured, L. M. 1, 1; Lchdm. ii. 22, 7. [O. H. Ger. misken mis ere: M. H. Ger. Ger. mischen.]"
57807,mealm-stān,sandstone,22377,mealm-stán,Maum-stone.,"Maum-stone. 'In agro Oxoniensi lapidem invenies friabilem, quem maum vocant indiginæ.' E. D. S. Gloss. B. 15. A correspondent of Dr. Bosworth's writes: 'The Maumstone is to be found, more or less, all over Wiltshire, especially towards Stonehenge. It is used for the foundation of walls, and the poor people use it for whitening, in keeping their hearth-stones clean. It is not so white as chalk, and is much more brittle.'-Mon heardlíce gníde ðone hnescestan mealmstán, Ors. 4, 13; Swt. 212, 28."
57945,milte,spleen,22788,MILTE,m.:,"m.: an; f. The MILT, spleen :-- Milti, Ep. Gl. 256, 24. Milte lien, Wrt. Voc. ii. 53, 67: 112, 71: splen, i. 45, 12: splena, 65, 52. Se milte biþ emlang ðære wambe, L. M. 2, 36; Lchdm. ii. 242, 15, 22, 28. Þeós milte hic splen, Ælfc. Gr. 9, 13; Som. 9, 34. Hyt gelamp hwílon ðæt man þearmas mid ðære miltan uppan ðás wyrte gescearp, ðá geclyfude seó milte tó ðysse wyrte and heó hrædlíce ða miltan fornam . . hý beón bútan miltan gemétte, Herb. 57, 1; Lchdm. i. 160, 3-10. Wið miltan sáre ... heó ðæt sǽr fornimþ ðære miltan, 32, 6; Lchdm. i. 130, 22: L. Med. ex Quad. 2, 8; Lchdm. i. 334, 23. Wið ðam wǽtan yfle ðæs miltes ... ðæt lácnaþ ðone milte, L. M. 2, 38; Lchdm. ii. 246, 9-11, 18. Of milte, Lchdm. ii. 248, 1. Wið áswollenum milte, 2, 45; Lchdm. ii. 256, 16. [O. Frs. milte; f.: Icel. milti; n.: O. H. Ger. milzi; n.: Ger. milz; f.]"
58185,meolcian,milk,22535,meolcian,"to milk, take milk from an animal","to milk, take milk from an animal :-- Se geþyrsta men meolcode ða hinde and dranc ða meolc, Shrn. 130, 4. Nán wíf hire yrfe ne meolcige, bútan heó ða meolc for Godes lufan syllan, Wulfst. 227, 10. Hyt biþ gód ceáp tó milcian, Lchdm. iii. 178, 30."
58240,milisc,honey-sweet,22783,milisc,"Honeyed, sweet, mellow","Honeyed, sweet, mellow, (of drink) mulled :-- Milisc apuldor melarium: milisc æppel metianum, Wrt. Voc. i. 285, 54, 55. (Melarium, pomarium melis (μηλoις), hoc est malis, consitum, Du Cange: the Anglo-Saxon glosser seems to connect the word with mel?.) Milisc æppel nicalalbum, 289, 74: ii. 60, 42. Ðære miliscan mulsæ, 32, 66: 54, 35. Myliscre, Hpt. Gl. 520, 39. Drince mylsce drincan, sió gebét ða biternesse ðæs geallan, L. M. 1, 42; Lchdm. ii. 108, 2. Milscra (milscre, Wrt.) treówa blósman qui[n]tinas, g. caducas (Du Cange quotes Isidore: 'Flores malorum (punicorum) a Græcis appellati sunt quintinæ. Latini caducum vocant'), Wrt. Voc. i. 22, 16. Melsc appla nicolaos (cf. nicolaus = dactulus. Wrt. Voc. ii. 75, 79; nicolatis palmæpla, 60, 67), Hpt. Gl. 496, 65. Genim milsce æppla (dates?), L. M. 2, 4; Lchdm. ii. 182, 19. Mylsce æppla, 2, 16; Lchdm. ii. 194, 9. [Cf. Icel. milska a honeyed beverage; milska to mix (a beverage): Goth. miliþ honey.] v. next word."
