lex_ref_link_id,reflex,gloss_eng,lemma_id,lemma,gloss,entry_str
70684,slīfan,splice,27657,slífan,To slive,"To slive ('Slive to cut, slip, or slicc off. . . Palsgrave, "" I slyve a gylowfloure or any other floure from his branche or stalke. ""' Baker, Northants Gloss. ) [Slyvyn a-sundyr findo, effisso. Cf. also slyvynge, cuttynge a-wey avulsio, abscissio; slyvynge of a tre or oþer lyke físsula. He al hool or of hym slyvere (a slice, cutting), Chauc. T. and C. iii. 138. Sliver = slice still used in Scotland, v. Jamieson's Dict.] v. tó-slífan."
54453,sliht,"smooth, even",27664,sliht,"Level, smooth","Level, smooth; in the cpd. eorþ-slihtes level with the ground :-- Swá swá oxa gewunaþ tó áwéstenne gærs óþ ða wirttruman eorþslihtes mid tóþum (eats the grass to the root, to the level of the ground'), Num. 22, 4. [Goth. slaihts wigs a level road; O. H. Ger. sleht planus: Icel. sléttr plain, level. ]"
73900,snūd,haste,27881,snúd,"swiftness, quickness:--","swiftness, quickness:--Ús bær naca, snellíc sǽmearh, snúde bewunden (possessed by swiftness), Andr. Kmbl. 534; An. 267."
69279,sōm,"concord, assembly",27922,sóm,"agreement, concord:--","agreement, concord:--Beó eallum mannum sibb and sóm gemǽne, and ǽlc sacu tótwǽmed, L. Eth. vi. 25; Th. i. 320, 28: L. C. E. 17; Th. i. 370, 10: Wulfst. 118, 3. Ðám dómbócum ðe se heofonlíca Wealdend his folce gesette tó sóme and tó sehtnesse, Homl. Th. ii. 198, 19. Tó sibbe and tó sóme, Chart. Th. 231, 35. Hé sceal beón symle ymbe sóme and ymbe sibbe he shall ever be engaged in promoting concord and peace, L. I. P. 7; Th. ii. 312, 13. Sibbe and sóme lufie man georne, Wulfst. 73, 16."
75008,sprǣc,language,28149,sprǽc,Speech.,"Speech. I. in the following glosses :-- Sprǽce disputationis, Wrt. Voc. ii. 28, 49. Godcundra spréca divinorum eloquiorum, Hpt. Gl. 442, 37. Sprǽce faminem, Wrt. Voc. ii. 37, 28: 95, 38. Sprǽce fatu, 38, 6. Spéce wíse scema locutionis, i. 55, 22.Sprǽc loquela, 88, 7. Sprǽce omelias, 288, 53: ii. 64, 16. Spǽc oraculum, spréca oraculorum, 62, 59, 60: Hpt. Gl. 503, 10. Spǽcum oraculis, 518, 33. Spréce procacitate, 506, 2. Sprǽc sermo, Wrt. Voc. ii. 120, 45. Gesmeád sprǽc sermo commentitius, i. 55, 25. II. speech, talking :-- Ne sý ðǽr nán óðer spǽc inne, buton ðæt hig biddan God ..., L. Ath. iv. 7; Th. i. 226, 29. Ðæt hí sín gehýrede on hyra menigfealdan spǽce (sprǽce, MS. A.: spréc, Lind. Rush.) in multiloquio suo, Mt. Kmbl. 6, 7. III. speech, the faculty of speaking :-- Gif sprǽc áwyrd weorð, L. Ethb. 52; Th. i. 16, 5. Be ðam ðe him his sprǽc ofnimþ de eo cui sermo deficit, L. Ecg. P. 1, tit. 3; Th. ii. 170, 6. Gif hwam seó sprǽc óþfylþ, Lchdm. ii. 288, 18. Strong on sprǽce, Exon. Th. 410, 9; Rä. 28, 13. IV. skilful speech, speaking with art, eloquence :-- Sprǽc eloquentia, Hpt. Gl. 529, 57. Sumum men hé forgifþ wísdóm and sprǽce, Homl. Th. i. 322, 25. V. what is said, a speech, saying, collection of words :-- Heard is ðeós sprǽc durus est hic sermo, Jn. Skt. 6, 60. Spéc, Kent. Gl. 503. Ic áhsige eów ánre sprǽce, gif gé mé ða sprǽce secgeaþ interrogabo vos ego unum sermonem, quem si dixeritis mihi, Mt. Kmbl. 21, 24. God geopenude Abrahame, hwæt hé mid ðære sprǽce mǽnde, Gen. 18, 20. For ðære sprǽce ðe ic tó eów spræc, Jn. Skt. 15, 3. 'Ðín sunu leofaþ.' Ðá gelýfde hé ðære sprǽce, 4, 50: Lk. Skt. 1, 29. Hé ásende hí, ðus cweðende: 'Faraþ ...' Hí férdon æfter ðæs cyninges sprǽce, Homl. Th. i. 78, 22: Cd. Th. 144, 3; Gen. 2384. Iudas him andwyrde and cwæð ... Æfter ðyssere sprǽce, Homl. Skt. ii. 86, 317. Engla sum Abraham cýgde, hé stille gebád áres sprǽce, Cd. Th. 176, 11; Gen. 2910. Wiste sprǽca fela, wóra worda, 29, 5; Gen. 445. Ðá se Hǽlend geendode ðás sprǽca, Mt. Kmbl. 19, 1; 26, 1. Spécce, Kent. Gl. 873. VI. speech, language, talk, discourse, words :-- Þreó þing syndon ðe gebringaþ ðone gesǽligan tó heofenan ríce; ðæt is, hálig geþanc and gód spǽc (cf. ídele word, 9) and fullfremed worc, Wulfst. 299, 12. Mé ðin sprǽc cwycade eloquium tuum vivificavit me, Ps. Th. 118, 50; 140. Ne gelýfe wé ná for ðínre sprǽce (spréc, Lind.: spréce, Rush.) propter tuam loquelam, Jn. Skt. 4, 42. Þeáwlícre spǽce tropologium, Hpt. Gl. 410, 44. Ðu him hel sóðan sprǽce conceal the truth from him, Cd. Th. 110, 12; Gen. 1837. Ic on ðisse byrig (Sodom) gehýre yfele sprǽce werod habban, 145, 20; Gen. 2408. Hí habbaþ on múðe milde sprǽce, Ps. Th. 58, 7. Ídele sprǽce, Hy. 7, 108. VI a. of written words :-- For ðære gelícnisse his gelógodan sprǽce from the likeness to his style, Ælfc. T. Grn. 8, 43. VII. a speech, language :-- Ðeóda ungelíca ǽgþer ge on sprǽce ge on ðeáwum ... heora sprǽc is tódǽled on twá and hundseofontig, and ǽlc ðara sprǽca is tódǽled on manega ðeóda, Bt. 18, 2; Fox 62, 28-34. Hé reorde gesette eorðbúendum ungelíce, ðæt hié ðære spǽce spéd ne áhton, Cd. Th. 101, 22; Gen. 1686. On Engliscre sprǽce, Ælfc. T. Grn. 1, 26. Hé sealde heora ǽlcum synderlíce sprǽce, ðæt heora ǽlcum wæs uncúð, hwæt óðer sǽde, 4, 11. Ealle men sprǽcon áne sprǽce. Gen. 11, 1. Ða apostolas cúðan ealle ða sprǽca ðe syndon swá wíde swá middaneard is, Wulfst. 294, 8: 296, 1. Mid sprécum hiá sprecas níuum linguis loquentur nouis, Mk. Skt. Lind. 16, 17. VIII. speech, e.g. to have speech of or with a person, conversation, consultation, conference, discussion :-- Nis ðæt lytulu sprǽc to gehéganne (of the day of judgment), Exon. Th. 445, 17; Dóm. 8. Folc biþ gebonnen tó sprǽce, 451, 10; Dóm. 101. Se déma æfter langsumre sprǽce lét ða módor tó ðam suna. ... 'Bǽde ðú forðí ðínre módor sprǽce, ðæt ðú hí gebígdest fram mé,' Homl. Skt. i. 4, 341-357. Hé hét Agustinum to his sprǽce cuman jussit Augustinum ad suum advenire colloquium, Bd. 1, 25; S. 486, 39: Guthl. 9; Gdwin. 48, 21: 11; Gdwin. 54, 4: Cd. Th. 33, 6; Gen. 516. Æt sprǽce ðære at that consultation, 122, 29; Gen. 2034: Bd. 2, 13; S. 516, 13. Æfter heora sprǽce, Jud. 3, 19. Gisomnadun ða biscopas tó spréce colligerunt pontifices concilium, Jn. Skt. Rush. 11, 47. Sprǽce and geþeahte habban to treat, consult; agere, Bd. 1, 27; S. 492, 16. Cwæþ ðæt hé wolde mid his freóndum sprǽce and geþæht habban cum amicis suis sese de hoc collaturum esse dicebat, 2, 13; S. 515, 37. Hæfdon betwih him sprǽce and geþeahte habito inter se consilio, 3, 29; S. 561, 6. Ða hi hæfdon lange sprǽce and geflit longa disputatione habita, 2, 2; S. 502, 13. Gif hwylc mæssepreóst untruman men sprǽce forwyrne (colloquium denegaverit), L. Ecg. P. i. 2; Th. ii. 172, 27. VIII a. a question, case that requires explanation :-- Ungelíc ðære sprǽce ðe wé æfter spyriaþ, Bt. 38, 2; Fox 198, 25. Ðæt folc ðe hæfde ǽnige sprǽce eode út tó ðam getelde omnis populus, qui habebat aliquam quaestionem, egrediebatur ad tabernaculum, Ex. 33, 7. Ðú spenst mé on ða mǽstan sprǽce and on ða earfoþestan tó gereccenne ... and uneáþe ǽnig com tó ende ðære sprǽce; forðam hit is þeáw ðære sprǽce and ðære áscunge, ðætte simle ðónne ðǽr án tweó of ádón biþ, ðonne biþ ðǽr unrím ástyred ... Swá is ðisse sprǽce ðe ðu mé æfter ácsast ad rem me omnium quaesitu maximam vocas, cui vix exhausti quidquam satis sit; talis namque materia est, ut una dubitatione succissa innumerabiles aliae succrescant, Bt. 39, 4; Fox 216, 14-26. IX. a sentence, decision, agreement, terms :-- Ðá com Putrael tó Bora and bed his forespéce tó Ælfríce. Ðá sette Bora ðás spéce wið Ælfríce: ðæt wes, ðæt Putrael sealde Ælfríce .viii. oxan, and gef Bora sixtig penga for ðere forespǽce, and dide hine sylfne sacclés wið Ælfríce, Chart. Th. 628, 17. X. a case, cause, suit, claim, (a) in a general sense :-- Wið ðon ðe heó his spǽce underfénge in consideration of her receiving his suit (Godwine asked for the lady in marriage), Chart. Th. 312, 14. Ðeáh hié ryhte sprǽce hæbban hiera yfel on him tó tǽlanne mala recte redarguunt, Past. 28, 5; Swt. 197, 2. Ðú démst míne sprǽce fecisti causam meam, Ps. Th. 9, 4. (b) as a legal term :-- Ðæt ðis ǽfre gesett sprǽc wǽre that this for ever should be a settled suit, Chart. Th. 203, 4: 172, 2. Ongan ðá tó specenne on ðat land ... óð ðæt seó sprǽc wearð ðam cynge cúð, 302, 15. Be dóme and sprǽce. ... Gehwilc sprǽc hæbbe ándagan hwænne heó gelǽst sý, L. Ed. proem.; Th. i. 158, 3-7: 11; Th. i. 164, 22. ǽgehwilcre sprǽce ðe máre sý ðonne .iiii. mancussas, L. A. G. 3; Th. i. 154, 9. Gif man mæssepreóst tihtlige ánfealdre sprǽce ... æt þrímfealdre sprǽce, L. Eth. ix. 19; Th. i. 344, 11-13, 15-17. Fultum æt swá micelere sprǽce, L. Ath. v. 8, 3; Th. i. 236, 16. Gif ús feoh áríse æt úrum gemǽnum sprǽce, v. 3; Th. i. 232, 5. Æt cynges spǽce, lecge man .vi. healfmarc wedd, L. Eth. iii. 12; Th. i. 296, 25. Clǽne ǽlcere spǽce, L. C. S. 28; Th. i. 392, 12. Swá fela manna ... tó gewitnesse gehwylcere sprǽce, L. Ath. iv. i; Th. i. 222, 11. ǽlcne wítefæstne man ðe ic on sprǽce áhte (gained at law, as the result of a suit), Chart. Th. 557, 22. Hé dráf his sprǽce he prosecuted his suit, 376, 11. Ic spǽce drífe mid fullan folcrihte, L. O. 2; Th. i. 178, 13. Habban ða geréfscypas begen ða fullan spǽce gemǽne, L. Ath. v. 8, 4; Th. i. 236, 25. Man ne mót sprǽca drífan binnan Godes cyrican, L. Ælf. C. 35; Th. ii. 356, 29. XI. talk about a person or thing, report, fame :-- Ðæs ðe má seó sprǽc be him férde, Lk. Skt. 5, 15. Ðá férde ðeós sprǽc be him, 7, 17. Hé ongan bodian and wídmǽrsian ða spǽce, Mk. Skt. 1, 45. XII. in the Northern Gospels spréc translates words denoting places where there is speaking :-- In spréce (spréc, Lind.) in synagoga, Mk. Skt. Rush. 6, 2. On spréce (spréc, Lind.) in foro, 12, 38: Lk. Skt. Rush. 20, 46: Lind. 7, 32. [O. Sax. spráka: O. Frs. spréke: O. H. Ger. spráhha lingua, loquela, sermo, sermocinatio, colloquium, eloquium, ratio, judicium, consilium, senatus.] v. ǽfen-, æfter-, ǽrend-, burh-, bysmor-, dol-, eald-, edwít-, ellen-, for-, fore-, frécnen-, frum-, gedwol-, gegaf-, gilp-, hete-, Lǽden-, morgen-, of-, ofer-, on-, sceáwend-, scrift-, sóð, stunt-, teosu-, tó-, twí-, untíd-, wiðer-, woruld-, ymbe-sprǽc (-spǽc); -sprǽce, -sprec."
76325,stǣger,staircase,28236,stǽger,A staircase,"A staircase :-- Stǽger ascensorium, Wrt. Voc. i. 26, 37. Hé ástáh up tó ðære stǽgre ðe stód wið ðæs cáseres botl, Homl. Skt. i. 5, 438. Hé feóll of ánre stǽgere, 18, 232. [On þe steire of fiftene stoples, O. E. Homl. ii. 165, 34. Þolemodnesse haueð þreo steiren, A. R. 282, 7.]"
77493,stær,starling,28264,stær,"A starling, a stare","A starling, a stare (the latter is the name used in some dialects. v. E. D. S. Pub. Bird Names, and Halliwell's Dict.) :-- Staer sturnus, Wrt. Voc. ii. 121, 17. Stær, i. 63, 6: turdus, 77, 30. Stær turdus, se máre stær turdella, 29, 40, 41. Etan gebrǽdne stær, Lchdm. ii. 320, 4. Staras ł hrondsparuas passeres, Mt. Kmbl. Lind. 10, 29. Staras (stearas, Rush.), Lk. Skt. Lind. 12, 6. [O. H. Ger. stara sturnus, turdus: Ger. staar: Icel. stari: Dan. stær a starling: Swed. stare.]"
75912,stapol,"trunk, post, column",28371,stapol,"a post, pillar, column","a post, pillar, column :-- Stapul batis (basis?), Wrt. Voc. ii. 12, 49: patronus (in a list giving parts of a house), i. 26, 36. Stapole cione (κίων a column, pillar), ii. 131, 41. Of ðam beorge on ðone stapol; of ðam stapole, Cod. Dip. Kmbl. iii. 14, 11: 378, 15. Tó ðam stǽnenan stapole; ðonne andlang ðæs weges óð ðone stǽnan stapol; of ðam stapole, 418, 28. Æt sténan steaple, Txts. 436, no. 25. Stapul ǽrenne, Andr. Kmbl. 2126; An. 1064. ǽlc riht cynestól stent on þrým stapelum, L. I. P. 4; Th. ii. 306, 31: Wulfst. 267, 9. Stánbogan stapulum fæste, Beo. Th. 5430; B. 2718. Hé hét stapulas ásettan erectis stipitibus, Bd. 2, 16; S. 520, 6. Sweras unlytle, stapulas, Andr. Kmbl. 2986; An. 1496. Staplas columbas (l. columnas), Mt. Kmbl. Lind. 21, 12."
76432,stellan,"put, place",28446,stellan,"to give a place to, set, place","to give a place to, set, place :-- Hé óðrum yfele bisene stelep, Past. 28; Swt. 191, 12. Hwelce bisena hé ðǽr stellende wæs, Ors. 2, 2; Swt. 64, 24."
77338,stencan,scatter,28455,stencan,To scatter,"To scatter :-- Se ðe ne somnaþ se stenceþ qui non congregat, spargit, Mt. Kmbl. Rush. 12, 30. Ðú somnast ðǽr ðú ne strenctæs (stenctes?, sprenctæs?) congregas ubi non sparsisti, 25, 24. Ðú stenctest (swenctest?) ða elðeódgan folc and hý áwurpe afflixisti populos et expulisti eos, Ps. Th. 43, 3. [Goth. ga-staggkwan to dash: Icel. stökkva to cause to spring, sprinkle: Dan. stænke to sprinkle: Swed. stänka to sprinkle, scatter.] v. tó-stencan: stincan to spring."
75865,stig,pigsty; hall,28529,stig,"A wooden enclosure, a sty","A wooden enclosure, a sty; but also part of a house, a hall (?) cf. stig-weard:--Gif cniht binnan stig sitte if a servant sit within the hall (?), Chart. Th. 612, 32. Stigo vistrina (suestrina? the word occurs at the head of a list 'de suibus'), Wrt. Voc. i. 286, 41. Stigu auriola (oriola? oriolum porticus, atrium, Migne), Txts. 38, 45. Cf. (?) forestige vestibulum, introitum, Hpt. Gl. 514, 59. Ondlong herpoðes on burghardes ánstigo; ðonne forð tó báres ánstigon, Cod. Dip. Kmbl. ii. 172, 18. [Ase swin ipund ine sti, A. R. 128, 1. Stye ara, Wrt. Voc. i. 178, 14. Sty, swynys howus ara, porcarium, Prompt. Parv. 475. Þenk on helle stynkyng stye, H. R. 215, 3. Cf. O. H. Ger. stíga; f. cancelli, ara, ovile: Ger. steige; f. hen-coop: Icel. stía; f. a kennel; svína-stí pig-sty: Dan. stí enclosure for swine, sheep, hens, etc.: Swed. stia; f. sty for pigs, geese, etc.] v. stigian."
76443,stillan,"still, calm; become still (intr.)",28558,stillan,to become still,"to become still or calm :--Ðá stylde se storm sóna, and seó sǽ wearð eft smylte, Shrn. 147, 9. Se æðeling hét streámःfare stillan, stormas restan, Andr. Kmbl. 3150 ; An. 1578 : Salm. Kmbl. 796 ; Sal. 397."
77335,stincan,"fly about, steam, swirl up; stink",28566,stincan,To emit a smell,"To emit a smell or vapour, exhale, (1) where the kind of smell is not marked :--Stincþ fragrat, i. odorat, i. odorem dat, Wrt. Voc. ii. 150, 34. Stanc exalavit, 29, 62. Stonc, 107, 54. Swá hý swýþost stincen give out the strongest smell, Lchdm. i. 206, 8. Ðæs stincendan fumigabundi[s], Wrt. Voc. ii. 37, 20 : 86, 40. Ðære stincendan spirantis, 75, 51. Stincende fragrans, 35, 73 : 74, 65. Stincendi, 108, 76. (2) where the smell is a pleasant one :--Ic stince swóte oleo, Ælfc. Gr. 37 ; Zup. 220, 13. Swecca swétast, swylce on sumeres tíd stincaþ wyrta geblówene, Exon. Th. 178, 22 ; Gú. 1248. Stanc redolet, Hpt. Gl. 516, 41. Se líchoma stanc swá swóte, Shrn. 143, 28 : 140, 13 : Homl. Skt. i. 4, 347. (3) where the smell is an unpleasant one :--Hé stingð (stincð, MSS. B. C.) faetet, Jn. Skt. 11, 39. Ðæt oreð stincþ and áfúlaþ ðe ǽr wæs swéte on stence, Wulfst. 148, 7. Se líchoma stincþ fúle, Lchdm. ii. 236, 14 : 220, 6. Stinceþ, Exon. Th. 424, 1 ; Rä. 41, 32. Ongan se cealc mid ungemete stincan ; ðá wearð hé mid ðæm brǽþe ofsmorod, Ors. 6, 32 ; Swt. 288, 1. Him stód stincende steám of ðam múðe, Homl. Th. i. 86, 13, 10. Stingendum putenti, Hpt. Gl. 487, 64. [O. H. Ger. stinchan odorem dare, odorare, fragrare, putere.] v. ge-, tó-stincan ; fúl-, swíð-, wel-stincende ; swót-stencende ; cf. stíman."
75600,stōd,herd of horses,28612,stód,"A stud, a herd of horses :--","A stud, a herd of horses :--Stood equartium, Wrt. Voc. i. 23, 10. Ic geann mínon heáhdeórhunton ðæs stódes ðe is on Colingaःhrycge, Cod. Dip. Kmbl. iii. 363, 25. Ic gean mínum wífe healfes ðæs stódes æt Trostingtúne and mínum geféran healfes ðe mé mid rídaþ, and fó mín wíf tó healfum ðe on wealde is, and mín dohter tó healfum, iv. 300, 28. Ðat stód ðe ic ðér habbe, Chart. Th. 574, 20. [Asse . . . thou come of lither stode, P. S. 201, 2. Þe sulve stottes in þe stode, O. and N. 495. The hors of thilke stood Devoureden the mannes blood, Gow. 3, 204, 19. O. H. Ger. stuot equaritia, grex equarum : Icel. stóð ; n. : Dan. stod.]"
75692,stōr,mighty,28628,stór,"Great, strong, violent :--","Great, strong, violent :--Swá stór þunring wes, Chr. 1085 ; Erl. 219, 22. [Of þan fehte þe was feondliche stor, Laym. 85. Onkumen was Cadalamor . . . wið ferding stor, Gen. and Ex. 842. Wunder wel starc and stor, O. and N. 1473. Stoor (store) or hard or boystows austerus, rigidus, Prompt. Parv. 477. See also store in Halliwell's Dict. O. Frs. stór : O. L. Ger. stóri inclytus : Icel. stórr : Dan. Swed. stor. Borrowed (?) from Scandinavian.]"
77194,strēon,"wealth, profit, usury",28699,streón,"gain, acquisition, treasure","gain, acquisition, treasure:-- Ðér is strión ðín ubi est thesaurus tuus. Mt. Kmbl. Lind. 6, 21: 12, 35 : Lk. Skt. Lind. 6, 45. Striónes thesauri, p. 17, 5. Tilða ł stre (= streóna or streón) quaestuum, lucrum, Hpt. Gl. 452, 7. Ða ðe geléfeþ in striónum (on gistrión, Rush.) confidentes in pecuniis, Mk. Skt. Lind. 10, 24. Of striónum hiora de facultatibus suis, Lk. Skt. Lind. 8, 3. Strióna thesauros. Mt. Kmbl. Lind. 6, 20. [Gif þu hauest welþe . . . ahte nis non eldere stren (ayhte nys non ildre istreon, Jes. MS.), O. E. Misc. 113, 184.]"
78132,sund,"ability to swim; sea, water (poet.)",28834,sund,power of swimming,"power of swimming :-- Hé sealde ðám fixum sund and ðám fugelum fliht, Homl. Th. i. 16, 7: Hexam. 8; Norm. 14, 10. Dol biþ se ðe gǽþ on deóp wæter, se ðe sund nafaþ, ne gesegled scip, Salm. Kmbl. 449; Sal. 225. [Heore (fishes) sund is awemmed, Laym. 21326.]"
67950,swān,"swineherd, herdsman; man, warrior (poet.)",29029,swán,"a herd,","a herd, particularly a swineherd; the herds of swine formed a very important item in the live-stock of the Anglo-Saxons. v. swín. For some account of the duties and rights of different kinds of swánas, see L. R. S. 6, 7; Th. i. 436 :-- Suán subulcus, Wrt. Voc. ii. 121, 59: flabanus, 108, 72. Swán, 35, 66: bubullus (-cus?), in a list de suibus, i. 286, 58: ii. 11. 59. Hiene án swán (subulcus, Flor. Wig.) ofstang, Chr. 755; Erl. 48, 23. Hé (Alfred) on sumes swánes (the swán is called vaccarius in the Latin Vita S. Neoti, but in other forms of the story, e.g. Matthew of Westminster's, he is subulcus and drives 'porcos ad solita pascua') húse his hléw gernde . . . Hit gelamp ðæt ðæs swánes wíf hǽtte hire ofen . . . and cwæþ tó ðan kinge: 'Wænd ðú ða hláfes ðæt heó ne forbeornen, for ðam ic geseó dæighwamlíce ðæt ðú micelǽte eart. Shrn. 16, 13-20. Swána steorra (cf. swán-steorra) hesperius. Wrt. Voc. ii. 43, 39. Oxena hierdas bobulcos, swánas subulcos, 80, 18. Cúhyrdas bubulcos, swánas subulcos, Hpt. Gl. 464, 23."
77957,swēor,father-in-law,29156,sweór,a father-in-law:--,"a father-in-law:--Sueór vetellus, Txts. 106, 1099. Su[eó]r socer, 97, 1878. Sweór, Wrt. Voc. i. 52, 7: 72, 51: Ælfc. Gr. 8; Zup. 27, 13. Se wæs Caiphas sweór (sueór, Lind.), Jn. Skt. 18, 13: Gen. 38, 13. Sweór, swiór, Bt. 10; Fox 28, 13. Hǽdne wǽron begen, sweór and áþum, Exon. Th. 246, 22; Jul. 65. Ðá sende heó tó hire sweóre (ad socerum suum), Gen. 38, 25: 30, 25. Obab his sweór (cognatum), Past. 41, 5; Swt. 304, 9. Suehoras, sueóras vitelli, Txts. 104, 1062. Wæs Rómeburg on fruman gehálgod mid bróðor blóde and mid sweóra (the fathers of the Sabine women who were taken as wives by the Romans), Ors. 2, 2; Swt. 66, 5."
78359,sweord,piercing weapon,29168,sweord,A sword:--,"A sword:--Sweord framea, Wrt. Voc. ii. 36, 11. Sweorde mucrone, sweordum mucronibus, sweord macheram, 54, 33-36. Sweord gladius vel machera vel spata vel framea vel pugio, i. 35, 7. Litel sweord sica, 13. Hiltleás sweord ensis, 33. Swurdes ord mucro, 15. Sweordes sceáð classendis, 34, 29. Swyrdes gyrdei baltheus, 40, 58. Ðæt ús cwealm on ne becume ne swurdes ecg ne occidat nos pestis aut gladius, Ex. 5, 4. Blótan mid sweordes ecge, Cd. Th. 173, 6; Gen. 2857. Ðurh sweordes bite gedǽlan feorh wið flǽsce, Apstls. Kmbl. 68; Ap. 34. Hig feallaþ on swurdes (sweordes, MS. A.: suordes, Lind.: swordana, Rush.) ecge cadent in ore gladii, Lk. Skt. 21, 24. Standan mid átogenum swurde, Jos. 5, 13. Hér synt twá swurd (sweord, MS. A.: suordas, Lind.: sworde, Rush.) ecce gladii duo, Lk. Skt. 22, 38. Sweorda gelác the play of swords, battle, Beo. Th. 2084; B. 1040. Sweorda láfe those whom the sword had spared, 5865; B. 2936. ¶ The high esteem in which good swords were held in old times is marked in many ways. Their forging is in many legends said to be the work of other than human hands; so the sword which Beowulf seizes in Grendel's nome is 'eald sweord eotenisc (cf. eald sweord eácen, 3330; B. 1663), ecgum dyhtig, . . . giganta geweorc,' Beo. Th. 3120-9; B. 1558-62; and twice besides occurs the phrase 'eald sweord eotonisc,' 5225; B. 2616: 5950; B. 2979; see also 'enta ǽrgeweorc' applied to the workmanship of a sword, 3362; B. 1679. Cf. too the forging of Sigurd's sword in the Völsunga Saga. They are precious heirlooms, handed down through many years (v. epithet eald above); so Beowulf speaks of his sword as 'eald láf,' Beo. Th. 2981; B. 1488, and the same phrase is used of thesword wielded by one of his followers in the chief's defence, 1595; B. 795. In reference to the sword given by Beowulf to the Dane who had guarded his ship, it is said that the recipient 'syððan wæs on meodobence mádme ðý weorðra, yrfeláfe,' 3810; B. 1903; another sword is called 'Hrédles láf,' and of it is said 'næs mid Geátum sincmáðþum sélra on sweordes hád,' 4389-93; B. 2191-3; and later on mention is made of 'gomel swyrd, Eánmundes láf,' 5216; B. 2611; Hrunting, the sword which is lent to Beowulf, is 'án ealdgestreóna,' 2921; B. 1458. So, too, Byrhtnoth tells the Danes who demand tribute of him, that the tribute will take the form of 'ealde swurd,' used with unpleasant effect upon the invaders. The same point may be illustrated from other than poetical sources. Thus in Alfred's will it is said that he leaves 'Æþeréde ealdormenn án sweord on hundteóntigum mancusum,' Chart. Th. 489, 32; in another will is the passage 'Freoðomunde fóe tó mínum sweorde, and ágefe ðéræt feówer ðúsenda,' 471, 23; another testator bequeathes his sword 'mid ðam sylfrenan hylte and ðone gyldenan fetels,' 558, 10; and another mentions the sword 'ðat Eádmund king mé selde on hundःtuelftian mancusas goldes and fóur pund silueres on ðan fetelse,' 505, 28. Indeed the sword is often mentioned in wills. The importance of the sword is further marked by its receiving a name. The sword with which Beowulf is armed for his attack on Grendel's mother is named Hrunting, and to the praise of this weapon the poet devotes several lines, Beo. Th. 2914-33; B. 1455-64; at a later period it is with 'Nægling . . . gomol and grǽgmmǽl' that he fights, 5354; B. 2680. See, too, Wald. 4; Vald. 1, 3. And elsewhere the same point may be noted, e. g. in the Nibelungenlied. 'daz Nibelunges swert. . . Palmunc was genant;' and this weapon plays a part in the drama to the last scene. In Scandinavian story there is Hákon's sword 'kvernbítr,' which king Athelstan gave him, and Egill has his sword that he called 'Naðr.' See, too, the story of the Cid and the two swords, Colada and Tizona, which he gave to his sons-in-law, the Infantes of Carrion, and which he claimed from them after their unworthy treatment of their wives, Chronica del Cid, c. cclii. Of the value of the sword and of the decoration bestowed upon it, of the shape or colouring, of the make, many epithets and phrases speak. In the Gnomic verses it is said, 'Gold geríseþ on guman sweorde,' Exon. Th. 341, 15; Gn. Ex. 126; and 'máðm in healle, goldhilted sweord' is mentioned, 437, 27; Rä. 56, 14. See, too, the passages quoted under seolfor-hilt, -hilted. In the dragon's hoard are 'dýre swyrd,' Beo. Th. 6089; B. 3048: the sword which Beowulf seized in Grendel's retreat was golden-hilted, 3358; B. 1677, and 'wæs on ðǽm scennum scíran goldes þurh rúnstafas gesǽd, hwam ðæt sweord geworht, írena cyst, ǽrest wǽre, wreoþenhilt and wyrmfáh,' 3390-3400; B. 1694-8. Beowulf lays aside his 'hyrsted sweord, írena cyst,' Beo. Th. 1349; B. 672: he gives a sword 'bunden golde,' 3805; B. 1901: his own sword is 'fáh and fǽted,' 5395; B. 2700. Byrhtnoth's sword is 'fealohilte,' Byrht. Th. 136, 45; By. 166; and 'gerénod,' 35; By. 161. Beowulf's Nægling is 'grǽgmǽl,' Beo. Th. 5357; B. 2681: the swords of the Hebrews are 'scírmǽled,' Judth. Thw. 24, 38; Jud. 230: other swords are 'hring-mǽled,' Cd. Th. 120, 10; Gen. 1992: Abraham girds himself 'grǽgan sweorde,' 173, 22; Gen. 2865: the Hebrews fight 'fágum sweordum,' Judth. Thw. 24, 18; Jud. 194: 25, 17; Jud. 264. The sword is 'brád,' 26, 9; Jud. 318: Byrht. Th. 132, 12; By. 15: brád and brúnecg, 136, 38; By. 163: it is 'gód,' 138, 58; By. 237; 'heard,' Beo. Th. 5966; B. 2987: 5269; B. 2638: Exon. Th. 325, 32; Víd. 120: 'heardecg,' Beo. Th. 2581; B. 1288: 'ecgum dyhtig,' 2578; B. 1287: Cd. Th. 120, 11; Gen. 1993: 'ecgum gecost,' Judth. Thw. 34, 39; Jud. 231: stýled, Exon. Th. 42, 28; Cri. 679. For some account of old swords, see Wright's The Celt, The Roman, and the Saxon, pp. 404-6, and Worsaae's Antiquities: see also Grmm. Gesch. D. S. p. 12. [O. Sax. O. Frs. swerd: O. H. Ger. swert: Icel. sverð.] v. gúð-, mál-, máðum-, stæf-, wǽg-sweord."
